LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,SCH_FTECOUNSELORS,SCH_FTESECURITY_LEO,SCH_FTESECURITY_GUA,SCH_FTESERVICES_NUR,SCH_FTESERVICES_PSY,SCH_FTESERVICES_SOC
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1312,Monfort Elementary School,080441001312,No,30.52,30.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1482,Dos Rios Elementary School,080441001482,No,27.09,27.09,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1483,S. Christa Mcauliffe Stem Academy,080441001483,No,45.83,45.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1614,Frontier Charter Academy,080441001614,No,63.57,59.54,4.03,4.45,0.0,2.0,0.0,0.0,0.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1615,Union Colony Preparatory School,080441001615,No,23.25,22.24,1.01,1.07,0.0,1.0,0.0,0.0,0.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1696,University Schools,080441001696,No,96.31,92.88,3.43,4.51,0.0,2.75,1.04,0.0,0.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1788,Northridge High School,080441001788,No,54.45,54.45,0.0,4.0,1.0,4.0,0.0,0.0,0.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1988,Heiman Elementary School,080441001988,No,39.05,39.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1989,Winograd K-8 Elementary School,080441001989,No,37.84,37.84,0.0,0.6,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,1990,Bella Romero Academy Of Applied Technology,080441001990,No,63.87,63.87,0.0,1.02,0.0,0.0,0.0,0.0,2.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6461,Jefferson Junior/Senior High,080441006461,No,33.02,33.02,0.0,5.04,0.5,2.0,0.0,0.0,1.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6469,Maplewood Elementary School,080441006469,No,35.04,35.04,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6504,West Ridge Academy,080441006504,No,27.52,23.59,3.93,1.11,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6552,Union Colony Elementary School,080441006552,No,25.93,24.92,1.01,1.01,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6638,Salida Del Sol Academy,080441006638,No,40.56,35.54,5.02,2.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6657,Early College Academy,080441006657,No,2.05,2.05,0.0,1.05,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6719,Fred Tjardes School Of Innovation,080441006719,No,2.08,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804410,Greeleyschool District No. 6 In The County Of Weld And Sta,6741,Ecc Aims District 6 Preschool,080441006741,No,14.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
CO,Colorado,0804440,School District No. Re-12 In The County Of Weld And State Of,653,Pawnee School Pk-12,080444000653,No,12.75,12.75,0.0,0.27,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,655,Crested Butte Secondary School,080447000655,No,28.0,28.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,656,Gunnison High School,080447000656,No,26.0,26.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,1507,Marble Charter School,080447001507,No,1.13,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,1600,Gunnison Middle School,080447001600,No,23.0,23.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,1689,Lake Preschool,080447001689,No,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,1968,Gunnison Elementary School,080447001968,No,38.0,38.0,0.0,2.11,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804470,Gunnison Watershed School District Re1j,6629,Crested Butte Elementary School,080447006629,No,28.0,28.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804500,Hanover School District No. 28 In The County Of El Paso An,661,Hanover Junior-Senior High School,080450000661,No,10.0,8.0,2.0,0.52,0.5,0.0,0.0,0.0,0.0
CO,Colorado,0804500,Hanover School District No. 28 In The County Of El Paso An,6304,Prairie Heights Elementary School,080450006304,No,7.0,4.0,3.0,0.6,0.5,0.0,0.0,0.0,0.0
CO,Colorado,0804500,Hanover School District No. 28 In The County Of El Paso An,6720,Hanover Online Academy,080450006720,No,8.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,662,Carmel Middle School,080453000662,No,25.0,25.0,0.0,3.08,0.33,1.0,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,663,Centennial Elementary School,080453000663,No,31.0,31.0,0.0,1.03,0.0,0.0,0.0,0.0,2.05
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,665,Giberson Elementary School,080453000665,No,30.0,30.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,666,Fox Meadow Middle School,080453000666,No,40.6,40.6,0.0,2.05,0.33,1.0,0.0,0.0,0.62
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,667,Harrison High School,080453000667,No,63.0,63.0,0.0,4.42,1.0,3.0,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,668,Monterey Elementary School,080453000668,No,19.0,19.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,669,Panorama Middle School,080453000669,No,42.0,42.0,0.0,2.05,0.33,1.0,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,670,Pikes Peak Elementary School,080453000670,No,26.0,26.0,0.0,1.03,0.0,0.0,0.0,0.0,1.03
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,671,Stratmoor Hills Elementary School,080453000671,No,21.0,21.0,0.0,1.03,0.0,0.0,0.0,0.0,1.03
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,672,Stratton Meadows Elementary School,080453000672,No,24.5,24.5,0.0,1.03,0.0,0.0,0.0,0.0,0.62
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1314,Bricker Elementary School,080453001314,No,26.3,26.3,0.0,1.03,0.0,0.0,0.0,0.0,0.41
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1369,Oak Creek Elementary School,080453001369,No,23.0,23.0,0.0,1.03,0.0,0.0,0.0,0.0,1.03
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1370,Wildflower Elementary School,080453001370,No,27.3,27.3,0.0,1.03,0.0,0.0,0.0,0.0,1.03
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1382,Sierra High School,080453001382,No,61.0,61.0,0.0,4.11,1.0,3.0,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1443,Turman Elementary School,080453001443,No,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1484,Otero Elementary School,080453001484,No,23.0,23.0,0.0,1.03,0.0,0.0,0.0,0.0,0.41
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1533,Sand Creek International Elementary School,080453001533,No,44.0,44.0,0.0,1.03,0.0,0.0,0.0,0.0,1.03
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1781,James Irwin Charter High School,080453001781,No,25.0,3.0,22.0,2.22,0.2,0.0,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1902,James Irwin Charter Elementary School,080453001902,No,23.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1903,Mountain Vista Community School,080453001903,No,44.5,44.5,0.0,2.05,0.0,0.0,0.0,0.0,1.03
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1964,James Irwin Charter Middle School,080453001964,No,30.0,8.0,22.0,0.0,0.0,0.2,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1965,Soaring Eagles Elementary School,080453001965,No,30.0,30.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,6425,Atlas Preparatory High School,080453006425,No,26.0,12.0,14.0,3.0,0.0,0.33,0.0,1.0,2.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,6535,Career Readiness Academy,080453006535,No,10.0,10.0,0.0,1.03,0.0,0.0,0.0,0.0,1.03
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,6663,Mountain Vista Homeschool Academy,080453006663,No,6.65,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,6691,Atlas Preparatory Middle School,080453006691,No,29.0,13.0,16.0,2.0,0.0,0.33,0.0,0.0,0.0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,6810,Atlas Preparatory Elementary School,080453006810,No,8.0,6.0,2.0,1.0,0.33,0.0,1.0,0.0,0.0
CO,Colorado,0804560,Haxtun School District No. Re-2j,673,Haxtun Elementary School,080456000673,No,33.0,-11.0,-11.0,0.75,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804560,Haxtun School District No. Re-2j,674,Haxtun High School,080456000674,No,31.0,30.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804590,Hayden School District No. Re 1,675,Hayden Valley Elementary School,080459000675,No,11.0,11.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0
CO,Colorado,0804590,Hayden School District No. Re 1,676,Hayden Middle School,080459000676,No,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804590,Hayden School District No. Re 1,1348,Hayden High School,080459001348,No,13.0,13.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0
CO,Colorado,0804620,Hinsdale County School District No. Re-1,1969,Lake City Community School,080462001969,No,10.75,10.75,0.0,0.0,0.0,0.0,0.0,0.19,0.0
CO,Colorado,0804650,Hoehne Reorganized School District No. 3,680,Hoehne School,080465000680,No,19.13,18.13,1.0,1.0,0.0,0.0,1.0,0.0,0.0
CO,Colorado,0804680,Holly School District No. Re-3,681,Holly School,080468000681,No,19.11,19.11,0.0,1.0,0.0,0.0,0.25,0.0,0.0
CO,Colorado,0804710,Holyoke School District No. Re-1j,683,Holyoke Elementary School,080471000683,No,19.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804710,Holyoke School District No. Re-1j,684,Holyoke Senior High School,080471000684,No,19.13,18.13,1.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804710,Holyoke School District No. Re-1j,6610,Holyoke Alternative School,080471006610,No,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804740,Genoa-Hugo School District No. C-113,685,Genoa-Hugo Elementary School,080474000685,No,7.0,7.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0
CO,Colorado,0804740,Genoa-Hugo School District No. C-113,686,Genoa-Hugo School,080474000686,No,18.17,17.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804740,Genoa-Hugo School District No. C-113,1978,Genoa-Hugo Middle School,080474001978,No,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804770,Ignacio School District No. 11jt,688,Ignacio Middle School,080477000688,No,20.0,19.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
CO,Colorado,0804770,Ignacio School District No. 11jt,689,Ignacio High School,080477000689,No,22.63,21.88,0.75,0.0,1.0,0.0,1.0,0.0,0.0
CO,Colorado,0804770,Ignacio School District No. 11jt,1444,Ignacio Elementary School,080477001444,No,28.0,28.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,691,Alameda International Junior/Senior High School,080480000691,No,75.42,74.42,1.0,6.0,1.0,4.0,0.0,1.0,2.0
CO,Colorado,0804800,Jefferson County School District No. R-1,692,Allendale Elementary School,080480000692,No,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,694,Arvada High School,080480000694,No,47.91,47.91,0.0,4.0,1.0,2.0,0.0,0.0,2.0
CO,Colorado,0804800,Jefferson County School District No. R-1,695,Arvada West High School,080480000695,No,95.54,95.54,0.0,7.0,1.0,4.0,0.0,0.0,3.0
CO,Colorado,0804800,Jefferson County School District No. R-1,696,Bear Creek K-8 School,080480000696,No,57.2,57.2,0.0,2.0,0.33,1.0,0.0,0.8,2.0
CO,Colorado,0804800,Jefferson County School District No. R-1,697,Bear Creek High School,080480000697,No,81.4,81.4,0.0,5.0,1.0,4.0,0.0,0.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,698,Bell Middle School,080480000698,No,50.28,50.28,0.0,3.0,1.0,1.0,0.0,0.0,2.0
CO,Colorado,0804800,Jefferson County School District No. R-1,699,Belmar School Of Integrated Arts,080480000699,No,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,701,Bergen Meadow Primary School,080480000701,No,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,702,Campbell Elementary School,080480000702,No,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,703,Carmody Middle School,080480000703,No,42.0,41.0,1.0,3.0,0.34,1.0,0.0,2.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,704,Coal Creek Canyon K-8 Elementary School,080480000704,No,14.4,14.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,705,Colorow Elementary School,080480000705,No,14.4,14.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,706,Columbine Hills Elementary School,080480000706,No,20.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,707,Columbine High School,080480000707,No,88.88,88.88,0.0,6.0,1.5,3.0,0.0,1.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,708,Creighton Middle School,080480000708,No,50.0,50.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,710,Dennison Elementary School,080480000710,No,31.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
CO,Colorado,0804800,Jefferson County School District No. R-1,711,Devinny Elementary School,080480000711,No,28.8,27.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,712,Drake Junior High School,080480000712,No,47.17,47.17,0.0,3.0,1.0,0.0,0.0,1.0,2.0
CO,Colorado,0804800,Jefferson County School District No. R-1,713,Dunstan Middle School,080480000713,No,48.77,47.77,1.0,3.0,0.5,0.0,0.0,1.0,2.0
CO,Colorado,0804800,Jefferson County School District No. R-1,714,Dutch Creek Elementary School,080480000714,No,21.5,21.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,716,Edgewater Elementary School,080480000716,No,24.5,23.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,717,Eiber Elementary School,080480000717,No,24.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,718,Evergreen Middle School,080480000718,No,36.8,36.8,0.0,2.0,0.5,0.0,0.0,1.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,719,Evergreen High School,080480000719,No,56.28,56.28,0.0,5.0,1.0,3.0,0.0,1.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,720,Everitt Middle School,080480000720,No,39.0,39.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0
CO,Colorado,0804800,Jefferson County School District No. R-1,721,Fairmount Elementary School,080480000721,No,32.5,32.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0
CO,Colorado,0804800,Jefferson County School District No. R-1,722,Fitzmorris Elementary School,080480000722,No,17.0,17.0,0.0,0.0,0.2,0.0,0.0,2.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,724,Foothills Elementary School,080480000724,No,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
CO,Colorado,0804800,Jefferson County School District No. R-1,725,Foster Dual Language Pk-8,080480000725,No,28.5,28.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,726,Fremont Elementary School,080480000726,No,15.5,15.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,731,Glennon Heights Elementary School,080480000731,No,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,733,Golden High School,080480000733,No,66.87,66.87,0.0,5.0,1.0,3.0,0.0,1.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,734,Green Gables Elementary School,080480000734,No,14.4,14.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,735,Green Mountain Elementary School,080480000735,No,15.5,15.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,736,Green Mountain High School,080480000736,No,55.77,55.77,0.0,5.0,1.0,2.0,0.0,1.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,737,Hackberry Hill Elementary School,080480000737,No,23.7,23.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,738,Hutchinson Elementary School,080480000738,No,18.5,17.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,739,Jefferson Junior/Senior High School,080480000739,No,47.34,45.34,2.0,5.0,1.0,3.0,0.0,1.0,3.0
CO,Colorado,0804800,Jefferson County School District No. R-1,741,Sheridan Green Elementary School,080480000741,No,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,742,Ken Caryl Middle School,080480000742,No,46.1,46.1,0.0,3.0,1.0,0.0,0.0,1.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,743,Kendrick Lakes Elementary School,080480000743,No,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,744,Kullerstrand Elementary School,080480000744,No,19.5,19.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,745,Kyffin Elementary School,080480000745,No,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
CO,Colorado,0804800,Jefferson County School District No. R-1,747,Lakewood High School,080480000747,No,107.52,106.52,1.0,8.0,1.0,4.0,0.0,0.0,2.0
CO,Colorado,0804800,Jefferson County School District No. R-1,748,Lasley Elementary School,080480000748,No,30.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,749,Lawrence Elementary School,080480000749,No,19.0,19.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,750,Leawood Elementary School,080480000750,No,22.6,22.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,751,Little Elementary School,080480000751,No,19.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,752,Lumberg Elementary School,080480000752,No,22.7,22.7,0.0,0.0,0.0,0.0,0.0,0.3,0.8
CO,Colorado,0804800,Jefferson County School District No. R-1,754,Maple Grove Elementary School,080480000754,No,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,756,Miller Special Education,080480000756,No,19.0,19.0,0.0,0.0,0.0,0.0,2.17,1.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,757,Mitchell Elementary School,080480000757,No,29.8,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5
CO,Colorado,0804800,Jefferson County School District No. R-1,758,Molholm Elementary School,080480000758,No,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
CO,Colorado,0804800,Jefferson County School District No. R-1,759,Normandy Elementary School,080480000759,No,20.5,20.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,760,North Arvada Middle School,080480000760,No,33.8,33.8,0.0,2.0,0.5,1.0,0.0,2.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,765,Jefferson County Open Secondary,080480000765,No,22.7,22.7,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,768,Parmalee Elementary School,080480000768,No,17.25,17.25,0.0,0.0,0.0,0.0,0.0,1.3,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,769,Parr Elementary School,080480000769,No,20.9,20.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,770,Patterson International School,080480000770,No,24.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,771,Peck Elementary School,080480000771,No,18.0,18.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
CO,Colorado,0804800,Jefferson County School District No. R-1,772,Peiffer Elementary School,080480000772,No,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,Colorado,0804800,Jefferson County School District No. R-1,773,Peak Expeditionary - Pennington,080480000773,No,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
