LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_MATHCLASSES_ADVM,SCH_MATHCERT_ADVM,SCH_MATHENR_ADVM_HI_M,SCH_MATHENR_ADVM_HI_F,SCH_MATHENR_ADVM_AM_M,SCH_MATHENR_ADVM_AM_F,SCH_MATHENR_ADVM_AS_M,SCH_MATHENR_ADVM_AS_F,SCH_MATHENR_ADVM_HP_M,SCH_MATHENR_ADVM_HP_F,SCH_MATHENR_ADVM_BL_M,SCH_MATHENR_ADVM_BL_F,SCH_MATHENR_ADVM_WH_M,SCH_MATHENR_ADVM_WH_F,SCH_MATHENR_ADVM_TR_M,SCH_MATHENR_ADVM_TR_F,TOT_MATHENR_ADVM_M,TOT_MATHENR_ADVM_F,SCH_MATHENR_ADVM_LEP_M,SCH_MATHENR_ADVM_LEP_F,SCH_MATHENR_ADVM_IDEA_M,SCH_MATHENR_ADVM_IDEA_F
CO,COLORADO,0801950,School District N. 14 in the county of Adams & State of Colo,16,KEMP ELEMENTARY SCHOOL,080195000016,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0801950,School District N. 14 in the county of Adams & State of Colo,17,MONACO ELEMENTARY SCHOOL,080195000017,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0801950,School District N. 14 in the county of Adams & State of Colo,18,HANSON ELEMENTARY SCHOOL,080195000018,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0801950,School District N. 14 in the county of Adams & State of Colo,19,ROSE HILL ELEMENTARY SCHOOL,080195000019,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0801950,School District N. 14 in the county of Adams & State of Colo,404,MILDRED L SANVILLE PRESCHOOL,080195000404,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0801950,School District N. 14 in the county of Adams & State of Colo,1307,LESTER R ARNOLD HIGH SCHOOL,080195001307,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0801950,School District N. 14 in the county of Adams & State of Colo,1947,STARS EARLY LEARNING CENTER,080195001947,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0801980,Agate School District No. 300,20,AGATE ELEMENTARY SCHOOL,080198000020,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802010,Aguilar Reorganized School District No. 6,22,AGUILAR ELEMENTARY SCHOOL,080201000022,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802010,Aguilar Reorganized School District No. 6,23,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,080201000023,No,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0
CO,COLORADO,0802040,Akron School District No. R-1,24,AKRON ELEMENTARY SCHOOL,080204000024,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802040,Akron School District No. R-1,25,AKRON HIGH SCHOOL,080204000025,No,1,1,0,0,0,0,3,0,0,0,0,0,7,8,1,0,11,8,0,0,0,0
CO,COLORADO,0802070,Alamosa School District No. Re-11J,26,ORTEGA MIDDLE SCHOOL,080207000026,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802070,Alamosa School District No. Re-11J,27,ALAMOSA HIGH SCHOOL,080207000027,No,4,4,22,19,1,0,1,1,0,0,1,0,17,18,2,1,44,39,1,0,0,0
CO,COLORADO,0802070,Alamosa School District No. Re-11J,6459,ALAMOSA ELEMENTARY SCHOOL,080207006459,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802070,Alamosa School District No. Re-11J,6508,ALAMOSA OMBUDSMAN SCHOOL OF EXCELLENCE,080207006508,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802130,South Conejos School District No. Re10,33,GUADALUPE ELEMENTARY SCHOOL,080213000033,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802130,South Conejos School District No. Re10,35,ANTONITO HIGH SCHOOL,080213000035,No,1,1,6,14,0,0,0,0,0,0,0,0,0,0,0,0,6,14,1,0,0,0
CO,COLORADO,0802130,South Conejos School District No. Re10,1464,ANTONITO MIDDLE SCHOOL,080213001464,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802190,Archuleta County School District No. 50 Jt,38,PAGOSA SPRINGS ELEMENTARY SCHOOL,080219000038,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802190,Archuleta County School District No. 50 Jt,39,PAGOSA SPRINGS HIGH SCHOOL,080219000039,No,2,2,4,3,0,0,0,0,0,0,0,0,20,9,0,1,24,13,0,0,0,0
CO,COLORADO,0802190,Archuleta County School District No. 50 Jt,40,PAGOSA SPRINGS MIDDLE SCHOOL,080219000040,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802190,Archuleta County School District No. 50 Jt,6717,PAGOSA PEAK OPEN SCHOOL,080219006717,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802220,Arickaree School District No. R-2,41,ARICKAREE ELEMENTARY SCHOOL,080222000041,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802220,Arickaree School District No. R-2,42,ARICKAREE UNDIVIDED HIGH SCHOOL,080222000042,No,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802260,Arriba-Flagler Consolidated School District No. 20,509,FLAGLER PUBLIC SCHOOL,080226000509,No,2,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4,0,0,0,0
CO,COLORADO,0802280,Aspen School District No. 1 in the county of Pitkin and Sta,45,ASPEN ELEMENTARY SCHOOL,080228000045,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802280,Aspen School District No. 1 in the county of Pitkin and Sta,46,ASPEN MIDDLE SCHOOL,080228000046,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802280,Aspen School District No. 1 in the county of Pitkin and Sta,47,ASPEN HIGH SCHOOL,080228000047,No,11,11,7,6,0,0,2,1,0,0,1,1,93,103,0,0,103,111,2,0,8,1
CO,COLORADO,0802280,Aspen School District No. 1 in the county of Pitkin and Sta,1703,ASPEN COMMUNITY CHARTER SCHOOL,080228001703,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802280,Aspen School District No. 1 in the county of Pitkin and Sta,1982,ASPEN PRE-SCHOOL,080228001982,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802310,Weld County School District No. Re-9,49,HIGHLAND ELEMENTARY SCHOOL,080231000049,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802310,Weld County School District No. Re-9,50,HIGHLAND HIGH SCHOOL,080231000050,No,2,2,3,2,0,0,0,0,0,0,0,0,10,5,0,0,13,7,1,1,0,0
CO,COLORADO,0802310,Weld County School District No. Re-9,1466,HIGHLAND MIDDLE SCHOOL,080231001466,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,52,ALTURA ELEMENTARY SCHOOL,080234000052,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,54,AURORA HILLS MIDDLE SCHOOL,080234000054,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,55,BOSTON K-8 SCHOOL,080234000055,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,56,AURORA CENTRAL HIGH SCHOOL,080234000056,No,48,40,298,281,2,4,35,34,4,1,81,52,20,15,9,7,449,394,194,122,29,10
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,57,CLYDE MILLER K-8,080234000057,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,58,CRAWFORD ELEMENTARY SCHOOL,080234000058,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,59,DARTMOUTH ELEMENTARY SCHOOL,080234000059,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,60,EAST MIDDLE SCHOOL,080234000060,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,61,ELKHART ELEMENTARY SCHOOL,080234000061,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,62,FULTON ACADEMY OF EXCELLENCE,080234000062,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,63,GATEWAY HIGH SCHOOL,080234000063,No,36,20,67,45,1,2,6,3,0,2,23,21,17,16,4,1,118,90,28,27,10,12
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,64,HINKLEY HIGH SCHOOL,080234000064,No,32,32,471,491,1,6,31,29,6,6,65,99,40,44,13,23,627,698,167,128,23,22
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,66,JEWELL ELEMENTARY SCHOOL,080234000066,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,67,KENTON ELEMENTARY SCHOOL,080234000067,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,68,LANSING ELEMENTARY COMMUNITY SCHOOL,080234000068,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,69,LAREDO ELEMENTARY SCHOOL,080234000069,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,70,LYN KNOLL ELEMENTARY SCHOOL,080234000070,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,72,MONTVIEW ELEMENTARY SCHOOL,080234000072,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,73,MRACHEK MIDDLE SCHOOL,080234000073,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,74,NORTH MIDDLE SCHOOL,080234000074,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,75,PARIS ELEMENTARY SCHOOL,080234000075,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,76,PARK LANE ELEMENTARY SCHOOL,080234000076,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,77,SABLE ELEMENTARY SCHOOL,080234000077,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,78,SIXTH AVENUE ELEMENTARY SCHOOL,080234000078,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,79,SOUTH MIDDLE SCHOOL,080234000079,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,80,VAUGHN ELEMENTARY SCHOOL,080234000080,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,81,VIRGINIA COURT ELEMENTARY SCHOOL,080234000081,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,82,AURORA WEST COLLEGE PREPARATORY ACADEMY,080234000082,No,8,4,17,24,0,1,4,7,0,0,0,4,1,4,1,0,23,40,8,11,2,1
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,83,WHEELING ELEMENTARY SCHOOL,080234000083,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,84,WILLIAM SMITH HIGH SCHOOL,080234000084,No,16,4,24,28,1,0,0,0,0,0,1,6,12,7,0,0,38,41,10,14,1,3
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,85,YALE ELEMENTARY SCHOOL,080234000085,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1294,VASSAR ELEMENTARY SCHOOL,080234001294,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1295,DALTON ELEMENTARY SCHOOL,080234001295,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1296,ARKANSAS ELEMENTARY SCHOOL,080234001296,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1322,COLUMBIA MIDDLE SCHOOL,080234001322,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1323,IOWA ELEMENTARY SCHOOL,080234001323,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1324,TOLLGATE ELEMENTARY SCHOOL OF EXPEDITIONARY LEARNI,080234001324,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1388,CENTURY ELEMENTARY SCHOOL,080234001388,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1389,RANGEVIEW HIGH SCHOOL,080234001389,No,20,20,20,25,0,0,3,3,1,0,8,12,10,12,2,2,44,54,5,17,6,7
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1432,SIDE CREEK ELEMENTARY SCHOOL,080234001432,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1627,LAREDO CHILD DEVELOPMENT CENTER,080234001627,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1674,AURORA QUEST K-8,080234001674,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1759,AURORA ACADEMY CHARTER SCHOOL,080234001759,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1789,OPTIONS SCHOOL,080234001789,No,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1881,MURPHY CREEK K-8 SCHOOL,080234001881,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1916,LOTUS SCHOOL FOR EXCELLENCE,080234001916,No,4,0,4,2,1,0,1,0,0,0,6,4,4,2,0,0,16,8,2,3,0,0
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,1927,PEORIA ELEMENTARY SCHOOL,080234001927,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,2009,AURORA FRONTIER K-8,080234002009,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6318,GLOBAL VILLAGE ACADEMY AURORA,080234006318,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6322,VANGUARD CLASSICAL SCHOOL - WEST,080234006322,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6399,AXL ACADEMY,080234006399,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6411,JAMAICA CHILD DEVELOPMENT CENTER,080234006411,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6424,FLETCHER COMMUNITY SCHOOL,080234006424,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6451,VISTA PEAK 9-12 PREPARATORY,080234006451,No,76,52,112,124,1,3,12,14,1,2,57,31,61,53,16,18,260,245,42,48,29,17
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6476,APS ONLINE SCHOOL,080234006476,No,12,3,8,13,0,1,1,0,0,0,3,3,1,2,1,0,14,19,5,2,0,1
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6483,VISTA PEAK P-8 EXPLORATORY,080234006483,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6495,MEADOWOOD CHILD DEVELOPMENT CENTER,080234006495,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6611,VANGUARD CLASSICAL SCHOOL - EAST,080234006611,No,4,2,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,5,0,0,0,0
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6625,APS EARLY BEGINNINGS - A ZOOM SITE,080234006625,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6644,EDNA AND JOHN W. MOSLEY P-8,080234006644,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6677,ROCKY MOUNTAIN PREP - FLETCHER CAMPUS,080234006677,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6732,VEGA COLLEGIATE ACADEMY,080234006732,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802340,Aurora Joint District No. 28 of the counties of Adams and A,6736,ACADEMY OF ADVANCED LEARNING,080234006736,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802370,Platte Canyon School District No. 1 of  the county of Park,86,DEER CREEK ELEMENTARY SCHOOL,080237000086,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802370,Platte Canyon School District No. 1 of  the county of Park,87,PLATTE CANYON HIGH SCHOOL,080237000087,No,1,1,0,0,0,1,0,0,0,0,0,0,8,8,0,0,8,9,0,0,0,0
CO,COLORADO,0802370,Platte Canyon School District No. 1 of  the county of Park,1325,FITZSIMMONS MIDDLE SCHOOL,080237001325,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802400,Bayfield School District No. 10Jt-R,88,BAYFIELD ELEMENTARY SCHOOL,080240000088,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802400,Bayfield School District No. 10Jt-R,89,BAYFIELD MIDDLE SCHOOL,080240000089,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802400,Bayfield School District No. 10Jt-R,90,BAYFIELD HIGH SCHOOL,080240000090,No,7,3,4,6,3,0,0,0,1,0,0,0,45,44,1,2,54,52,0,0,1,0
CO,COLORADO,0802430,Bennett School District No. 29J,91,BENNETT ELEMENTARY SCHOOL,080243000091,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802430,Bennett School District No. 29J,92,BENNETT HIGH SCHOOL,080243000092,No,6,6,2,10,0,0,0,0,0,0,0,0,17,23,1,0,20,33,0,1,2,0
CO,COLORADO,0802430,Bennett School District No. 29J,93,BENNETT MIDDLE SCHOOL,080243000093,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,COLORADO,0802430,Bennett School District No. 29J,1751,BENNETT PRESCHOOL,080243001751,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
