LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_INTERNET_FIBER,SCH_INTERNET_WIFI,SCH_INTERNET_SCHDEV,SCH_INTERNET_STUDDEV,SCH_INTERNET_WIFIENDEV
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,1965,Soaring Eagles Elementary School,080453001965,No,Yes,Yes,Yes,No,592
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,6425,Atlas Preparatory High School,080453006425,No,Yes,Yes,Yes,Yes,0
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,6535,Career Readiness Academy,080453006535,No,Yes,Yes,Yes,No,55
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,6663,Mountain Vista Homeschool Academy,080453006663,No,Yes,Yes,Yes,No,100
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,6691,Atlas Preparatory Middle School,080453006691,No,Yes,Yes,Yes,Yes,495
CO,Colorado,0804530,Harrison School District No. 2 In The County Of El Paso An,6810,Atlas Preparatory Elementary School,080453006810,No,Yes,Yes,Yes,Yes,129
CO,Colorado,0804560,Haxtun School District No. Re-2j,673,Haxtun Elementary School,080456000673,No,Yes,Yes,Yes,Yes,350
CO,Colorado,0804560,Haxtun School District No. Re-2j,674,Haxtun High School,080456000674,No,Yes,Yes,Yes,No,1
CO,Colorado,0804590,Hayden School District No. Re 1,675,Hayden Valley Elementary School,080459000675,No,Yes,Yes,Yes,No,168
CO,Colorado,0804590,Hayden School District No. Re 1,676,Hayden Middle School,080459000676,No,Yes,Yes,Yes,No,87
CO,Colorado,0804590,Hayden School District No. Re 1,1348,Hayden High School,080459001348,No,Yes,Yes,Yes,No,107
CO,Colorado,0804620,Hinsdale County School District No. Re-1,1969,Lake City Community School,080462001969,No,Yes,Yes,Yes,No,49
CO,Colorado,0804650,Hoehne Reorganized School District No. 3,680,Hoehne School,080465000680,No,Yes,Yes,Yes,Yes,68
CO,Colorado,0804680,Holly School District No. Re-3,681,Holly School,080468000681,No,Yes,Yes,Yes,No,100
CO,Colorado,0804710,Holyoke School District No. Re-1j,683,Holyoke Elementary School,080471000683,No,Yes,Yes,Yes,Yes,307
CO,Colorado,0804710,Holyoke School District No. Re-1j,684,Holyoke Senior High School,080471000684,No,Yes,Yes,Yes,Yes,246
CO,Colorado,0804710,Holyoke School District No. Re-1j,6610,Holyoke Alternative School,080471006610,No,Yes,Yes,Yes,Yes,16
CO,Colorado,0804740,Genoa-Hugo School District No. C-113,685,Genoa-Hugo Elementary School,080474000685,No,Yes,Yes,Yes,Yes,110
CO,Colorado,0804740,Genoa-Hugo School District No. C-113,686,Genoa-Hugo School,080474000686,No,Yes,Yes,Yes,Yes,80
CO,Colorado,0804740,Genoa-Hugo School District No. C-113,1978,Genoa-Hugo Middle School,080474001978,No,Yes,Yes,Yes,Yes,60
CO,Colorado,0804770,Ignacio School District No. 11jt,688,Ignacio Middle School,080477000688,No,Yes,Yes,Yes,No,275
CO,Colorado,0804770,Ignacio School District No. 11jt,689,Ignacio High School,080477000689,No,Yes,Yes,Yes,Yes,300
CO,Colorado,0804770,Ignacio School District No. 11jt,1444,Ignacio Elementary School,080477001444,No,Yes,Yes,Yes,No,375
CO,Colorado,0804800,Jefferson County School District No. R-1,691,Alameda International Junior/Senior High School,080480000691,No,Yes,Yes,Yes,Yes,1170
CO,Colorado,0804800,Jefferson County School District No. R-1,692,Allendale Elementary School,080480000692,No,Yes,Yes,Yes,No,95
CO,Colorado,0804800,Jefferson County School District No. R-1,694,Arvada High School,080480000694,No,Yes,Yes,Yes,Yes,785
CO,Colorado,0804800,Jefferson County School District No. R-1,695,Arvada West High School,080480000695,No,Yes,Yes,Yes,Yes,1825
CO,Colorado,0804800,Jefferson County School District No. R-1,696,Bear Creek K-8 School,080480000696,No,Yes,Yes,Yes,No,905
CO,Colorado,0804800,Jefferson County School District No. R-1,697,Bear Creek High School,080480000697,No,Yes,Yes,Yes,Yes,1535
CO,Colorado,0804800,Jefferson County School District No. R-1,698,Bell Middle School,080480000698,No,Yes,Yes,Yes,No,860
CO,Colorado,0804800,Jefferson County School District No. R-1,699,Belmar School Of Integrated Arts,080480000699,No,Yes,Yes,Yes,No,185
CO,Colorado,0804800,Jefferson County School District No. R-1,701,Bergen Meadow Primary School,080480000701,No,Yes,Yes,Yes,No,160
CO,Colorado,0804800,Jefferson County School District No. R-1,702,Campbell Elementary School,080480000702,No,Yes,Yes,Yes,No,160
CO,Colorado,0804800,Jefferson County School District No. R-1,703,Carmody Middle School,080480000703,No,Yes,Yes,Yes,No,710
CO,Colorado,0804800,Jefferson County School District No. R-1,704,Coal Creek Canyon K-8 Elementary School,080480000704,No,Yes,Yes,Yes,No,110
CO,Colorado,0804800,Jefferson County School District No. R-1,705,Colorow Elementary School,080480000705,No,Yes,Yes,Yes,No,155
CO,Colorado,0804800,Jefferson County School District No. R-1,706,Columbine Hills Elementary School,080480000706,No,Yes,Yes,Yes,No,220
CO,Colorado,0804800,Jefferson County School District No. R-1,707,Columbine High School,080480000707,No,Yes,Yes,Yes,No,1730
CO,Colorado,0804800,Jefferson County School District No. R-1,708,Creighton Middle School,080480000708,No,Yes,Yes,Yes,No,820
CO,Colorado,0804800,Jefferson County School District No. R-1,710,Dennison Elementary School,080480000710,No,Yes,Yes,Yes,No,540
CO,Colorado,0804800,Jefferson County School District No. R-1,711,Devinny Elementary School,080480000711,No,Yes,Yes,Yes,No,400
CO,Colorado,0804800,Jefferson County School District No. R-1,712,Drake Junior High School,080480000712,No,Yes,Yes,Yes,No,930
CO,Colorado,0804800,Jefferson County School District No. R-1,713,Dunstan Middle School,080480000713,No,Yes,Yes,Yes,No,900
CO,Colorado,0804800,Jefferson County School District No. R-1,714,Dutch Creek Elementary School,080480000714,No,Yes,Yes,Yes,No,210
CO,Colorado,0804800,Jefferson County School District No. R-1,716,Edgewater Elementary School,080480000716,No,Yes,Yes,Yes,No,255
CO,Colorado,0804800,Jefferson County School District No. R-1,717,Eiber Elementary School,080480000717,No,Yes,Yes,Yes,No,265
CO,Colorado,0804800,Jefferson County School District No. R-1,718,Evergreen Middle School,080480000718,No,Yes,Yes,Yes,No,640
CO,Colorado,0804800,Jefferson County School District No. R-1,719,Evergreen High School,080480000719,No,Yes,Yes,Yes,Yes,1025
CO,Colorado,0804800,Jefferson County School District No. R-1,720,Everitt Middle School,080480000720,No,Yes,Yes,Yes,No,545
CO,Colorado,0804800,Jefferson County School District No. R-1,721,Fairmount Elementary School,080480000721,No,Yes,Yes,Yes,No,515
CO,Colorado,0804800,Jefferson County School District No. R-1,722,Fitzmorris Elementary School,080480000722,No,Yes,Yes,Yes,No,135
CO,Colorado,0804800,Jefferson County School District No. R-1,724,Foothills Elementary School,080480000724,No,Yes,Yes,Yes,No,190
CO,Colorado,0804800,Jefferson County School District No. R-1,725,Foster Dual Language Pk-8,080480000725,No,Yes,Yes,Yes,No,330
CO,Colorado,0804800,Jefferson County School District No. R-1,726,Fremont Elementary School,080480000726,No,Yes,Yes,Yes,No,160
CO,Colorado,0804800,Jefferson County School District No. R-1,731,Glennon Heights Elementary School,080480000731,No,Yes,Yes,Yes,No,145
CO,Colorado,0804800,Jefferson County School District No. R-1,733,Golden High School,080480000733,No,Yes,Yes,Yes,Yes,1380
CO,Colorado,0804800,Jefferson County School District No. R-1,734,Green Gables Elementary School,080480000734,No,Yes,Yes,Yes,No,185
CO,Colorado,0804800,Jefferson County School District No. R-1,735,Green Mountain Elementary School,080480000735,No,Yes,Yes,Yes,No,175
CO,Colorado,0804800,Jefferson County School District No. R-1,736,Green Mountain High School,080480000736,No,Yes,Yes,Yes,Yes,1140
CO,Colorado,0804800,Jefferson County School District No. R-1,737,Hackberry Hill Elementary School,080480000737,No,Yes,Yes,Yes,No,335
CO,Colorado,0804800,Jefferson County School District No. R-1,738,Hutchinson Elementary School,080480000738,No,Yes,Yes,Yes,No,175
CO,Colorado,0804800,Jefferson County School District No. R-1,739,Jefferson Junior/Senior High School,080480000739,No,Yes,Yes,Yes,Yes,660
CO,Colorado,0804800,Jefferson County School District No. R-1,741,Sheridan Green Elementary School,080480000741,No,Yes,Yes,Yes,No,230
CO,Colorado,0804800,Jefferson County School District No. R-1,742,Ken Caryl Middle School,080480000742,No,Yes,Yes,Yes,No,850
CO,Colorado,0804800,Jefferson County School District No. R-1,743,Kendrick Lakes Elementary School,080480000743,No,Yes,Yes,Yes,No,290
CO,Colorado,0804800,Jefferson County School District No. R-1,744,Kullerstrand Elementary School,080480000744,No,Yes,Yes,Yes,No,170
CO,Colorado,0804800,Jefferson County School District No. R-1,745,Kyffin Elementary School,080480000745,No,Yes,Yes,Yes,No,360
CO,Colorado,0804800,Jefferson County School District No. R-1,747,Lakewood High School,080480000747,No,Yes,Yes,Yes,Yes,2090
CO,Colorado,0804800,Jefferson County School District No. R-1,748,Lasley Elementary School,080480000748,No,Yes,Yes,Yes,No,315
CO,Colorado,0804800,Jefferson County School District No. R-1,749,Lawrence Elementary School,080480000749,No,Yes,Yes,Yes,No,210
CO,Colorado,0804800,Jefferson County School District No. R-1,750,Leawood Elementary School,080480000750,No,Yes,Yes,Yes,No,215
CO,Colorado,0804800,Jefferson County School District No. R-1,751,Little Elementary School,080480000751,No,Yes,Yes,Yes,No,225
CO,Colorado,0804800,Jefferson County School District No. R-1,752,Lumberg Elementary School,080480000752,No,Yes,Yes,Yes,No,285
CO,Colorado,0804800,Jefferson County School District No. R-1,754,Maple Grove Elementary School,080480000754,No,Yes,Yes,Yes,No,265
CO,Colorado,0804800,Jefferson County School District No. R-1,756,Miller Special Education,080480000756,No,Yes,Yes,Yes,No,55
CO,Colorado,0804800,Jefferson County School District No. R-1,757,Mitchell Elementary School,080480000757,No,Yes,Yes,Yes,No,460
CO,Colorado,0804800,Jefferson County School District No. R-1,758,Molholm Elementary School,080480000758,No,Yes,Yes,Yes,No,220
CO,Colorado,0804800,Jefferson County School District No. R-1,759,Normandy Elementary School,080480000759,No,Yes,Yes,Yes,No,270
CO,Colorado,0804800,Jefferson County School District No. R-1,760,North Arvada Middle School,080480000760,No,Yes,Yes,Yes,No,565
CO,Colorado,0804800,Jefferson County School District No. R-1,765,Jefferson County Open Secondary,080480000765,No,Yes,Yes,Yes,No,315
CO,Colorado,0804800,Jefferson County School District No. R-1,768,Parmalee Elementary School,080480000768,No,Yes,Yes,Yes,No,240
CO,Colorado,0804800,Jefferson County School District No. R-1,769,Parr Elementary School,080480000769,No,Yes,Yes,Yes,No,170
CO,Colorado,0804800,Jefferson County School District No. R-1,770,Patterson International School,080480000770,No,Yes,Yes,Yes,No,275
CO,Colorado,0804800,Jefferson County School District No. R-1,771,Peck Elementary School,080480000771,No,Yes,Yes,Yes,No,170
CO,Colorado,0804800,Jefferson County School District No. R-1,772,Peiffer Elementary School,080480000772,No,Yes,Yes,Yes,No,175
CO,Colorado,0804800,Jefferson County School District No. R-1,773,Peak Expeditionary - Pennington,080480000773,No,Yes,Yes,Yes,No,140
CO,Colorado,0804800,Jefferson County School District No. R-1,775,Pomona High School,080480000775,No,Yes,Yes,Yes,Yes,1250
CO,Colorado,0804800,Jefferson County School District No. R-1,776,Prospect Valley Elementary School,080480000776,No,Yes,Yes,Yes,No,350
CO,Colorado,0804800,Jefferson County School District No. R-1,777,Ralston Elementary School,080480000777,No,Yes,Yes,Yes,No,230
CO,Colorado,0804800,Jefferson County School District No. R-1,778,Red Rocks Elementary School,080480000778,No,Yes,Yes,Yes,No,320
CO,Colorado,0804800,Jefferson County School District No. R-1,780,Secrest Elementary School,080480000780,No,Yes,Yes,Yes,No,170
CO,Colorado,0804800,Jefferson County School District No. R-1,781,Sierra Elementary School,080480000781,No,Yes,Yes,Yes,No,390
CO,Colorado,0804800,Jefferson County School District No. R-1,782,Slater Elementary School,080480000782,No,Yes,Yes,Yes,No,190
CO,Colorado,0804800,Jefferson County School District No. R-1,783,Deane Elementary School,080480000783,No,Yes,Yes,Yes,No,325
CO,Colorado,0804800,Jefferson County School District No. R-1,784,South Lakewood Elementary School,080480000784,No,Yes,Yes,Yes,No,330
CO,Colorado,0804800,Jefferson County School District No. R-1,785,Emory Elementary School,080480000785,No,Yes,Yes,Yes,No,380
CO,Colorado,0804800,Jefferson County School District No. R-1,787,Stober Elementary School,080480000787,No,Yes,Yes,Yes,No,205
CO,Colorado,0804800,Jefferson County School District No. R-1,788,Stott Elementary School,080480000788,No,Yes,Yes,Yes,No,185
CO,Colorado,0804800,Jefferson County School District No. R-1,790,Swanson Elementary School,080480000790,No,Yes,Yes,Yes,No,190
CO,Colorado,0804800,Jefferson County School District No. R-1,791,John And Karen Litz Preschool,080480000791,No,Yes,Yes,No,No,0
CO,Colorado,0804800,Jefferson County School District No. R-1,792,Thomson Elementary School,080480000792,No,Yes,Yes,Yes,No,200
CO,Colorado,0804800,Jefferson County School District No. R-1,793,Vanderhoof Elementary School,080480000793,No,Yes,Yes,Yes,No,310
CO,Colorado,0804800,Jefferson County School District No. R-1,794,New Classical Academy At Vivian,080480000794,No,Yes,Yes,Yes,No,90
CO,Colorado,0804800,Jefferson County School District No. R-1,795,West Jefferson Middle School,080480000795,No,Yes,Yes,Yes,No,555
CO,Colorado,0804800,Jefferson County School District No. R-1,796,Warder Elementary School,080480000796,No,Yes,Yes,Yes,No,250
CO,Colorado,0804800,Jefferson County School District No. R-1,797,Warren Tech Central,080480000797,No,Yes,Yes,Yes,Yes,35
CO,Colorado,0804800,Jefferson County School District No. R-1,798,Weber Elementary School,080480000798,No,Yes,Yes,Yes,No,240
CO,Colorado,0804800,Jefferson County School District No. R-1,799,Welchester Elementary School,080480000799,No,Yes,Yes,Yes,No,215
CO,Colorado,0804800,Jefferson County School District No. R-1,800,West Jefferson Elementary School,080480000800,No,Yes,Yes,Yes,No,465
CO,Colorado,0804800,Jefferson County School District No. R-1,801,Westgate Elementary School,080480000801,No,Yes,Yes,Yes,No,320
CO,Colorado,0804800,Jefferson County School District No. R-1,803,Wheat Ridge High School,080480000803,No,Yes,Yes,Yes,Yes,1150
CO,Colorado,0804800,Jefferson County School District No. R-1,804,Wilmore-Davis Elementary School,080480000804,No,Yes,Yes,Yes,No,195
CO,Colorado,0804800,Jefferson County School District No. R-1,805,Wilmot Elementary School,080480000805,No,Yes,Yes,Yes,No,230
CO,Colorado,0804800,Jefferson County School District No. R-1,913,Bradford K8 North,080480000913,No,Yes,Yes,Yes,No,310
CO,Colorado,0804800,Jefferson County School District No. R-1,964,D'evelyn Junior/Senior High School,080480000964,No,Yes,Yes,Yes,Yes,1130
CO,Colorado,0804800,Jefferson County School District No. R-1,975,Jefferson Academy Elementary,080480000975,No,Yes,Yes,Yes,No,575
CO,Colorado,0804800,Jefferson County School District No. R-1,988,Longview High School,080480000988,No,Yes,Yes,Yes,No,29
CO,Colorado,0804800,Jefferson County School District No. R-1,991,Mortensen Elementary School,080480000991,No,Yes,Yes,Yes,No,290
CO,Colorado,0804800,Jefferson County School District No. R-1,1006,Powderhorn Elementary School,080480001006,No,Yes,Yes,Yes,No,420
CO,Colorado,0804800,Jefferson County School District No. R-1,1009,Rooney Ranch Elementary School,080480001009,No,Yes,Yes,Yes,No,410
CO,Colorado,0804800,Jefferson County School District No. R-1,1028,Ryan Elementary School,080480001028,No,Yes,Yes,Yes,No,295
CO,Colorado,0804800,Jefferson County School District No. R-1,1036,Collegiate Academy Of Colorado,080480001036,No,No,Yes,Yes,No,400
CO,Colorado,0804800,Jefferson County School District No. R-1,1044,Shelton Elementary School,080480001044,No,Yes,Yes,Yes,No,345
CO,Colorado,0804800,Jefferson County School District No. R-1,1054,Summit Ridge Middle School,080480001054,No,Yes,Yes,Yes,No,1015
CO,Colorado,0804800,Jefferson County School District No. R-1,1056,Van Arsdale Elementary School,080480001056,No,Yes,Yes,Yes,No,290
CO,Colorado,0804800,Jefferson County School District No. R-1,1283,Oberon Junior High School,080480001283,No,Yes,Yes,Yes,No,700
CO,Colorado,0804800,Jefferson County School District No. R-1,1315,Deer Creek Middle School,080480001315,No,Yes,Yes,Yes,No,660
CO,Colorado,0804800,Jefferson County School District No. R-1,1316,Marshdale Elementary School,080480001316,No,Yes,Yes,Yes,No,250
CO,Colorado,0804800,Jefferson County School District No. R-1,1317,Moore Middle School,080480001317,No,Yes,Yes,Yes,No,560
CO,Colorado,0804800,Jefferson County School District No. R-1,1350,Witt Elementary School,080480001350,No,Yes,Yes,Yes,No,205
CO,Colorado,0804800,Jefferson County School District No. R-1,1372,Kendallvue Elementary School,080480001372,No,Yes,Yes,Yes,No,250
CO,Colorado,0804800,Jefferson County School District No. R-1,1383,Chatfield High School,080480001383,No,Yes,Yes,Yes,Yes,1835
CO,Colorado,0804800,Jefferson County School District No. R-1,1384,Mandalay Middle School,080480001384,No,Yes,Yes,Yes,No,540
CO,Colorado,0804800,Jefferson County School District No. R-1,1385,Stony Creek Elementary School,080480001385,No,Yes,Yes,Yes,No,265
CO,Colorado,0804800,Jefferson County School District No. R-1,1395,Shaffer Elementary School,080480001395,No,Yes,Yes,Yes,No,380
CO,Colorado,0804800,Jefferson County School District No. R-1,1446,Adams Elementary School,080480001446,No,Yes,Yes,Yes,No,250
CO,Colorado,0804800,Jefferson County School District No. R-1,1447,Coronado Elementary School,080480001447,No,Yes,Yes,Yes,No,370
CO,Colorado,0804800,Jefferson County School District No. R-1,1448,Governor's Ranch Elementary School,080480001448,No,Yes,Yes,Yes,No,260
CO,Colorado,0804800,Jefferson County School District No. R-1,1450,Ute Meadows Elementary School,080480001450,No,Yes,Yes,Yes,No,285
CO,Colorado,0804800,Jefferson County School District No. R-1,1451,Westridge Elementary School,080480001451,No,Yes,Yes,Yes,No,335
CO,Colorado,0804800,Jefferson County School District No. R-1,1486,Lukas Elementary School,080480001486,No,Yes,Yes,Yes,No,240
