LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_ENR_504_M,SCH_ENR_504_F,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_LEPENR_HI_M,SCH_LEPENR_HI_F,SCH_LEPENR_AM_M,SCH_LEPENR_AM_F,SCH_LEPENR_AS_M,SCH_LEPENR_AS_F,SCH_LEPENR_HP_M,SCH_LEPENR_HP_F,SCH_LEPENR_BL_M,SCH_LEPENR_BL_F,SCH_LEPENR_WH_M,SCH_LEPENR_WH_F,SCH_LEPENR_TR_M,SCH_LEPENR_TR_F,TOT_LEPENR_M,TOT_LEPENR_F,SCH_LEPPROGENR_HI_M,SCH_LEPPROGENR_HI_F,SCH_LEPPROGENR_AM_M,SCH_LEPPROGENR_AM_F,SCH_LEPPROGENR_AS_M,SCH_LEPPROGENR_AS_F,SCH_LEPPROGENR_HP_M,SCH_LEPPROGENR_HP_F,SCH_LEPPROGENR_BL_M,SCH_LEPPROGENR_BL_F,SCH_LEPPROGENR_WH_M,SCH_LEPPROGENR_WH_F,SCH_LEPPROGENR_TR_M,SCH_LEPPROGENR_TR_F,TOT_LEPPROGENR_M,TOT_LEPPROGENR_F,SCH_IDEAENR_HI_M,SCH_IDEAENR_HI_F,SCH_IDEAENR_AM_M,SCH_IDEAENR_AM_F,SCH_IDEAENR_AS_M,SCH_IDEAENR_AS_F,SCH_IDEAENR_HP_M,SCH_IDEAENR_HP_F,SCH_IDEAENR_BL_M,SCH_IDEAENR_BL_F,SCH_IDEAENR_WH_M,SCH_IDEAENR_WH_F,SCH_IDEAENR_TR_M,SCH_IDEAENR_TR_F,TOT_IDEAENR_M,TOT_IDEAENR_F,SCH_IDEAENR_LEP_M,SCH_IDEAENR_LEP_F,SCH_504ENR_HI_M,SCH_504ENR_HI_F,SCH_504ENR_AM_M,SCH_504ENR_AM_F,SCH_504ENR_AS_M,SCH_504ENR_AS_F,SCH_504ENR_HP_M,SCH_504ENR_HP_F,SCH_504ENR_BL_M,SCH_504ENR_BL_F,SCH_504ENR_WH_M,SCH_504ENR_WH_F,SCH_504ENR_TR_M,SCH_504ENR_TR_F,TOT_504ENR_M,TOT_504ENR_F,SCH_504ENR_LEP_M,SCH_504ENR_LEP_F
TX,Texas,4800010,Hays Cisd,5244,Jack C Hays H S,480001005244,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,657,633,1,3,22,10,0,0,42,32,410,369,35,33,1167,1080,85,49,193,131,148,95,74,45,0,0,5,2,0,0,3,1,3,1,0,0,85,49,68,44,0,0,5,2,0,0,3,1,1,1,0,0,77,48,91,63,0,0,2,1,0,0,6,3,41,25,8,3,148,95,15,7,87,65,0,0,0,2,0,0,6,4,98,58,2,2,193,131,16,3
TX,Texas,4800010,Hays Cisd,5245,Kyle El,480001005245,No,4,8,0,0,0,0,0,0,4,1,6,2,0,0,14,11,3,0,1,0,145,165,0,0,5,3,0,1,14,8,101,74,15,6,280,257,12,16,21,14,48,49,8,12,0,0,2,3,0,0,1,0,1,0,0,1,12,16,8,11,0,0,2,1,0,0,1,0,1,0,0,1,12,13,29,33,0,0,0,1,0,0,1,3,16,11,2,1,48,49,1,3,12,9,0,0,0,0,0,0,1,0,5,5,3,0,21,14,0,1
TX,Texas,4800010,Hays Cisd,6199,R C Barton Middle,480001006199,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,187,192,2,1,6,1,1,1,8,11,159,140,14,20,377,366,23,19,103,48,48,38,18,19,0,0,3,0,0,0,0,0,1,0,1,0,23,19,16,16,0,0,3,0,0,0,0,0,1,0,1,0,21,16,23,26,0,0,0,0,0,0,1,1,24,9,0,2,48,38,1,2,43,24,1,0,1,0,0,0,1,1,51,22,6,1,103,48,5,2
TX,Texas,4800010,Hays Cisd,6346,Tom Green El,480001006346,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,285,243,0,0,7,7,0,0,7,18,94,61,18,13,411,342,77,74,22,12,60,32,65,66,0,0,1,2,0,0,0,3,10,3,1,0,77,74,63,66,0,0,1,2,0,0,0,3,10,3,1,0,75,74,46,26,0,0,0,1,0,0,2,1,9,2,3,2,60,32,16,9,13,10,0,0,0,0,0,0,0,1,8,1,1,0,22,12,1,3
TX,Texas,4800010,Hays Cisd,6990,Alter Impact Ctr,480001006990,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6,3,0,0,0,0,0,0,0,0,1,0,0,0,7,3,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TX,Texas,4800010,Hays Cisd,7343,Buda El,480001007343,No,6,19,0,0,0,0,0,0,0,0,3,1,1,0,10,20,0,2,1,1,193,199,0,2,8,6,0,0,9,6,98,113,10,19,318,345,24,17,18,17,77,41,21,12,0,0,3,5,0,0,0,0,0,0,0,0,24,17,16,4,0,0,2,3,0,0,0,0,0,0,0,0,18,7,50,28,0,0,0,0,0,0,2,0,23,12,2,1,77,41,7,3,11,8,0,0,0,0,0,0,0,0,7,6,0,3,18,17,1,0
TX,Texas,4800010,Hays Cisd,8835,Live Oak Academy,480001008835,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,64,51,0,0,0,0,0,0,3,3,16,17,0,4,83,75,16,5,16,10,12,10,16,5,0,0,0,0,0,0,0,0,0,0,0,0,16,5,16,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,8,7,0,0,0,0,0,0,1,0,3,3,0,0,12,10,3,0,13,5,0,0,0,0,0,0,0,1,3,2,0,2,16,10,1,0
TX,Texas,4800010,Hays Cisd,8836,Eric Dahlstrom Middle,480001008836,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,162,169,1,1,4,2,0,0,9,6,280,241,17,16,473,435,14,7,102,58,63,50,13,7,0,0,0,0,0,0,0,0,1,0,0,0,14,7,13,7,0,0,0,0,0,0,0,0,1,0,0,0,14,7,26,26,0,0,0,0,0,0,3,2,32,21,2,1,63,50,5,2,31,17,1,0,1,0,0,0,2,1,63,39,4,1,102,58,2,2
TX,Texas,4800010,Hays Cisd,8837,Laura B Wallace Middle,480001008837,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,265,266,0,0,3,8,0,0,12,19,86,87,12,14,378,394,58,52,64,51,71,41,56,49,0,0,1,2,0,0,1,1,0,0,0,0,58,52,55,49,0,0,1,2,0,0,1,1,0,0,0,0,57,52,51,30,0,0,0,0,0,0,2,3,15,7,3,1,71,41,13,9,44,31,0,0,0,0,0,0,0,4,20,16,0,0,64,51,4,5
TX,Texas,4800010,Hays Cisd,8838,Elm Grove El,480001008838,No,2,3,0,0,0,0,0,0,0,1,4,4,0,0,6,8,0,0,1,1,132,116,0,0,5,4,0,0,4,8,258,262,11,18,410,408,6,3,41,38,61,33,5,2,0,0,1,0,0,0,0,0,0,1,0,0,6,3,4,2,0,0,1,0,0,0,0,0,0,1,0,0,5,3,23,11,0,0,1,0,0,0,0,1,36,19,1,2,61,33,2,1,10,7,0,0,0,0,0,0,0,1,31,29,0,1,41,38,0,0
TX,Texas,4800010,Hays Cisd,8839,Susie Fuentes El,480001008839,No,8,11,0,0,0,0,0,0,2,3,1,2,2,0,13,16,2,0,1,0,211,188,1,0,0,0,0,0,18,20,87,86,18,9,335,303,15,20,16,24,73,36,15,19,0,0,0,0,0,0,0,0,0,1,0,0,15,20,15,17,0,0,0,0,0,0,0,0,0,1,0,0,15,18,42,18,1,0,0,0,0,0,2,2,23,15,5,1,73,36,2,0,11,14,0,0,0,0,0,0,1,0,3,9,1,1,16,24,0,0
TX,Texas,4800010,Hays Cisd,8840,Hemphill El,480001008840,No,43,43,0,0,0,0,0,0,1,2,2,4,0,0,46,49,27,29,4,5,149,131,0,0,0,0,0,0,8,6,26,23,1,2,184,162,36,38,11,4,30,23,36,37,0,0,0,0,0,0,0,0,0,1,0,0,36,38,10,12,0,0,0,0,0,0,0,0,0,0,0,0,10,12,26,20,0,0,0,0,0,0,2,1,1,2,1,0,30,23,2,7,6,2,0,0,0,0,0,0,2,0,3,2,0,0,11,4,1,0
TX,Texas,4800010,Hays Cisd,9290,Tobias El,480001009290,No,15,12,0,0,0,0,0,0,0,1,5,1,2,0,22,14,2,2,2,1,194,202,1,1,2,3,0,0,11,11,95,85,12,11,315,313,12,16,22,17,69,30,11,13,0,0,1,1,0,0,0,0,0,2,0,0,12,16,11,13,0,0,1,1,0,0,0,0,0,2,0,0,12,16,44,26,0,0,0,1,0,0,1,0,19,3,5,0,69,30,0,2,14,9,0,0,0,0,0,0,2,1,6,6,0,1,22,17,1,0
TX,Texas,4800010,Hays Cisd,9624,Lehman H S,480001009624,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,850,847,1,1,13,7,2,0,39,37,144,138,19,11,1068,1041,216,160,172,97,160,90,208,155,0,0,5,3,0,0,0,1,2,1,1,0,216,160,206,153,0,0,5,3,0,0,0,1,2,1,1,0,214,158,125,76,0,0,2,1,0,0,8,4,18,9,7,0,160,90,40,20,125,74,0,0,1,1,0,0,4,2,39,18,3,2,172,97,33,9
TX,Texas,4800010,Hays Cisd,10804,Armando Chapa Middle,480001010804,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,238,259,0,0,4,0,1,0,17,15,58,66,8,5,326,345,74,69,45,42,51,45,71,69,0,0,2,0,0,0,0,0,1,0,0,0,74,69,68,65,0,0,2,0,0,0,0,0,1,0,0,0,71,65,36,30,0,0,1,0,0,0,5,1,8,13,1,1,51,45,11,4,29,33,0,0,1,0,0,0,2,1,12,7,1,1,45,42,9,10
TX,Texas,4800010,Hays Cisd,10805,D J Red Simon Middle,480001010805,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,319,303,0,1,2,2,0,0,4,9,22,25,2,3,349,343,170,151,38,37,62,38,169,148,0,0,1,2,0,0,0,0,0,1,0,0,170,151,128,110,0,0,1,2,0,0,0,0,0,1,0,0,129,113,54,33,0,1,0,0,0,0,1,1,7,3,0,0,62,38,25,13,32,32,0,0,0,0,0,0,0,1,6,4,0,0,38,37,18,12
TX,Texas,4800010,Hays Cisd,10806,Laura B Negley El,480001010806,No,6,6,0,0,0,0,0,0,1,1,2,5,1,1,10,13,0,0,1,0,162,182,1,1,3,6,1,0,18,9,208,198,18,16,411,412,3,15,34,33,83,47,3,11,0,0,0,3,0,0,0,0,0,1,0,0,3,15,1,10,0,0,0,3,0,0,0,0,0,1,0,0,1,14,35,21,0,0,2,1,0,0,3,2,39,21,4,2,83,47,0,1,12,14,0,0,0,0,1,0,0,0,21,17,0,2,34,33,0,0
TX,Texas,4800010,Hays Cisd,10807,Science Hall El,480001010807,No,34,25,0,0,0,0,0,0,1,0,3,4,0,1,38,30,27,13,0,2,240,207,1,0,3,1,0,0,4,2,22,23,2,2,272,235,149,121,19,10,25,11,142,117,1,0,2,1,0,0,0,0,4,3,0,0,149,121,141,117,1,0,2,1,0,0,0,0,4,3,0,0,148,121,23,10,0,0,0,0,0,0,0,0,2,1,0,0,25,11,15,7,16,10,0,0,0,0,0,0,0,0,3,0,0,0,19,10,8,4
TX,Texas,4800010,Hays Cisd,10808,Blanco Vista El,480001010808,No,15,20,0,0,0,0,0,0,0,0,5,2,0,1,20,23,12,11,3,1,225,238,0,0,5,4,0,0,4,5,68,51,6,8,308,306,148,131,20,15,47,13,139,130,0,0,4,1,0,0,1,0,3,0,1,0,148,131,136,129,0,0,4,1,0,0,1,0,3,0,1,0,145,130,32,7,0,0,0,0,0,0,2,1,10,5,3,0,47,13,20,3,11,10,0,0,0,0,0,0,0,0,9,5,0,0,20,15,4,3
TX,Texas,4800010,Hays Cisd,10809,Camino Real El,480001010809,No,23,35,0,0,0,0,0,0,0,1,0,0,0,1,23,37,11,16,6,2,327,385,0,0,0,0,0,0,0,1,23,14,1,1,351,401,209,243,21,21,72,43,208,242,0,0,0,0,0,0,0,0,1,1,0,0,209,243,208,242,0,0,0,0,0,0,0,0,1,1,0,0,209,243,66,40,0,0,0,0,0,0,0,0,6,3,0,0,72,43,43,30,20,21,0,0,0,0,0,0,0,0,1,0,0,0,21,21,11,13
TX,Texas,4800010,Hays Cisd,11534,Carpenter Hill El,480001011534,No,1,2,0,0,0,0,0,0,0,0,2,4,0,2,3,8,0,1,0,0,115,93,0,0,3,1,0,1,2,6,168,181,12,12,300,294,7,5,34,20,52,33,5,4,0,0,1,0,0,1,0,0,1,0,0,0,7,5,5,4,0,0,1,0,0,1,0,0,1,0,0,0,7,5,29,12,0,0,0,0,0,0,0,1,22,19,1,1,52,33,1,0,12,2,0,0,0,0,0,0,1,0,21,17,0,1,34,20,1,0
TX,Texas,4800010,Hays Cisd,12146,Ralph Pfluger El,480001012146,No,9,19,0,2,0,0,0,0,0,0,2,4,0,2,11,27,1,4,0,1,238,230,1,2,8,4,0,2,23,15,90,100,9,13,369,366,42,29,22,15,58,32,35,23,0,0,3,2,0,0,0,1,2,2,2,1,42,29,31,22,0,0,3,2,0,0,0,1,2,2,2,1,38,28,37,19,0,0,0,0,0,0,5,1,13,11,3,1,58,32,7,0,11,8,0,0,0,0,0,0,1,0,10,7,0,0,22,15,1,2
TX,Texas,4800010,Hays Cisd,13113,Dr T C Mccormick Jr Middle,480001013113,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,370,407,1,3,4,9,0,1,11,14,74,71,12,9,472,514,147,150,66,51,56,56,144,144,0,1,0,0,0,0,0,0,3,5,0,0,147,150,144,143,0,1,0,0,0,0,0,0,3,5,0,0,147,149,43,49,0,1,0,0,0,0,1,0,9,6,3,0,56,56,20,20,47,39,0,0,1,1,0,0,3,1,14,9,1,1,66,51,17,9
TX,Texas,4800010,Hays Cisd,13567,Moe And Gene Johnson H S,480001013567,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,512,526,1,1,14,11,1,1,27,24,315,331,16,24,886,918,96,82,171,126,114,62,94,80,0,0,1,1,0,0,0,0,1,1,0,0,96,82,89,79,0,0,1,1,0,0,0,0,1,1,0,0,91,81,74,38,1,0,2,1,0,1,4,2,30,16,3,4,114,62,20,10,89,66,0,0,0,1,0,0,6,2,75,54,1,3,171,126,18,9
TX,Texas,4800010,Hays Cisd,13599,Uhland El,480001013599,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,358,333,2,0,0,0,0,0,3,0,6,9,1,1,370,343,278,262,22,13,98,32,275,258,1,0,0,0,0,0,0,0,1,4,1,0,278,262,273,256,1,0,0,0,0,0,0,0,1,4,1,0,276,260,92,32,2,0,0,0,0,0,1,0,3,0,0,0,98,32,66,21,22,13,0,0,0,0,0,0,0,0,0,0,0,0,22,13,18,7
TX,Texas,4800011,Alvarado Isd,128,Alvarado H S,480001100128,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,236,226,2,5,1,0,0,0,21,19,294,280,17,19,571,549,95,53,56,27,39,18,93,52,0,1,1,0,0,0,0,0,1,0,0,0,95,53,90,52,0,1,1,0,0,0,0,0,1,0,0,0,92,53,15,8,0,0,0,0,0,0,1,0,20,9,3,1,39,18,3,2,11,5,0,0,0,0,0,0,2,2,43,20,0,0,56,27,6,0
TX,Texas,4800011,Alvarado Isd,129,Alvarado J H,480001100129,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,147,122,4,2,0,0,0,0,9,4,150,133,14,6,324,267,80,46,58,16,34,17,78,43,1,1,0,0,0,0,0,0,1,2,0,0,80,46,78,43,1,1,0,0,0,0,0,0,1,2,0,0,80,46,13,5,1,0,0,0,0,0,0,0,17,12,3,0,34,17,7,1,16,2,0,0,0,0,0,0,2,0,35,13,5,1,58,16,9,0
TX,Texas,4800011,Alvarado Isd,130,Alvarado El-South,480001100130,No,13,9,0,0,0,0,0,0,3,0,7,6,0,1,23,16,12,7,1,3,118,107,1,0,0,0,0,0,7,7,72,56,6,9,204,179,88,67,7,4,15,13,86,66,1,0,0,0,0,0,0,0,1,1,0,0,88,67,86,66,1,0,0,0,0,0,0,0,1,1,0,0,88,67,8,8,0,0,0,0,0,0,0,0,7,5,0,0,15,13,6,6,3,2,0,0,0,0,0,0,0,0,4,1,0,1,7,4,1,0
TX,Texas,4800011,Alvarado Isd,3090,Lillian El,480001103090,No,15,10,0,0,0,0,0,0,0,0,5,4,0,0,20,14,11,10,0,0,112,107,0,0,0,0,0,0,1,0,56,57,5,4,174,168,66,67,3,4,27,9,65,67,0,0,0,0,0,0,0,0,1,0,0,0,66,67,65,67,0,0,0,0,0,0,0,0,1,0,0,0,66,67,11,5,0,0,0,0,0,0,0,0,13,3,3,1,27,9,3,3,1,3,0,0,0,0,0,0,0,0,2,1,0,0,3,4,1,1
TX,Texas,4800011,Alvarado Isd,6201,Alvarado El-North,480001106201,No,4,7,0,0,0,1,0,0,0,0,11,9,1,0,16,17,0,2,2,1,58,59,0,0,0,2,0,1,7,1,115,107,6,2,186,172,13,19,6,8,34,16,11,18,0,0,0,1,0,0,2,0,0,0,0,0,13,19,11,18,0,0,0,1,0,0,2,0,0,0,0,0,13,19,13,5,0,0,0,0,0,0,2,0,18,11,1,0,34,16,0,2,1,5,0,0,0,0,0,0,1,0,4,3,0,0,6,8,1,1
TX,Texas,4800011,Alvarado Isd,7367,Alvarado Int,480001107367,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,176,157,2,0,1,1,1,0,7,8,199,175,16,13,402,354,95,92,57,22,47,28,92,88,0,0,1,1,1,0,0,1,1,2,0,0,95,92,92,85,0,0,1,1,1,0,0,1,1,2,0,0,95,89,19,7,0,0,0,0,1,0,0,0,26,19,1,2,47,28,9,3,12,8,0,0,0,0,0,0,1,0,39,14,5,0,57,22,7,4
TX,Texas,4800011,Alvarado Isd,10855,Juvenile Justice Alternative,480001110855,Yes,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TX,Texas,4800012,Chisum Isd,1430,Chisum El,480001201430,No,3,1,0,0,0,0,0,0,1,0,15,15,0,3,19,19,2,3,1,1,25,9,0,3,0,0,0,0,10,8,203,244,8,10,246,274,19,7,38,32,43,24,18,5,0,0,0,0,0,0,0,0,1,2,0,0,19,7,18,5,0,0,0,0,0,0,0,0,1,2,0,0,19,7,3,0,0,0,0,0,0,0,2,2,36,21,2,1,43,24,3,0,4,1,0,0,0,0,0,0,1,0,33,30,0,1,38,32,4,0
TX,Texas,4800012,Chisum Isd,1431,Chisum H S,480001201431,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16,15,4,5,0,0,0,0,13,6,142,115,2,1,177,142,6,1,37,24,18,16,5,1,0,0,0,0,0,0,0,0,1,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,2,2,0,0,0,0,0,0,3,3,12,11,1,0,18,16,1,1,2,3,0,0,0,0,0,0,5,0,29,21,1,0,37,24,0,0
TX,Texas,4800012,Chisum Isd,4908,Chisum Middle,480001204908,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,14,14,0,3,1,0,0,0,3,4,81,98,2,3,101,122,10,5,35,35,17,8,8,4,0,0,1,0,0,0,0,0,1,1,0,0,10,5,8,4,0,0,1,0,0,0,0,0,1,1,0,0,10,5,7,0,0,0,0,0,0,0,0,1,10,7,0,0,17,8,5,0,3,3,0,1,0,0,0,0,1,2,30,26,1,3,35,35,2,1
TX,Texas,4800014,George Gervin Academy,7174,George Gervin Academy,480001407174,No,63,65,0,0,0,1,0,0,38,41,2,3,3,2,106,112,29,28,3,0,213,190,1,0,0,1,0,1,157,180,5,11,8,5,384,388,86,74,14,10,52,21,82,66,0,0,0,0,0,0,4,8,0,0,0,0,86,74,21,7,0,0,0,0,0,0,1,1,0,0,0,0,22,8,29,11,0,0,0,0,0,0,21,9,2,1,0,0,52,21,16,4,3,4,0,0,0,0,0,0,9,5,0,1,2,0,14,10,1,0
TX,Texas,4800014,George Gervin Academy,10415,Ruth Jones Mcclendon Middle,480001410415,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,19,35,0,1,0,0,0,0,31,26,3,1,1,0,54,63,5,8,5,9,11,10,3,5,0,0,0,0,0,0,2,2,0,1,0,0,5,8,3,2,0,0,0,0,0,0,0,1,0,1,0,0,3,4,6,5,0,0,0,0,0,0,3,5,1,0,1,0,11,10,2,0,1,4,0,0,0,0,0,0,4,5,0,0,0,0,5,9,0,0
TX,Texas,4800016,Texans Can Academies,7239,Texans Can Academy - Dallas North,480001607239,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,88,69,0,0,0,4,0,0,33,27,3,4,5,1,129,105,46,39,3,4,17,6,45,33,0,0,0,4,0,0,1,1,0,1,0,0,46,39,45,33,0,0,0,4,0,0,1,1,0,1,0,0,46,39,10,5,0,0,0,0,0,0,7,1,0,0,0,0,17,6,3,3,2,2,0,0,0,0,0,0,1,1,0,1,0,0,3,4,0,1
TX,Texas,4800016,Texans Can Academies,7847,Texans Can Academy - Oak Cliff,480001607847,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,182,206,0,1,0,0,0,0,68,43,4,6,2,4,256,260,84,84,6,3,22,15,84,83,0,1,0,0,0,0,0,0,0,0,0,0,84,84,84,83,0,1,0,0,0,0,0,0,0,0,0,0,84,84,9,8,0,0,0,0,0,0,13,7,0,0,0,0,22,15,3,2,5,3,0,0,0,0,0,0,1,0,0,0,0,0,6,3,1,2
TX,Texas,4800016,Texans Can Academies,7910,Texans Can Academy - Houston North,480001607910,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,93,96,0,0,0,0,0,0,88,108,3,3,2,4,186,211,33,37,5,1,32,16,33,36,0,0,0,0,0,0,0,1,0,0,0,0,33,37,33,36,0,0,0,0,0,0,0,1,0,0,0,0,33,37,10,9,0,0,0,0,0,0,22,6,0,1,0,0,32,16,3,3,3,0,0,0,0,0,0,0,2,1,0,0,0,0,5,1,0,0
TX,Texas,4800016,Texans Can Academies,8434,Texans Can Academy - San Antonio,480001608434,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,117,155,0,0,0,0,0,0,4,4,3,3,2,1,126,163,14,19,9,11,20,11,14,19,0,0,0,0,0,0,0,0,0,0,0,0,14,19,14,19,0,0,0,0,0,0,0,0,0,0,0,0,14,19,19,11,0,0,0,0,0,0,0,0,0,0,1,0,20,11,4,4,9,11,0,0,0,0,0,0,0,0,0,0,0,0,9,11,1,0
TX,Texas,4800016,Texans Can Academies,8908,Texans Can Academy - Fort Worth Westcreek,480001608908,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,113,73,1,0,1,0,0,0,59,64,9,6,2,4,185,147,29,21,24,9,13,12,28,20,0,0,0,0,0,0,0,1,1,0,0,0,29,21,28,20,0,0,0,0,0,0,0,1,1,0,0,0,29,21,3,6,0,0,0,0,0,0,9,5,1,1,0,0,13,12,0,2,13,1,0,0,0,0,0,0,7,7,3,1,1,0,24,9,5,1
TX,Texas,4800016,Texans Can Academies,9028,Texans Can Academy - Fort Worth Lancaster Avenue,480001609028,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,80,102,0,0,0,2,0,1,56,78,3,5,7,10,146,198,33,31,18,10,22,7,32,29,0,0,0,2,0,0,1,0,0,0,0,0,33,31,32,29,0,0,0,2,0,0,1,0,0,0,0,0,33,31,10,3,0,0,0,0,0,0,9,4,0,0,3,0,22,7,6,1,9,6,0,0,0,0,0,0,9,3,0,1,0,0,18,10,2,3
TX,Texas,4800016,Texans Can Academies,9410,Texans Can Academy - Austin,480001609410,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,107,137,0,0,1,2,0,0,14,13,6,1,2,2,130,155,44,54,12,13,21,21,41,53,0,0,1,1,0,0,0,0,1,0,1,0,44,54,41,53,0,0,1,1,0,0,0,0,1,0,1,0,44,54,16,16,0,0,0,0,0,0,2,4,3,0,0,1,21,21,6,5,10,11,0,0,0,0,0,0,2,1,0,1,0,0,12,13,2,2
TX,Texas,4800016,Texans Can Academies,9532,Texans Can Academy - Carrollton-Farmers Branch,480001609532,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,141,135,0,1,1,0,0,0,13,15,9,2,1,1,165,154,103,91,11,5,6,8,100,91,0,0,1,0,0,0,0,0,2,0,0,0,103,91,100,91,0,0,1,0,0,0,0,0,2,0,0,0,103,91,5,7,0,0,0,0,0,0,0,1,1,0,0,0,6,8,4,6,7,3,0,0,0,0,0,0,2,1,2,0,0,1,11,5,3,2
