LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCHOOL_NAME,NCESSCH,SCH_ABSENT_AM_M,SCH_ABSENT_AS_M,SCH_ABSENT_BL_M,SCH_ABSENT_HI_M,SCH_ABSENT_MU_M,SCH_ABSENT_PI_M,SCH_ABSENT_WH_M,SCH_ABSENT_AM_F,SCH_ABSENT_AS_F,SCH_ABSENT_BL_F,SCH_ABSENT_HI_F,SCH_ABSENT_MU_F,SCH_ABSENT_PI_F,SCH_ABSENT_WH_F,SCH_ABSENT_EUT,SCH_ABSENT_IDEA_M,SCH_ABSENT_IDEA_F,SCH_ABSENT_504_M,SCH_ABSENT_504_F,SCH_ABSENT_LEP_M,SCH_ABSENT_LEP_F,SCH_ABSENT_HMENRL_M,SCH_ABSENT_HMENRL_F
TX,TEXAS,4811680,BROWNSVILLE ISD,643,PACE EARLY COLLEGE H S,481168000643,-8,-8,-8,66,-8,-8,-8,-8,-8,-8,49,-8,-8,-8,115,9,6,10,7,23,13,8,1
TX,TEXAS,4811680,BROWNSVILLE ISD,644,CANALES EL,481168000644,-8,-8,-8,89,-8,-8,1,-8,-8,-8,76,-8,-8,2,168,29,14,7,8,64,51,5,5
TX,TEXAS,4811680,BROWNSVILLE ISD,647,CROMACK EL,481168000647,-8,-8,-8,17,-8,-8,2,-8,-8,-8,11,-8,-8,-8,30,5,2,3,-8,14,8,1,-8
TX,TEXAS,4811680,BROWNSVILLE ISD,649,DEL CASTILLO EL,481168000649,-8,-8,-8,16,-8,-8,-8,-8,-8,-8,14,-8,-8,-8,30,5,2,1,1,9,7,2,-8
TX,TEXAS,4811680,BROWNSVILLE ISD,650,EGLY EL,481168000650,-8,-8,-8,21,-8,-8,-8,-8,-8,1,19,-8,-8,-8,41,8,7,2,1,8,9,3,3
TX,TEXAS,4811680,BROWNSVILLE ISD,651,EL JARDIN EL,481168000651,-8,-8,-8,11,-8,-8,-8,-8,-8,-8,18,-8,-8,-8,29,2,2,-8,-8,9,12,1,-8
TX,TEXAS,4811680,BROWNSVILLE ISD,652,FAULK MIDDLE,481168000652,-8,1,-8,114,-8,-8,-8,-8,-8,-8,72,-8,-8,1,188,38,11,20,9,61,36,9,3
TX,TEXAS,4811680,BROWNSVILLE ISD,653,GARDEN PARK EL,481168000653,-8,-8,-8,55,-8,-8,1,-8,-8,-8,53,-8,-8,-8,109,20,13,2,4,18,16,-8,2
TX,TEXAS,4811680,BROWNSVILLE ISD,654,GARZA EL,481168000654,-8,-8,-8,18,-8,-8,-8,-8,-8,-8,12,-8,-8,-8,30,8,6,2,3,9,6,5,-8
TX,TEXAS,4811680,BROWNSVILLE ISD,655,CASTANEDA EL,481168000655,-8,-8,-8,26,-8,-8,-8,-8,-8,-8,23,-8,-8,-8,49,6,5,5,3,15,16,2,1
TX,TEXAS,4811680,BROWNSVILLE ISD,659,PALM GROVE EL,481168000659,-8,-8,-8,13,-8,-8,-8,-8,-8,-8,8,-8,-8,1,22,4,2,2,2,8,7,-8,2
TX,TEXAS,4811680,BROWNSVILLE ISD,660,PEREZ EL,481168000660,-8,-8,-8,65,1,-8,-8,-8,-8,-8,65,1,-8,1,133,11,5,7,3,33,42,2,4
TX,TEXAS,4811680,BROWNSVILLE ISD,661,PUTEGNAT EL,481168000661,-8,-8,-8,38,-8,-8,-8,-8,-8,-8,22,-8,-8,1,61,8,3,1,-8,29,20,7,3
TX,TEXAS,4811680,BROWNSVILLE ISD,662,MARTIN EL,481168000662,-8,-8,-8,54,-8,-8,-8,-8,-8,-8,59,-8,-8,1,114,11,6,3,6,26,23,3,11
TX,TEXAS,4811680,BROWNSVILLE ISD,665,RUSSELL EL,481168000665,-8,-8,-8,42,-8,-8,-8,-8,-8,-8,50,-8,-8,-8,92,10,7,5,6,18,29,6,9
TX,TEXAS,4811680,BROWNSVILLE ISD,666,SHARP EL,481168000666,-8,-8,-8,42,-8,-8,-8,-8,-8,-8,33,-8,-8,2,77,16,8,2,1,25,23,1,3
TX,TEXAS,4811680,BROWNSVILLE ISD,667,SKINNER EL,481168000667,-8,-8,-8,11,-8,-8,-8,-8,-8,-8,11,-8,-8,-8,22,3,-8,1,1,9,10,3,4
TX,TEXAS,4811680,BROWNSVILLE ISD,668,STELL MIDDLE,481168000668,-8,-8,-8,62,-8,-8,-8,-8,-8,1,48,-8,-8,3,114,18,14,7,1,27,23,5,4
TX,TEXAS,4811680,BROWNSVILLE ISD,670,VILLA NUEVA EL,481168000670,-8,-8,-8,31,-8,-8,3,-8,-8,-8,18,-8,-8,-8,52,4,3,1,-8,15,7,1,-8
TX,TEXAS,4811680,BROWNSVILLE ISD,3324,LOPEZ EARLY COLLEGE H S,481168003324,-8,-8,-8,199,-8,-8,-8,-8,-8,-8,140,-8,-8,-8,339,36,19,22,14,73,38,6,9
TX,TEXAS,4811680,BROWNSVILLE ISD,3325,BESTEIRO MIDDLE,481168003325,-8,-8,-8,11,-8,-8,-8,-8,-8,-8,16,-8,-8,-8,27,3,2,-8,2,6,7,-8,2
TX,TEXAS,4811680,BROWNSVILLE ISD,5415,OLIVEIRA MIDDLE,481168005415,-8,-8,-8,52,-8,-8,1,-8,-8,-8,50,-8,-8,-8,103,16,8,4,3,21,19,1,2
TX,TEXAS,4811680,BROWNSVILLE ISD,5416,VERMILLION ROAD EL,481168005416,-8,-8,-8,47,-8,-8,1,-8,-8,-8,43,-8,-8,3,94,10,6,2,3,29,25,5,2
TX,TEXAS,4811680,BROWNSVILLE ISD,5849,BURNS EL,481168005849,-8,-8,-8,46,-8,-8,1,-8,-8,-8,36,-8,-8,3,86,12,8,3,2,35,24,5,5
TX,TEXAS,4811680,BROWNSVILLE ISD,6224,GONZALEZ EL,481168006224,-8,-8,-8,51,-8,-8,-8,-8,-8,-8,33,-8,-8,1,85,16,4,2,-8,29,22,4,3
TX,TEXAS,4811680,BROWNSVILLE ISD,6225,MORNINGSIDE EL,481168006225,-8,-8,-8,47,-8,-8,5,-8,-8,-8,42,-8,-8,-8,94,16,8,4,6,30,25,4,2
TX,TEXAS,4811680,BROWNSVILLE ISD,6369,PERKINS MIDDLE,481168006369,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,4,-8,-8,-8,8,-8,-8,2,-8,3,2,1,1
TX,TEXAS,4811680,BROWNSVILLE ISD,6517,RIVERA EARLY COLLEGE H S,481168006517,-8,-8,-8,156,-8,-8,2,-8,-8,-8,140,-8,-8,-8,298,34,27,11,13,36,48,8,11
TX,TEXAS,4811680,BROWNSVILLE ISD,6518,SOUTHMOST EL,481168006518,-8,-8,-8,14,-8,-8,-8,-8,-8,-8,18,-8,-8,-8,32,2,2,-8,2,6,12,1,3
TX,TEXAS,4811680,BROWNSVILLE ISD,7200,AIKEN EL,481168007200,-8,-8,-8,66,-8,-8,-8,-8,-8,-8,52,-8,-8,-8,118,14,6,10,3,45,33,7,10
TX,TEXAS,4811680,BROWNSVILLE ISD,7541,CAMERON CO J J A E P,481168007541,-8,-8,-8,10,-8,-8,-8,-8,-8,-8,4,-8,-8,-8,14,2,-8,-8,-8,4,2,-8,-8
TX,TEXAS,4811680,BROWNSVILLE ISD,7542,LUCIO MIDDLE,481168007542,-8,-8,-8,11,-8,-8,-8,-8,-8,-8,11,-8,-8,-8,22,4,2,2,2,7,6,1,1
TX,TEXAS,4811680,BROWNSVILLE ISD,7821,HUDSON EL,481168007821,-8,2,-8,9,-8,-8,-8,-8,-8,-8,8,-8,-8,-8,19,4,-8,3,-8,4,3,-8,1
TX,TEXAS,4811680,BROWNSVILLE ISD,8137,BENAVIDES EL,481168008137,-8,-8,-8,56,-8,-8,-8,-8,-8,-8,51,-8,-8,-8,107,20,8,8,10,23,13,1,-8
TX,TEXAS,4811680,BROWNSVILLE ISD,8463,CHAMPION EL,481168008463,-8,-8,-8,44,-8,-8,3,-8,-8,-8,34,-8,-8,-8,81,14,10,4,4,22,14,3,3
TX,TEXAS,4811680,BROWNSVILLE ISD,8464,PAREDES EL,481168008464,-8,-8,-8,29,-8,-8,-8,-8,-8,-8,16,-8,-8,1,46,10,4,7,-8,11,6,-8,-8
TX,TEXAS,4811680,BROWNSVILLE ISD,8465,GALLEGOS EL,481168008465,-8,-8,-8,25,-8,-8,-8,-8,-8,-8,36,-8,-8,-8,61,8,9,1,3,12,18,2,3
TX,TEXAS,4811680,BROWNSVILLE ISD,9153,GARCIA MIDDLE,481168009153,-8,-8,-8,72,-8,-8,1,-8,-8,-8,71,-8,-8,3,147,22,18,16,9,19,26,2,2
TX,TEXAS,4811680,BROWNSVILLE ISD,10472,STILLMAN MIDDLE,481168010472,-8,-8,-8,4,-8,-8,-8,-8,-8,-8,11,-8,-8,-8,15,2,3,-8,-8,-8,3,-8,1
TX,TEXAS,4811680,BROWNSVILLE ISD,10473,ORTIZ EL,481168010473,-8,-8,-8,30,-8,-8,3,-8,-8,-8,34,-8,-8,-8,67,10,9,5,3,10,12,-8,1
TX,TEXAS,4811680,BROWNSVILLE ISD,11486,BRITE EL,481168011486,-8,-8,-8,36,-8,-8,3,-8,-8,-8,32,-8,-8,-8,71,15,5,5,4,16,16,1,1
TX,TEXAS,4811680,BROWNSVILLE ISD,12029,VETERANS MEMORIAL EARLY COLLEGE H S,481168012029,-8,-8,-8,40,-8,-8,-8,-8,-8,-8,15,-8,-8,1,56,8,3,9,2,4,2,1,2
TX,TEXAS,4811680,BROWNSVILLE ISD,12072,MANZANO MIDDLE,481168012072,-8,-8,-8,9,-8,-8,-8,-8,-8,-8,16,-8,-8,-8,25,2,3,1,2,1,7,-8,-8
TX,TEXAS,4811680,BROWNSVILLE ISD,12077,PULLAM EL,481168012077,-8,-8,-8,20,-8,-8,1,-8,-8,-8,23,-8,-8,-8,44,2,5,1,-8,8,6,-8,-8
TX,TEXAS,4811680,BROWNSVILLE ISD,12087,PENA EL,481168012087,-8,-8,-8,31,-8,-8,-8,-8,-8,-8,22,-8,-8,-8,53,6,2,6,1,16,12,1,1
TX,TEXAS,4811680,BROWNSVILLE ISD,12099,KELLER EL,481168012099,-8,-8,-8,17,-8,-8,-8,-8,-8,-8,14,-8,-8,-8,31,3,2,1,1,8,4,-8,-8
TX,TEXAS,4811680,BROWNSVILLE ISD,12172,BROWNSVILLE EARLY COLLEGE H S,481168012172,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,2,-8,-8,-8,3,-8,-8,-8,2,-8,-8,-8,-8
TX,TEXAS,4811680,BROWNSVILLE ISD,12238,BREEDEN EL,481168012238,-8,-8,-8,20,-8,-8,-8,-8,-8,-8,18,-8,-8,-8,38,9,3,3,2,3,10,1,-8
TX,TEXAS,4811700,BROWNWOOD ISD,672,BROWNWOOD H S,481170000672,-8,-8,8,62,5,-8,58,-8,-8,7,52,6,-8,57,255,17,16,12,11,4,3,-8,4
TX,TEXAS,4811700,BROWNWOOD ISD,673,BROWNWOOD MIDDLE,481170000673,-8,-8,4,27,8,-8,38,1,-8,7,34,2,-8,39,160,12,17,13,6,1,3,1,1
TX,TEXAS,4811700,BROWNWOOD ISD,674,COGGIN INT,481170000674,1,1,5,28,1,-8,28,-8,-8,6,28,2,-8,23,123,15,8,7,11,1,1,5,6
TX,TEXAS,4811700,BROWNWOOD ISD,675,NORTHWEST EL,481170000675,-8,-8,4,25,2,-8,12,-8,-8,3,25,2,-8,21,94,9,8,4,8,3,3,2,3
TX,TEXAS,4811700,BROWNWOOD ISD,677,WOODLAND HEIGHTS EL,481170000677,1,-8,1,8,1,-8,5,-8,-8,1,8,-8,-8,10,35,5,4,2,3,-8,-8,2,2
TX,TEXAS,4811700,BROWNWOOD ISD,5965,EAST EL,481170005965,-8,-8,1,16,-8,-8,15,-8,-8,-8,8,1,-8,8,49,3,1,3,-8,-8,1,-8,1
TX,TEXAS,4811700,BROWNWOOD ISD,11156,BROWNWOOD ACCELERATED H S,481170011156,-8,-8,-8,2,-8,-8,8,-8,-8,1,3,-8,-8,5,19,-8,-8,2,-8,-8,-8,-8,-8
TX,TEXAS,4811730,BRUCEVILLE-EDDY ISD,678,BRUCEVILLE-EDDY EL,481173000678,-8,-8,-8,2,-8,-8,4,-8,-8,-8,1,-8,-8,1,8,-8,-8,-8,-8,1,1,-8,-8
TX,TEXAS,4811730,BRUCEVILLE-EDDY ISD,679,BRUCEVILLE-EDDY H S,481173000679,-8,-8,-8,1,-8,-8,5,-8,-8,-8,1,-8,-8,3,10,1,1,-8,1,-8,-8,-8,-8
TX,TEXAS,4811730,BRUCEVILLE-EDDY ISD,7398,BRUCEVILLE-EDDY J H,481173007398,1,-8,-8,3,-8,-8,5,-8,-8,-8,1,-8,-8,4,14,2,2,-8,1,1,-8,-8,-8
TX,TEXAS,4811730,BRUCEVILLE-EDDY ISD,7994,AXTELL/BRUCEVILLE-EDDY LEARNING CENTER,481173007994,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,-8,-8,-8,-8,-8,-8,-8
TX,TEXAS,4811730,BRUCEVILLE-EDDY ISD,8983,BRUCEVILLE-EDDY INT,481173008983,-8,-8,-8,1,-8,-8,2,-8,-8,-8,2,-8,-8,5,10,-8,1,-8,-8,-8,-8,-8,-8
TX,TEXAS,4811730,BRUCEVILLE-EDDY ISD,11401,AXTELL/BE DAEP,481173011401,-8,-8,-8,-8,-8,-8,3,-8,-8,-8,-8,-8,-8,-8,3,2,-8,-8,-8,-8,-8,1,-8
TX,TEXAS,4811790,BRYAN ISD,680,BONHAM EL,481179000680,-8,-8,6,21,2,-8,5,-8,-8,11,17,-8,-8,3,65,13,5,4,2,5,4,2,6
TX,TEXAS,4811790,BRYAN ISD,682,TRAVIS B BRYAN H S,481179000682,1,1,103,308,12,-8,51,-8,-8,98,253,9,-8,51,887,82,46,70,51,130,89,15,36
TX,TEXAS,4811790,BRYAN ISD,684,CROCKETT EL,481179000684,-8,-8,14,19,1,-8,3,-8,-8,18,31,2,-8,4,92,12,9,1,3,6,11,3,1
TX,TEXAS,4811790,BRYAN ISD,686,HENDERSON EL,481179000686,-8,-8,4,22,-8,-8,1,-8,-8,15,23,1,-8,3,69,5,4,2,3,7,14,4,5
TX,TEXAS,4811790,BRYAN ISD,687,JOHNSON EL,481179000687,-8,-8,6,12,1,-8,7,1,-8,10,16,-8,-8,3,56,3,2,1,1,2,5,2,1
TX,TEXAS,4811790,BRYAN ISD,692,SUL ROSS EL,481179000692,-8,-8,29,28,6,-8,4,-8,-8,41,18,5,-8,18,149,15,9,3,1,1,1,7,11
TX,TEXAS,4811790,BRYAN ISD,5875,ALTON BOWEN EL,481179005875,-8,-8,6,7,1,-8,7,-8,-8,10,8,1,-8,5,45,5,3,2,1,-8,2,2,3
TX,TEXAS,4811790,BRYAN ISD,6226,SAM HOUSTON EL,481179006226,-8,-8,3,4,2,-8,11,-8,-8,2,12,-8,-8,11,45,8,1,1,2,-8,1,1,-8
TX,TEXAS,4811790,BRYAN ISD,6519,NAVARRO EL,481179006519,-8,-8,10,19,3,-8,3,-8,-8,9,12,1,-8,3,60,7,6,1,-8,4,5,2,3
TX,TEXAS,4811790,BRYAN ISD,6657,JANE LONG,481179006657,-8,-8,42,74,4,-8,17,-8,-8,41,73,1,-8,5,257,39,23,20,14,42,40,12,5
TX,TEXAS,4811790,BRYAN ISD,6658,SAM RAYBURN,481179006658,-8,-8,30,55,2,-8,21,-8,-8,17,58,5,-8,17,205,41,24,9,12,18,15,7,4
TX,TEXAS,4811790,BRYAN ISD,6830,FANNIN EL,481179006830,-8,-8,15,22,-8,-8,4,-8,-8,9,24,1,-8,-8,75,8,4,3,2,8,9,7,3
TX,TEXAS,4811790,BRYAN ISD,7533,NEAL EL,481179007533,-8,-8,8,11,-8,-8,2,-8,-8,6,14,-8,-8,3,44,5,3,3,2,4,6,5,2
TX,TEXAS,4811790,BRYAN ISD,7816,DISCIPLINARY ALTERNATIVE EDUCATIONAL PROGAM (DAEP),481179007816,-8,-8,18,26,1,-8,2,-8,-8,10,12,-8,-8,4,73,16,4,10,3,5,4,2,4
TX,TEXAS,4811790,BRYAN ISD,8131,MITCHELL EL,481179008131,-8,1,21,14,2,-8,-8,-8,-8,22,11,4,-8,9,84,9,4,3,2,1,1,2,6
TX,TEXAS,4811790,BRYAN ISD,9145,BRAZOS COUNTY JJAEP,481179009145,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,1,-8,-8,-8,-8,-8
TX,TEXAS,4811790,BRYAN ISD,11154,JAMES EARL RUDDER H S,481179011154,-8,-8,83,173,10,-8,40,1,-8,54,139,3,-8,24,527,69,30,40,18,69,55,9,21
TX,TEXAS,4811790,BRYAN ISD,11155,ARTHUR L DAVILA MIDDLE,481179011155,-8,-8,18,39,2,-8,13,-8,-8,20,42,2,-8,5,141,22,12,8,9,14,18,5,7
TX,TEXAS,4811790,BRYAN ISD,11507,BRYAN COLLEGIATE H S,481179011507,-8,-8,-8,20,-8,-8,6,-8,-8,2,31,-8,-8,5,64,-8,-8,2,2,3,2,1,-8
TX,TEXAS,4811790,BRYAN ISD,11886,THE MARY CATHERINE HARRIS SCHOOL-SCHOOL OF CHOICE,481179011886,1,-8,20,56,2,-8,10,-8,1,29,48,2,-8,9,178,9,13,13,14,18,9,6,16
TX,TEXAS,4811790,BRYAN ISD,21013,MARY BRANCH EL,481179021013,-8,-8,20,33,6,-8,5,-8,-8,18,26,1,-8,5,114,14,7,5,2,11,9,8,4
TX,TEXAS,4811790,BRYAN ISD,21133,STEPHEN F AUSTIN,481179021133,-8,-8,56,120,2,1,22,-8,1,38,97,2,-8,13,352,58,17,24,24,63,44,14,13
TX,TEXAS,4811790,BRYAN ISD,21134,KEMP-CARVER EL,481179021134,-8,-8,23,33,1,-8,-8,-8,-8,27,24,1,-8,-8,109,19,9,2,2,18,10,4,2
TX,TEXAS,4811790,BRYAN ISD,21135,ANSON JONES EL,481179021135,-8,-8,2,28,1,-8,1,-8,-8,9,27,-8,-8,-8,68,10,4,1,2,12,15,1,2
TX,TEXAS,4811820,BRYSON ISD,695,BRYSON SCHOOL,481182000695,-8,-8,-8,2,-8,-8,18,-8,-8,-8,2,-8,-8,18,40,5,2,2,2,1,-8,-8,-8
TX,TEXAS,4811850,BUCKHOLTS ISD,697,BUCKHOLTS SCHOOL,481185000697,-8,-8,-8,4,-8,-8,2,-8,-8,-8,3,-8,-8,7,16,1,1,-8,-8,-8,1,-8,-8
TX,TEXAS,4811910,BUENA VISTA ISD,699,BUENA VISTA SCHOOL,481191000699,-8,-8,1,6,-8,-8,4,-8,1,1,10,-8,-8,2,25,2,-8,1,-8,2,-8,-8,-8
TX,TEXAS,4811990,BUFFALO ISD,700,BUFFALO EL,481199000700,-8,-8,-8,1,-8,-8,5,-8,-8,1,3,-8,-8,3,13,1,1,1,-8,-8,1,-8,-8
TX,TEXAS,4811990,BUFFALO ISD,701,BUFFALO H S,481199000701,1,-8,3,10,2,-8,16,-8,-8,2,15,3,-8,16,68,2,6,3,2,4,2,-8,-8
TX,TEXAS,4811990,BUFFALO ISD,4922,BUFFALO J H,481199004922,-8,-8,2,6,2,-8,19,-8,-8,1,1,-8,-8,18,49,5,6,3,1,2,-8,-8,-8
TX,TEXAS,4812060,BULLARD ISD,702,BULLARD EL,481206000702,-8,-8,-8,1,2,1,12,-8,-8,-8,-8,1,-8,12,29,2,4,3,3,-8,-8,-8,-8
TX,TEXAS,4812060,BULLARD ISD,703,BULLARD H S,481206000703,-8,1,2,5,6,-8,56,-8,1,4,9,5,-8,42,131,11,12,10,13,1,2,3,1
TX,TEXAS,4812060,BULLARD ISD,5664,BULLARD MIDDLE,481206005664,-8,-8,-8,1,1,-8,27,-8,-8,1,1,3,-8,26,60,9,6,2,4,2,1,-8,1
TX,TEXAS,4812060,BULLARD ISD,9020,BULLARD INT,481206009020,-8,1,-8,1,2,-8,13,-8,-8,2,4,2,-8,17,42,3,2,2,3,2,3,-8,1
TX,TEXAS,4812060,BULLARD ISD,12154,BULLARD EARLY CHILDHOOD,481206012154,-8,1,3,2,-8,-8,8,-8,-8,1,2,-8,-8,7,24,4,1,-8,-8,2,-8,-8,-8
TX,TEXAS,4812060,BULLARD ISD,13437,BULLARD PRI,481206013437,-8,-8,5,2,2,-8,21,-8,-8,2,-8,-8,-8,13,45,14,3,2,1,3,1,1,-8
TX,TEXAS,4812090,BUNA ISD,704,BUNA EL,481209000704,-8,-8,-8,4,5,-8,36,-8,-8,1,7,3,-8,35,91,12,9,1,5,1,-8,1,1
TX,TEXAS,4812090,BUNA ISD,705,BUNA H S,481209000705,1,-8,8,-8,1,-8,39,1,-8,1,3,1,-8,28,83,10,3,4,7,-8,-8,1,2
TX,TEXAS,4812090,BUNA ISD,706,BUNA J H,481209000706,-8,-8,-8,5,4,-8,27,-8,-8,1,1,1,-8,32,71,11,4,8,5,-8,-8,1,2
TX,TEXAS,4812120,BURKBURNETT ISD,707,BURKBURNETT H S,481212000707,-8,-8,6,17,8,2,27,2,-8,2,8,2,-8,24,98,17,7,11,12,-8,-8,9,5
TX,TEXAS,4812120,BURKBURNETT ISD,708,BURKBURNETT MIDDLE,481212000708,1,-8,1,11,2,-8,46,-8,-8,3,16,7,-8,37,124,22,10,7,9,1,2,3,3
TX,TEXAS,4812120,BURKBURNETT ISD,709,OVERTON RAY EL,481212000709,3,-8,2,10,4,-8,19,-8,-8,2,9,6,-8,36,91,13,11,4,4,1,-8,6,4
TX,TEXAS,4812120,BURKBURNETT ISD,710,I C EVANS EL,481212000710,-8,-8,1,9,1,-8,23,1,-8,1,9,7,-8,10,62,13,2,-8,-8,-8,-8,-8,3
TX,TEXAS,4812120,BURKBURNETT ISD,711,JOHN G TOWER EL,481212000711,-8,-8,-8,5,-8,-8,9,-8,1,1,2,-8,-8,3,21,7,1,-8,2,-8,-8,-8,-8
TX,TEXAS,4812120,BURKBURNETT ISD,7480,GATEWAY STUDENT SUPPORT CTR,481212007480,-8,-8,2,7,7,1,15,-8,-8,3,7,1,-8,21,64,6,5,9,2,1,-8,2,6
TX,TEXAS,4812150,BURKEVILLE ISD,713,BURKEVILLE SCHOOL,481215000713,-8,-8,13,-8,1,-8,30,-8,-8,17,2,-8,-8,30,93,5,5,7,4,-8,-8,-8,3
TX,TEXAS,4812180,BURLESON ISD,715,BURLESON H S,481218000715,1,-8,18,43,6,-8,97,-8,2,10,22,9,1,63,272,34,13,24,12,2,3,5,3
TX,TEXAS,4812180,BURLESON ISD,716,FRAZIER EL,481218000716,1,-8,4,10,4,1,15,-8,-8,4,12,4,-8,19,74,10,8,3,5,3,1,-8,-8
TX,TEXAS,4812180,BURLESON ISD,717,MOUND EL,481218000717,-8,-8,2,10,3,-8,26,-8,-8,1,10,6,-8,22,80,11,6,5,5,3,2,-8,-8
TX,TEXAS,4812180,BURLESON ISD,719,NORWOOD EL,481218000719,1,-8,1,10,3,1,25,-8,-8,-8,7,9,-8,24,81,12,8,7,7,1,1,2,-8
TX,TEXAS,4812180,BURLESON ISD,720,HUGHES MIDDLE,481218000720,-8,2,7,32,4,1,43,-8,-8,8,26,10,1,60,194,5,14,11,16,8,8,-8,1
TX,TEXAS,4812180,BURLESON ISD,6227,JACK TAYLOR EL,481218006227,-8,-8,3,16,1,-8,4,-8,-8,10,21,-8,-8,17,72,8,2,1,-8,6,12,-8,2
TX,TEXAS,4812180,BURLESON ISD,7978,CROSSROADS H S,481218007978,1,-8,2,19,4,-8,43,-8,1,3,3,-8,-8,26,102,9,3,14,3,5,-8,7,4
TX,TEXAS,4812180,BURLESON ISD,7979,WILLIAM STRIBLING EL,481218007979,-8,-8,1,5,3,-8,22,-8,-8,-8,6,3,-8,10,50,11,6,4,2,-8,-8,1,2
TX,TEXAS,4812180,BURLESON ISD,8855,NICK KERR MIDDLE,481218008855,-8,-8,7,28,7,-8,43,1,-8,4,29,1,-8,42,162,21,7,15,5,15,4,1,2
TX,TEXAS,4812180,BURLESON ISD,8856,ACADEMY AT NOLA DUNN,481218008856,-8,1,2,2,2,-8,18,-8,-8,1,4,2,-8,12,44,7,1,1,2,1,1,-8,-8
TX,TEXAS,4812180,BURLESON ISD,9319,RICHARD BRANSOM EL,481218009319,-8,-8,4,20,2,-8,23,-8,-8,3,10,-8,-8,20,82,15,6,4,2,5,6,1,1
TX,TEXAS,4812180,BURLESON ISD,11448,ANN BROCK EL AT OAK GROVE,481218011448,-8,1,7,25,8,-8,18,-8,1,7,26,6,-8,14,113,7,3,4,2,8,2,2,-8
TX,TEXAS,4812180,BURLESON ISD,11540,JUDY HAJEK EL,481218011540,-8,-8,1,6,-8,-8,12,1,1,1,3,-8,1,11,37,5,1,-8,-8,2,1,-8,-8
TX,TEXAS,4812180,BURLESON ISD,12251,IRENE CLINKSCALE EL,481218012251,-8,-8,1,9,3,-8,19,-8,-8,3,6,-8,-8,19,60,10,4,3,1,-8,-8,-8,-8
TX,TEXAS,4812180,BURLESON ISD,12263,BURLESON CENTENNIAL H S,481218012263,2,-8,23,65,10,1,118,-8,1,7,52,6,1,78,364,28,12,32,18,12,18,3,4
TX,TEXAS,4812180,BURLESON ISD,13317,STEAM MIDDLE,481218013317,-8,-8,-8,3,-8,-8,14,-8,1,-8,3,1,-8,11,33,2,-8,3,4,1,1,-8,-8
TX,TEXAS,4812180,BURLESON ISD,13530,BURLESON COLLEGIATE H S,481218013530,-8,-8,-8,2,-8,-8,5,-8,-8,-8,4,1,-8,8,20,1,-8,1,-8,-8,-8,-8,-8
TX,TEXAS,4812180,BURLESON ISD,13766,REALM,481218013766,-8,-8,-8,2,1,-8,9,-8,-8,-8,3,-8,-8,4,19,4,-8,4,3,-8,-8,-8,-8
TX,TEXAS,4812220,BURNET CISD,721,BERTRAM EL,481222000721,1,-8,-8,14,-8,-8,13,-8,-8,-8,9,1,-8,14,52,5,8,4,3,4,2,-8,1
TX,TEXAS,4812220,BURNET CISD,722,SHADY GROVE EL,481222000722,-8,-8,-8,13,1,-8,24,-8,-8,-8,12,-8,-8,19,69,12,2,4,1,3,2,2,1
TX,TEXAS,4812220,BURNET CISD,723,BURNET H S,481222000723,-8,1,1,57,2,-8,108,-8,-8,-8,45,4,-8,84,302,43,19,32,25,11,3,3,4
TX,TEXAS,4812220,BURNET CISD,724,BURNET MIDDLE,481222000724,2,-8,3,35,2,-8,44,-8,-8,-8,39,1,-8,44,170,29,16,18,16,10,10,1,2
TX,TEXAS,4812220,BURNET CISD,3287,QUEST H S,481222003287,-8,-8,-8,1,-8,-8,17,1,-8,-8,4,-8,-8,11,34,8,2,3,4,-8,-8,2,-8
TX,TEXAS,4812220,BURNET CISD,5851,RJ RICHEY EL,481222005851,2,-8,-8,14,-8,-8,28,-8,-8,-8,8,2,-8,15,69,12,4,9,3,4,3,3,1
TX,TEXAS,4812240,BURTON ISD,725,BURTON EL,481224000725,-8,-8,-8,-8,-8,-8,-8,-8,-8,3,1,3,-8,-8,7,-8,-8,-8,1,-8,-8,-8,-8
TX,TEXAS,4812240,BURTON ISD,726,BURTON H S,481224000726,-8,-8,-8,3,-8,-8,9,-8,-8,4,5,-8,-8,5,26,3,3,1,1,-8,1,-8,-8
TX,TEXAS,4812360,BYNUM ISD,730,BYNUM SCHOOL,481236000730,-8,-8,-8,1,-8,-8,2,-8,-8,-8,1,-8,-8,2,6,1,-8,-8,-8,-8,-8,-8,-8
TX,TEXAS,4812390,CADDO MILLS ISD,731,FRANCES AND JEANNETTE LEE EL,481239000731,-8,-8,-8,3,-8,-8,9,-8,-8,-8,4,-8,-8,4,20,3,1,2,-8,-8,-8,-8,-8
TX,TEXAS,4812390,CADDO MILLS ISD,732,CADDO MILLS H S,481239000732,1,-8,2,10,1,-8,20,-8,-8,-8,5,-8,-8,8,47,11,1,3,3,1,-8,-8,-8
