LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_DUAL_IND,SCH_DUALENR_HI_M,SCH_DUALENR_HI_F,SCH_DUALENR_AM_M,SCH_DUALENR_AM_F,SCH_DUALENR_AS_M,SCH_DUALENR_AS_F,SCH_DUALENR_HP_M,SCH_DUALENR_HP_F,SCH_DUALENR_BL_M,SCH_DUALENR_BL_F,SCH_DUALENR_WH_M,SCH_DUALENR_WH_F,SCH_DUALENR_TR_M,SCH_DUALENR_TR_F,TOT_DUAL_M,TOT_DUAL_F,SCH_DUALENR_LEP_M,SCH_DUALENR_LEP_F,SCH_DUALENR_IDEA_M,SCH_DUALENR_IDEA_F
CO,Colorado,0806150,Pueblo County School District 70,1558,Sierra Vista Elementary School,080615001558,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1559,Swallows Charter Academy,080615001559,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1613,Pueblo West High School,080615001613,No,Yes,6,9,0,0,0,0,0,0,0,0,8,19,0,0,14,28,0,0,3,1
CO,Colorado,0806150,Pueblo County School District 70,1714,Sky View Middle School,080615001714,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1718,Desert Sage Elementary School,080615001718,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1854,Cedar Ridge Elementary School,080615001854,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,1855,Prairie Winds Elementary School,080615001855,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,6360,Swallows Charter Academy High School,080615006360,No,Yes,6,12,0,1,2,1,0,0,0,0,18,31,0,1,26,46,1,0,0,1
CO,Colorado,0806150,Pueblo County School District 70,6496,70 Online,080615006496,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,6763,Psas Homeschool Program,080615006763,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806150,Pueblo County School District 70,6773,Villa Bella Expeditionary School,080615006773,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806180,Rangely School District Re4,1086,Parkview Elementary School,080618001086,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806180,Rangely School District Re4,1088,Rangely Junior/Senior High School,080618001088,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806210,Ridgway School District No. R-2  Of  The County Of Ouray A,1089,Ridgway Elementary School,080621001089,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806210,Ridgway School District No. R-2  Of  The County Of Ouray A,1090,Ridgway High School,080621001090,No,Yes,0,1,0,0,0,0,0,0,0,0,5,4,0,0,5,5,0,0,0,0
CO,Colorado,0806210,Ridgway School District No. R-2  Of  The County Of Ouray A,6166,Ridgway Middle School,080621006166,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806240,Garfield School District No. Re-2,1096,Rifle Middle School,080624001096,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806240,Garfield School District No. Re-2,1097,Rifle High School,080624001097,No,Yes,0,5,0,0,0,0,0,0,0,0,5,2,0,0,5,7,0,1,0,0
CO,Colorado,0806240,Garfield School District No. Re-2,1098,Riverside School,080624001098,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806240,Garfield School District No. Re-2,1099,Cactus Valley Elementary School,080624001099,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806240,Garfield School District No. Re-2,1358,Wamsley Elementary School,080624001358,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806240,Garfield School District No. Re-2,1598,Kathryn Senor Elementary School,080624001598,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806240,Garfield School District No. Re-2,1906,Coal Ridge High School,080624001906,No,Yes,27,34,0,0,0,0,0,0,0,0,37,45,1,1,65,80,4,4,0,1
CO,Colorado,0806240,Garfield School District No. Re-2,1967,Highland Elementary School,080624001967,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806240,Garfield School District No. Re-2,6396,Elk Creek Elementary,080624006396,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806240,Garfield School District No. Re-2,6436,Graham Mesa Elementary School,080624006436,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806270,Rocky Ford School District No. R2,1101,Jefferson Intermediate School,080627001101,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806270,Rocky Ford School District No. R2,1103,Rocky Ford Junior/Senior High School,080627001103,No,Yes,9,19,0,0,0,0,0,0,0,0,7,9,0,0,16,28,0,1,0,2
CO,Colorado,0806270,Rocky Ford School District No. R2,1104,Washington Primary School,080627001104,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806300,Mountain Valley School District No. Re 1,1415,Mountain Valley School,080630001415,No,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,0,0,0,0
CO,Colorado,0806330,Salida School District No. R-32,1107,Salida Middle School,080633001107,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806330,Salida School District No. R-32,1108,Longfellow Elementary School,080633001108,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806330,Salida School District No. R-32,1109,Salida High School,080633001109,No,Yes,1,4,0,0,0,0,0,0,0,0,9,23,1,0,11,27,0,0,0,1
CO,Colorado,0806330,Salida School District No. R-32,6413,Horizons Exploratory Academy,080633006413,No,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CO,Colorado,0806330,Salida School District No. R-32,6500,Crest Academy,080633006500,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806330,Salida School District No. R-32,6501,Salida Early Childhood Center,080633006501,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806360,Centennial School District No. R-1,1416,Centennial School,080636001416,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806390,Sanford School District No. 6 In The County Of Conejos And,1113,Sanford Elementary School,080639001113,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806390,Sanford School District No. 6 In The County Of Conejos And,1114,Sanford Junior/Senior High School,080639001114,No,Yes,5,4,0,0,0,0,0,0,0,0,11,18,0,0,16,22,0,0,0,0
CO,Colorado,0806420,Sangre De Cristo School District No. Re-22j,1115,Sangre De Cristo Elementary School,080642001115,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806420,Sangre De Cristo School District No. Re-22j,1116,Sangre De Cristo Undivided High School,080642001116,No,Yes,1,1,0,0,0,0,0,0,0,0,1,5,0,0,2,6,0,0,0,0
CO,Colorado,0806450,Sargent School District No. Re-33j,1117,Sargent Elementary School,080645001117,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806450,Sargent School District No. Re-33j,1118,Sargent Senior High School,080645001118,No,Yes,1,5,1,0,0,0,0,0,0,0,11,13,1,0,14,18,0,0,0,0
CO,Colorado,0806450,Sargent School District No. Re-33j,2015,Sargent Junior High School,080645002015,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,51,Discovery High School,080648000051,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1119,Talbott Steam Innovation School,080648001119,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1120,Janitell Junior High School,080648001120,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1121,Martin Luther King Jr Elementary School,080648001121,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1123,Pinello Elementary School,080648001123,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1124,Venetucci Elementary School,080648001124,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1125,Sproul Junior High School,080648001125,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1126,Watson Junior High School,080648001126,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1127,Webster Elementary School,080648001127,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1128,Widefield Elementary School Of The Arts,080648001128,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1129,Widefield High School,080648001129,No,Yes,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,5,0,0,0,0
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1359,Widefield District 3 Preschool,080648001359,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1418,Sunrise Elementary School,080648001418,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1458,French Elementary School,080648001458,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1588,Mesa Ridge High School,080648001588,No,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,1885,James Madison Charter Academy School,080648001885,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806480,School District No. 3 In The County Of El Paso And State Of,6772,Grand Mountain School,080648006772,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806510,Hi-Plains R-23,1130,Hi-Plains School District R-23,080651001130,No,Yes,1,1,0,0,0,0,0,0,1,0,2,3,0,0,4,4,0,0,0,0
CO,Colorado,0806540,Sheridan School District No. 2,32,Early Childhood Education Center,080654000032,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806540,Sheridan School District No. 2,1132,Alice Terry Elementary School,080654001132,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806540,Sheridan School District No. 2,1134,Sheridan High School,080654001134,No,Yes,4,12,0,0,1,1,0,0,1,0,0,1,2,1,8,15,3,11,0,0
CO,Colorado,0806540,Sheridan School District No. 2,1135,Fort Logan Northgate,080654001135,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806540,Sheridan School District No. 2,6565,Soar Academy,080654006565,No,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
CO,Colorado,0806570,Silverton School District No. 1 In The County Of San Juan,1136,Silverton Elementary School,080657001136,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806570,Silverton School District No. 1 In The County Of San Juan,1137,Silverton High School,080657001137,No,Yes,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0
CO,Colorado,0806570,Silverton School District No. 1 In The County Of San Juan,1985,Silverton Middle School,080657001985,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806600,Big Sandy School District No. 100j,1138,Simla Elementary School,080660001138,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806600,Big Sandy School District No. 100j,1139,Simla High School,080660001139,No,Yes,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,0,0,0,0
CO,Colorado,0806600,Big Sandy School District No. 100j,1140,Simla Junior High School,080660001140,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806630,Springfield School District No. Re-4,1141,Springfield Elementary School,080663001141,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806630,Springfield School District No. Re-4,1142,Springfield Junior/Senior High School,080663001142,No,Yes,1,3,0,0,0,0,0,0,0,0,7,5,0,0,8,8,0,0,0,0
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1144,Steamboat Springs High School,080666001144,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1145,Soda Creek Elementary School,080666001145,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1146,Steamboat Springs Middle School,080666001146,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1360,Strawberry Park Elementary School,080666001360,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1749,North Routt Charter School,080666001749,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,1924,Yampa Valley High School,080666001924,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806660,Steamboat Springs School District No. Re 2,6665,Steamboat Springs Early Childhood Center,080666006665,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806690,School District No. Re-1 Valley,1147,Caliche Junior-Senior High School,080669001147,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806690,School District No. Re-1 Valley,1151,Hagen Early Education Center,080669001151,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806690,School District No. Re-1 Valley,1154,Sterling Middle School,080669001154,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806690,School District No. Re-1 Valley,1155,Sterling High School,080669001155,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806690,School District No. Re-1 Valley,1361,Caliche Elementary School,080669001361,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806690,School District No. Re-1 Valley,6323,Campbell Elementary School,080669006323,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806690,School District No. Re-1 Valley,6339,Ayres Elementary School,080669006339,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806720,School District No. Re-11 In The County Of Weld And State Of,1157,Prairie Elementary School,080672001157,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806720,School District No. Re-11 In The County Of Weld And State Of,1158,Prairie Junior-Senior High School,080672001158,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806750,Strasburg School District 31j,1159,Strasburg Elementary School,080675001159,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806750,Strasburg School District 31j,1160,Hemphill Middle School,080675001160,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806750,Strasburg School District 31j,1161,Strasburg High School,080675001161,No,Yes,10,11,1,0,2,0,0,0,0,0,27,35,0,1,40,47,2,3,1,0
CO,Colorado,0806750,Strasburg School District 31j,1669,Prairie Creek High School,080675001669,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806780,School District No. R-4 In The County Of Kit Carson And Stat,138,Stratton Middle School,080678000138,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806780,School District No. R-4 In The County Of Kit Carson And Stat,1162,Stratton Elementary School,080678001162,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806780,School District No. R-4 In The County Of Kit Carson And Stat,1163,Stratton Senior High School,080678001163,No,Yes,2,1,0,0,0,0,0,0,0,0,5,7,0,0,7,8,0,0,0,0
CO,Colorado,0806810,Summit School District No. Re 1,1164,Summit High School,080681001164,No,Yes,12,18,0,0,0,0,0,0,1,0,59,45,3,1,75,64,1,0,3,2
CO,Colorado,0806810,Summit School District No. Re 1,1165,Frisco Elementary School,080681001165,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806810,Summit School District No. Re 1,1166,Breckenridge Elementary School,080681001166,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806810,Summit School District No. Re 1,1167,Silverthorne Elementary School,080681001167,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806810,Summit School District No. Re 1,1303,Dillon Valley Elementary School,080681001303,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806810,Summit School District No. Re 1,1400,Summit Middle School,080681001400,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806810,Summit School District No. Re 1,1563,Summit Cove Elementary School,080681001563,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806810,Summit School District No. Re 1,1564,Upper Blue Elementary School,080681001564,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806810,Summit School District No. Re 1,6464,Snowy Peaks Junior/Senior High School,080681006464,No,Yes,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,3,0,0,0,0
CO,Colorado,0806840,Swink School District No. 33 In The County Of Otero And St,1168,Swink Elementary School,080684001168,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806840,Swink School District No. 33 In The County Of Otero And St,1169,Swink Junior-Senior High School,080684001169,No,Yes,2,7,0,0,1,0,0,0,0,0,7,9,0,1,10,17,0,0,0,0
CO,Colorado,0806870,Telluride School District No. R-1,1170,Telluride Intermediate School,080687001170,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806870,Telluride School District No. R-1,1171,Telluride High School,080687001171,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806870,Telluride School District No. R-1,1304,Telluride Middle School,080687001304,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806870,Telluride School District No. R-1,6699,Telluride Elementary School,080687006699,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,728,Stargate Charter School,080690000728,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,1172,Vantage Point High School,080690001172,No,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,1173,Centennial Elementary School,080690001173,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,1174,Coronado Hills Elementary School,080690001174,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,1175,Tarver Elementary School,080690001175,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,1176,Federal Heights Elementary School,080690001176,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,1177,Hillcrest Elementary School,080690001177,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,1178,Hulstrom K-8 School,080690001178,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,1179,Silver Hills Middle School,080690001179,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,1181,Malley Drive Elementary School,080690001181,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,1182,Mcelwain Elementary School,080690001182,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,1183,Thornton Middle School,080690001183,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,1184,North Mor Elementary School,080690001184,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
CO,Colorado,0806900,Adams 12 Five Star Schools,1185,North Star Elementary School,080690001185,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
