LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,JJ,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_LEP_M,SCH_ENR_LEP_F,SCH_ENR_504_M,SCH_ENR_504_F,SCH_ENR_IDEA_M,SCH_ENR_IDEA_F,SCH_LEPENR_HI_M,SCH_LEPENR_HI_F,SCH_LEPENR_AM_M,SCH_LEPENR_AM_F,SCH_LEPENR_AS_M,SCH_LEPENR_AS_F,SCH_LEPENR_HP_M,SCH_LEPENR_HP_F,SCH_LEPENR_BL_M,SCH_LEPENR_BL_F,SCH_LEPENR_WH_M,SCH_LEPENR_WH_F,SCH_LEPENR_TR_M,SCH_LEPENR_TR_F,TOT_LEPENR_M,TOT_LEPENR_F,SCH_LEPPROGENR_HI_M,SCH_LEPPROGENR_HI_F,SCH_LEPPROGENR_AM_M,SCH_LEPPROGENR_AM_F,SCH_LEPPROGENR_AS_M,SCH_LEPPROGENR_AS_F,SCH_LEPPROGENR_HP_M,SCH_LEPPROGENR_HP_F,SCH_LEPPROGENR_BL_M,SCH_LEPPROGENR_BL_F,SCH_LEPPROGENR_WH_M,SCH_LEPPROGENR_WH_F,SCH_LEPPROGENR_TR_M,SCH_LEPPROGENR_TR_F,TOT_LEPPROGENR_M,TOT_LEPPROGENR_F,SCH_IDEAENR_HI_M,SCH_IDEAENR_HI_F,SCH_IDEAENR_AM_M,SCH_IDEAENR_AM_F,SCH_IDEAENR_AS_M,SCH_IDEAENR_AS_F,SCH_IDEAENR_HP_M,SCH_IDEAENR_HP_F,SCH_IDEAENR_BL_M,SCH_IDEAENR_BL_F,SCH_IDEAENR_WH_M,SCH_IDEAENR_WH_F,SCH_IDEAENR_TR_M,SCH_IDEAENR_TR_F,TOT_IDEAENR_M,TOT_IDEAENR_F,SCH_IDEAENR_LEP_M,SCH_IDEAENR_LEP_F,SCH_504ENR_HI_M,SCH_504ENR_HI_F,SCH_504ENR_AM_M,SCH_504ENR_AM_F,SCH_504ENR_AS_M,SCH_504ENR_AS_F,SCH_504ENR_HP_M,SCH_504ENR_HP_F,SCH_504ENR_BL_M,SCH_504ENR_BL_F,SCH_504ENR_WH_M,SCH_504ENR_WH_F,SCH_504ENR_TR_M,SCH_504ENR_TR_F,TOT_504ENR_M,TOT_504ENR_F,SCH_504ENR_LEP_M,SCH_504ENR_LEP_F
CO,Colorado,0800020,State Charter School Institute,6503,Global Village Academy - Northglenn,080002006503,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,214,269,2,0,12,13,0,3,5,5,129,152,17,9,379,451,117,127,4,7,40,21,84,98,2,0,5,5,0,1,0,0,24,23,2,0,117,127,84,98,2,0,5,5,0,1,0,0,24,23,2,0,117,127,30,19,1,0,1,0,0,1,0,0,7,1,1,0,40,21,18,12,3,2,0,0,0,0,0,0,0,1,1,4,0,0,4,7,1,1
CO,Colorado,0800020,State Charter School Institute,6542,Colorado Early College Fort Collins,080002006542,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,97,3,1,18,23,2,1,4,12,535,514,27,18,679,666,13,16,64,47,25,21,11,16,0,0,2,0,0,0,0,0,0,0,0,0,13,16,10,16,0,0,2,0,0,0,0,0,0,0,0,0,12,16,3,5,0,0,0,0,0,0,1,2,20,13,1,1,25,21,1,2,6,8,0,0,1,2,0,0,0,2,55,35,2,0,64,47,0,1
CO,Colorado,0800020,State Charter School Institute,6579,Victory Preparatory Academy Middle State Charter S,080002006579,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,84,100,0,0,0,0,0,0,2,1,5,5,0,1,91,107,39,39,1,0,8,1,38,39,0,0,0,0,0,0,1,0,0,0,0,0,39,39,38,39,0,0,0,0,0,0,1,0,0,0,0,0,39,39,8,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
CO,Colorado,0800020,State Charter School Institute,6585,Victory Preparatory Academy High State Charter Sch,080002006585,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,50,68,0,0,0,0,0,0,0,0,2,3,0,0,52,71,10,12,0,0,2,2,10,12,0,0,0,0,0,0,0,0,0,0,0,0,10,12,10,12,0,0,0,0,0,0,0,0,0,0,0,0,10,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0800020,State Charter School Institute,6586,Colorado International Language Academy,080002006586,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,42,44,1,0,2,3,0,0,11,17,68,79,5,11,129,154,16,20,2,2,8,6,13,15,0,0,0,0,0,0,0,0,3,4,0,1,16,20,11,14,0,0,0,0,0,0,0,0,3,4,0,1,14,19,3,1,0,0,0,0,0,0,0,2,4,2,1,1,8,6,3,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,0,0
CO,Colorado,0800020,State Charter School Institute,6589,Mountain Song Community School,080002006589,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,52,52,4,0,1,3,0,0,4,3,117,112,14,14,192,184,1,0,3,2,21,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,2,0,0,1,0,0,0,0,12,9,2,1,21,14,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,3,2,0,0
CO,Colorado,0800020,State Charter School Institute,6595,James Irwin Charter Academy,080002006595,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,62,48,2,0,4,1,0,0,12,13,63,69,14,15,157,146,11,6,4,4,16,6,10,4,0,0,1,1,0,0,0,0,0,1,0,0,11,6,8,3,0,0,1,1,0,0,0,0,0,1,0,0,9,5,4,5,0,0,0,0,0,0,1,0,9,1,2,0,16,6,0,0,2,0,0,0,0,0,0,0,0,2,2,2,0,0,4,4,0,0
CO,Colorado,0800020,State Charter School Institute,6602,Montessori Del Mundo Charter School,080002006602,No,29,30,0,0,1,1,0,0,2,2,4,4,-11,1,-11,38,0,0,3,1,125,127,1,5,1,2,0,0,9,7,15,16,1,4,152,161,67,63,0,0,22,12,64,54,0,5,1,0,0,0,1,1,1,2,0,1,67,63,64,54,0,5,1,0,0,0,1,1,1,2,0,1,67,63,19,8,0,1,0,0,0,0,0,1,3,1,0,1,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0800020,State Charter School Institute,6634,Colorado Early Colleges Douglas County,080002006634,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,44,60,5,0,13,28,0,0,6,7,314,375,24,24,406,494,1,5,31,38,12,10,0,1,0,0,1,1,0,0,0,0,0,3,0,0,1,5,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,3,3,0,0,0,1,0,0,0,0,0,8,8,0,2,12,10,0,0,5,1,0,0,0,3,0,0,0,0,26,34,0,0,31,38,0,0
CO,Colorado,0800020,State Charter School Institute,6635,Two Rivers Community School,080002006635,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,72,49,1,2,3,2,0,0,1,2,115,120,4,2,196,177,35,22,0,2,34,10,34,22,0,0,1,0,0,0,0,0,0,0,0,0,35,22,34,22,0,0,1,0,0,0,0,0,0,0,0,0,35,22,11,3,0,0,1,0,0,0,0,0,22,7,0,0,34,10,6,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
CO,Colorado,0800020,State Charter School Institute,6639,Golden View Classical Academy,080002006639,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,31,26,0,1,17,12,1,1,4,1,270,316,14,14,337,371,2,4,16,17,18,14,0,0,0,0,1,3,0,0,0,0,1,1,0,0,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,1,0,0,0,0,14,13,0,0,18,14,0,0,0,1,0,0,0,1,0,0,1,0,14,13,1,2,16,17,0,1
CO,Colorado,0800020,State Charter School Institute,6651,Salida Montessori Charter School,080002006651,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,5,0,0,0,0,0,0,1,1,30,48,0,1,32,55,0,0,2,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,0,0
CO,Colorado,0800020,State Charter School Institute,6653,Early Learning Center At New Legacy Charter School,080002006653,No,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0800020,State Charter School Institute,6661,New Legacy Charter School,080002006661,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16,55,0,1,0,0,0,1,4,8,2,4,0,0,22,69,4,30,0,0,6,7,4,28,0,0,0,0,0,1,0,1,0,0,0,0,4,30,4,28,0,0,0,0,0,1,0,1,0,0,0,0,4,30,4,5,0,0,0,0,0,0,2,2,0,0,0,0,6,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0800020,State Charter School Institute,6700,Launch High School,080002006700,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,5,1,0,0,0,0,0,1,2,27,13,3,2,36,22,0,0,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,3,4,0,0
CO,Colorado,0800020,State Charter School Institute,6701,Mountain Village Montessori Charter School,080002006701,No,0,1,0,0,0,0,0,0,0,0,10,15,0,0,10,16,0,0,0,0,3,3,0,0,0,1,0,0,0,0,80,74,0,0,83,78,0,0,5,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,4,0,0
CO,Colorado,0800020,State Charter School Institute,6706,Monument View Montessori Charter School,080002006706,No,1,0,0,0,0,0,0,0,0,0,5,7,0,0,6,7,0,0,0,0,1,3,0,0,0,0,0,0,0,0,25,24,0,1,26,28,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CO,Colorado,0800020,State Charter School Institute,6708,Colorado Military Academy,080002006708,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,123,79,5,3,7,6,2,3,31,28,234,132,21,3,423,254,23,16,15,7,57,22,15,13,0,0,3,2,0,0,2,0,1,1,2,0,23,16,15,13,0,0,3,2,0,0,2,0,1,1,2,0,23,16,20,9,1,0,0,0,0,0,5,2,27,11,4,0,57,22,8,3,3,0,0,0,0,0,0,0,1,0,11,6,0,1,15,7,0,0
CO,Colorado,0800020,State Charter School Institute,6710,Colorado Early Colleges Aurora,080002006710,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,113,150,0,1,9,9,0,0,22,40,34,21,11,7,189,228,59,64,13,5,13,11,52,55,0,0,5,3,0,0,1,6,1,0,0,0,59,64,51,53,0,0,5,3,0,0,1,6,1,0,0,0,58,62,7,8,0,0,0,0,0,0,2,3,2,0,2,0,13,11,5,5,4,1,0,0,0,0,0,0,1,1,6,2,2,1,13,5,2,2
CO,Colorado,0800020,State Charter School Institute,6760,Ascent Classical Academy,080002006760,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,28,23,4,0,9,9,0,0,2,2,284,269,10,10,337,313,12,5,6,4,26,15,3,0,0,0,3,1,0,0,1,1,5,3,0,0,12,5,3,0,0,0,3,1,0,0,1,1,4,3,0,0,11,5,6,3,1,0,0,0,0,0,0,0,18,10,1,2,26,15,2,0,0,1,1,0,0,0,0,0,0,0,5,3,0,0,6,4,0,0
CO,Colorado,0800020,State Charter School Institute,6761,Coperni 2,080002006761,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,44,41,0,0,1,1,0,0,20,18,40,44,9,7,114,111,19,12,2,0,3,8,18,11,0,0,0,0,0,0,0,0,1,1,0,0,19,12,18,11,0,0,0,0,0,0,0,0,1,1,0,0,19,12,0,3,0,0,0,0,0,0,2,2,1,3,0,0,3,8,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0
CO,Colorado,0800020,State Charter School Institute,6768,Axis International Academy,080002006768,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,16,34,0,0,4,3,0,0,2,3,65,61,5,6,92,107,13,22,2,1,6,2,7,15,0,0,2,0,0,0,0,1,4,6,0,0,13,22,7,15,0,0,2,0,0,0,0,1,4,6,0,0,13,22,2,2,0,0,0,0,0,0,1,0,3,0,0,0,6,2,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0
CO,Colorado,0800020,State Charter School Institute,6777,Colorado Early Colleges Fort Collins West,080002006777,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,22,23,0,1,7,4,0,1,0,0,190,131,6,2,225,162,5,0,3,1,7,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,5,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,3,1,0,0
CO,Colorado,0800020,State Charter School Institute,6779,Colorado Early Colleges Windsor,080002006779,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,76,59,0,0,8,0,0,0,2,1,485,456,15,14,586,530,0,0,5,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,1,4,5,0,0,1,0,0,0,0,0,0,0,0,0,4,6,0,0,5,6,0,0
CO,Colorado,0800020,State Charter School Institute,6784,Coperni 3,080002006784,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,53,50,1,3,2,2,2,1,14,15,106,76,5,12,183,159,27,21,0,0,12,9,17,14,0,0,2,0,0,0,0,0,8,7,0,0,27,21,17,14,0,0,2,0,0,0,0,0,8,7,0,0,27,21,6,5,0,0,0,0,0,0,1,1,5,3,0,0,12,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0800020,State Charter School Institute,6796,Ascent Classical Academy Northern Colorado,080002006796,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13,8,1,1,1,0,0,0,3,1,118,114,7,3,143,127,1,1,4,3,6,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,3,3,0,0,6,3,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,4,3,0,0
CO,Colorado,0800023,Colorado School For The Deaf And Blind,6410,Colorado School For The Deaf And Blind,080002306410,No,1,1,0,0,0,0,0,0,0,0,1,2,0,0,2,3,0,0,2,2,40,35,0,0,5,4,0,0,6,5,37,27,2,1,90,72,0,0,0,0,90,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,35,0,0,5,4,0,0,6,5,37,26,2,1,90,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,Colorado,0800282,Education Reenvisioned Boces,6600,Colorado Preparatory Academy High School,080028206600,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,103,163,0,1,4,4,1,0,18,27,210,301,24,37,360,533,15,23,20,29,51,37,14,22,0,0,0,0,0,0,0,0,1,1,0,0,15,23,14,22,0,0,0,0,0,0,0,0,1,1,0,0,15,23,13,10,0,0,1,0,0,0,2,0,33,26,2,1,51,37,4,4,3,6,0,0,0,0,0,0,0,1,15,21,2,1,20,29,0,0
CO,Colorado,0800282,Education Reenvisioned Boces,6664,Pikes Peak Online School,080028206664,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,91,95,0,3,3,2,2,1,19,18,173,142,12,9,300,270,14,22,15,16,80,39,12,20,0,0,0,1,0,0,0,0,2,1,0,0,14,22,12,20,0,0,0,1,0,0,0,0,1,1,0,0,13,22,21,8,0,0,0,0,1,0,7,1,48,30,3,0,80,39,3,1,3,2,0,0,0,1,1,0,1,0,9,12,1,1,15,16,0,1
CO,Colorado,0800282,Education Reenvisioned Boces,6752,Colorado Preparatory Academy Elementary School,080028206752,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,329,374,2,5,13,11,3,6,67,77,595,594,86,119,1095,1186,39,40,25,12,138,75,32,34,0,0,2,1,0,0,0,0,4,4,1,1,39,40,32,34,0,0,2,1,0,0,0,0,4,4,1,1,39,40,41,23,0,0,2,3,0,0,10,1,76,43,9,5,138,75,5,3,5,1,0,0,0,0,0,0,1,0,18,9,1,2,25,12,0,0
CO,Colorado,0800282,Education Reenvisioned Boces,6764,Colorado Preparatory Academy Middle School,080028206764,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,173,194,2,2,3,4,3,1,26,31,340,311,50,36,597,579,18,20,28,20,101,57,13,16,1,0,0,0,0,0,0,1,3,2,1,1,18,20,13,16,1,0,0,0,0,0,0,1,3,2,1,1,18,20,38,22,1,1,2,0,0,0,5,2,49,28,6,4,101,57,7,2,2,4,0,0,0,0,0,0,2,0,22,14,2,2,28,20,0,0
CO,Colorado,0800282,Education Reenvisioned Boces,6804,Orton Academy,080028206804,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5,9,0,0,6,3,1,1,9,5,77,82,0,0,98,100,0,0,3,1,26,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,2,0,1,0,7,4,12,16,0,0,26,27,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,3,1,0,0
CO,Colorado,0800286,Division Of Youth Services,6659,Spring Creek Youth Services Center,080028606659,Yes,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,13,5,0,0,0,0,0,0,14,1,34,13,3,1,64,20,0,0,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,0,5,1,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
CO,Colorado,0800286,Division Of Youth Services,6702,Grand Mesa Youth Services Center,080028606702,Yes,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6,2,0,1,0,0,1,1,3,0,29,6,0,0,39,10,0,0,1,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,7,2,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CO,Colorado,0800286,Division Of Youth Services,6703,Mount View Youth Services Center,080028606703,Yes,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,12,3,1,0,4,0,0,0,30,2,61,12,9,5,117,22,3,0,4,0,29,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,1,15,2,2,0,29,6,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,4,0,0,0
CO,Colorado,0800286,Division Of Youth Services,6704,Platte Valley Youth Services Center,080028606704,Yes,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,9,0,0,2,0,0,0,9,0,34,5,0,0,90,14,7,0,4,0,15,5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1,0,0,0,3,0,5,2,0,0,15,5,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0
CO,Colorado,0800286,Division Of Youth Services,99998,Lookout Mountain Youth Services Center,080028699998,Yes,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,11,0,0,0,1,0,0,0,21,0,29,0,3,0,65,0,2,0,3,0,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,6,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0
CO,Colorado,0800292,Colorado River Boces,1503,Yampah Mountain School,080029201503,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,28,25,2,1,1,0,1,0,0,1,31,42,0,0,63,69,4,7,0,1,10,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,4,7,1,3,0,1,0,0,1,0,0,1,8,6,0,0,10,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CO,Colorado,0801920,Academy School District No. 20,1,Challenger Middle School,080192000001,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,45,39,1,2,25,23,2,2,6,9,246,198,28,34,353,307,-11,-11,19,16,27,9,-11,-11,0,0,0,0,0,0,0,0,0,0,0,0,-11,-11,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,-11,1,5,1,0,2,2,0,0,0,2,0,17,5,1,1,27,9,0,0,2,3,0,0,0,0,0,0,0,0,16,12,1,1,19,16,0,0
CO,Colorado,0801920,Academy School District No. 20,2,Air Academy High School,080192000002,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,99,98,3,3,20,26,1,0,24,26,510,478,42,53,699,684,-11,-11,49,44,78,34,-11,-11,0,0,2,0,0,0,0,1,1,1,0,0,-11,-11,-11,0,0,0,2,0,0,0,0,1,1,1,0,0,-11,2,10,5,0,0,2,5,0,0,8,1,54,21,4,2,78,34,1,0,12,7,0,0,0,4,0,0,0,1,37,30,0,2,49,44,0,0
CO,Colorado,0801920,Academy School District No. 20,3,Douglass Valley Elementary School,080192000003,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,31,38,1,0,5,2,1,2,14,7,89,73,21,12,162,134,-11,-11,2,1,21,14,-11,-11,0,0,0,0,0,0,0,0,1,1,0,0,-11,-11,-11,2,0,0,0,0,0,0,0,0,1,1,0,0,-11,3,6,5,0,0,0,0,1,0,1,0,11,9,2,0,21,14,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0
CO,Colorado,0801920,Academy School District No. 20,4,Edith Wolford Elementary School,080192000004,No,1,0,0,0,0,0,0,0,0,0,2,4,1,2,4,6,0,0,2,0,29,29,1,0,0,0,0,0,2,0,154,118,8,11,194,158,-11,-11,3,1,26,13,-11,-11,0,0,0,0,0,0,0,0,2,0,0,0,-11,-11,-11,0,0,0,0,0,0,0,0,0,2,0,0,0,-11,0,4,4,0,0,0,0,0,0,0,0,19,9,3,0,26,13,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0
CO,Colorado,0801920,Academy School District No. 20,5,Mountain View Elementary School,080192000005,No,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,42,46,1,0,12,15,3,1,7,4,227,193,21,27,313,286,-11,-11,10,3,37,8,-11,-11,0,0,0,0,0,0,0,0,0,0,0,0,-11,-11,-11,2,0,0,0,0,0,0,0,0,0,0,0,0,-11,2,7,3,0,0,0,0,0,0,1,0,28,5,1,0,37,8,0,0,3,0,0,0,0,0,0,0,0,0,6,3,1,0,10,3,0,0
