School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2022-2023,87,Southampton County,690,Southampton High,             769,,             769
2022-2023,87,Southampton County,700,Southampton Middle,             566,,             566
2022-2023,88,Spotsylvania County,10,Battlefield Elementary,             681,,             681
2022-2023,88,Spotsylvania County,50,Battlefield Middle,             791,,             791
2022-2023,88,Spotsylvania County,340,Berkeley Elementary,             267,               3,             270
2022-2023,88,Spotsylvania County,400,Brock Road Elementary,             700,,             700
2022-2023,88,Spotsylvania County,511,Cedar Forest Elementary,             811,,             811
2022-2023,88,Spotsylvania County,40,Chancellor Elementary,             456,              11,             467
2022-2023,88,Spotsylvania County,381,Chancellor High,"           1,400",,"           1,400"
2022-2023,88,Spotsylvania County,382,Chancellor Middle,             854,,             854
2022-2023,88,Spotsylvania County,501,Courthouse Road Elementary,             780,,             780
2022-2023,88,Spotsylvania County,22,Courtland Elementary,             530,,             530
2022-2023,88,Spotsylvania County,20,Courtland High,"           1,557",,"           1,557"
2022-2023,88,Spotsylvania County,509,Freedom Middle,             777,,             777
2022-2023,88,Spotsylvania County,507,Harrison Road Elementary,             723,,             723
2022-2023,88,Spotsylvania County,30,Lee Hill Elementary,             660,               1,             661
2022-2023,88,Spotsylvania County,350,Livingston Elementary,             435,               1,             436
2022-2023,88,Spotsylvania County,506,Massaponax High,"           1,742",               1,"           1,743"
2022-2023,88,Spotsylvania County,505,Ni River Middle,             719,,             719
2022-2023,88,Spotsylvania County,508,Parkside Elementary,             941,               6,             947
2022-2023,88,Spotsylvania County,220,Post Oak Middle,             665,,             665
2022-2023,88,Spotsylvania County,510,Riverbend High ,"           1,995",               3,"           1,998"
2022-2023,88,Spotsylvania County,503,Riverview Elementary,             634,              16,             650
2022-2023,88,Spotsylvania County,60,Salem Elementary,             616,,             616
2022-2023,88,Spotsylvania County,390,Smith Station Elementary,             662,               1,             663
2022-2023,88,Spotsylvania County,360,Spotswood Elementary,             510,,             510
2022-2023,88,Spotsylvania County,130,Spotsylvania Elementary,             588,,             588
2022-2023,88,Spotsylvania County,370,Spotsylvania High,"           1,388",               1,"           1,389"
2022-2023,88,Spotsylvania County,330,Spotsylvania Middle,             982,,             982
2022-2023,88,Spotsylvania County,502,Thornburg Middle,             696,,             696
2022-2023,88,Spotsylvania County,504,Wilderness Elementary,             656,,             656
2022-2023,89,Stafford County,40,Andrew G. Wright Middle,             869,               1,             870
2022-2023,89,Stafford County,260,Anne E. Moncure Elementary,             902,,             902
2022-2023,89,Stafford County,433,Anthony Burns Elementary,             732,,             732
2022-2023,89,Stafford County,421,Brooke Point High,"           2,158",,"           2,158"
2022-2023,89,Stafford County,424,Colonial Forge High,"           2,002",               2,"           2,004"
2022-2023,89,Stafford County,431,Conway Elementary,             893,,             893
2022-2023,89,Stafford County,432,Donald B. Dixon-Lyle R. Smith Middle,             897,               2,             899
2022-2023,89,Stafford County,10,Edward E. Drew Jr. Middle,             617,,             617
2022-2023,89,Stafford County,280,Falmouth Elementary,             685,,             685
2022-2023,89,Stafford County,230,Ferry Farm Elementary,             595,,             595
2022-2023,89,Stafford County,41,Garrisonville Elementary,             719,,             719
2022-2023,89,Stafford County,270,Grafton Village Elementary,             775,,             775
2022-2023,89,Stafford County,422,H.H. Poole Middle,             983,,             983
2022-2023,89,Stafford County,320,Hampton Oaks Elementary,             894,,             894
2022-2023,89,Stafford County,250,Hartwood Elementary,             601,,             601
2022-2023,89,Stafford County,427,Kate Waller Barrett Elementary,             774,,             774
2022-2023,89,Stafford County,429,Margaret Brent Elementary ,             806,,             806
2022-2023,89,Stafford County,430,Mountain View High ,"           2,203",               2,"           2,205"
2022-2023,89,Stafford County,30,North Stafford High,"           1,929",               3,"           1,932"
2022-2023,89,Stafford County,992,North Star Early Childhood Education Center,             267,,             267
2022-2023,89,Stafford County,300,Park Ridge Elementary,             866,,             866
2022-2023,89,Stafford County,920,Rising Star Early Childhood Education Center at Melchers,             305,               1,             306
2022-2023,89,Stafford County,60,Rockhill Elementary,             687,,             687
2022-2023,89,Stafford County,425,Rocky Run Elementary,             850,,             850
2022-2023,89,Stafford County,426,Rodney E. Thompson Middle,"           1,017",               1,"           1,018"
2022-2023,89,Stafford County,440,Shirley C. Heim Middle,             982,               1,             983
2022-2023,89,Stafford County,111,Stafford Elementary,             741,,             741
2022-2023,89,Stafford County,112,Stafford Middle,             907,,             907
2022-2023,89,Stafford County,20,Stafford Senior High,"           2,120",               2,"           2,122"
2022-2023,89,Stafford County,162,T. Benton Gayle Middle,             903,,             903
2022-2023,89,Stafford County,50,Widewater Elementary,             626,,             626
2022-2023,89,Stafford County,423,Winding Creek Elementary,             840,,             840
2022-2023,126,Staunton City,40,Arthur R. Ware Elementary,             378,,             378
2022-2023,126,Staunton City,70,Bessie Weller Elementary,             369,,             369
2022-2023,126,Staunton City,110,Shelburne Middle,             576,,             576
2022-2023,126,Staunton City,41,Staunton City School PreSchool Programs,             134,,             134
2022-2023,126,Staunton City,30,Staunton High,             823,,             823
2022-2023,126,Staunton City,90,Thomas C. McSwain Elementary,             415,,             415
2022-2023,127,Suffolk City,50,Booker T. Washington Elementary,             355,,             355
2022-2023,127,Suffolk City,397,Colonel Fred Cherry Middle,             755,,             755
2022-2023,127,Suffolk City,440,Creekside Elementary,             752,,             752
2022-2023,127,Suffolk City,210,Elephant's Fork Elementary,             599,,             599
2022-2023,127,Suffolk City,90,Florence Bowser Elementary,             831,,             831
2022-2023,127,Suffolk City,390,Forest Glen Middle,             426,,             426
2022-2023,127,Suffolk City,450,Hillpoint Elementary,             737,,             737
2022-2023,127,Suffolk City,370,John F. Kennedy Middle,             544,,             544
2022-2023,127,Suffolk City,380,John Yeates Middle,             506,,             506
2022-2023,127,Suffolk City,230,Kilby Shores Elementary,             449,,             449
2022-2023,127,Suffolk City,395,King's Fork High,"           1,697",,"           1,697"
2022-2023,127,Suffolk City,393,King's Fork Middle,"           1,031",,"           1,031"
2022-2023,127,Suffolk City,300,Lakeland High,"           1,083",,"           1,083"
2022-2023,127,Suffolk City,330,Mack Benn Jr. Elementary,             684,,             684
2022-2023,127,Suffolk City,220,Nansemond Parkway Elementary,             457,,             457
2022-2023,127,Suffolk City,240,Nansemond River High,"           1,698",,"           1,698"
2022-2023,127,Suffolk City,391,Northern Shores Elementary,             822,,             822
2022-2023,127,Suffolk City,70,Oakland Elementary,             469,,             469
2022-2023,127,Suffolk City,47,Southwestern Elementary,             595,,             595
2022-2023,90,Surry County,30,Luther P. Jackson Middle,             201,,             201
2022-2023,90,Surry County,10,Surry County High,             212,,             212
2022-2023,90,Surry County,20,Surry Elementary,             272,,             272
2022-2023,91,Sussex County,483,Sussex Central Elementary,             443,,             443
2022-2023,91,Sussex County,340,Sussex Central High,             319,,             319
2022-2023,91,Sussex County,482,Sussex Central Middle,             236,,             236
2022-2023,92,Tazewell County,1020,Abb's Valley-Boissevain Elementary,             139,,             139
2022-2023,92,Tazewell County,830,Cedar Bluff Elementary,             388,,             388
2022-2023,92,Tazewell County,750,Dudley Primary,             357,,             357
2022-2023,92,Tazewell County,940,Graham High,             534,,             534
2022-2023,92,Tazewell County,960,Graham Intermediate,             279,,             279
2022-2023,92,Tazewell County,10,Graham Middle,             372,,             372
2022-2023,92,Tazewell County,822,Richlands Elementary,             547,,             547
2022-2023,92,Tazewell County,821,Richlands High,             636,,             636
2022-2023,92,Tazewell County,823,Richlands Middle,             495,,             495
2022-2023,92,Tazewell County,890,Tazewell High,             538,,             538
2022-2023,92,Tazewell County,450,Tazewell Intermediate,             346,,             346
2022-2023,92,Tazewell County,100,Tazewell Middle,             369,,             369
2022-2023,92,Tazewell County,1030,Tazewell Primary,             422,,             422
2022-2023,128,Virginia Beach City,590,Alanton Elementary,             630,,             630
2022-2023,128,Virginia Beach City,550,Arrowhead Elementary,             525,,             525
2022-2023,128,Virginia Beach City,115,Bayside 6th Grade Campus,             326,,             326
2022-2023,128,Virginia Beach City,280,Bayside Elementary,             480,,             480
2022-2023,128,Virginia Beach City,530,Bayside High,"           1,989",,"           1,989"
2022-2023,128,Virginia Beach City,700,Bayside Middle,             702,,             702
2022-2023,128,Virginia Beach City,60,Birdneck Elementary,             647,,             647
2022-2023,128,Virginia Beach City,790,Brandon Middle,"           1,059",,"           1,059"
2022-2023,128,Virginia Beach City,630,Brookwood Elementary,             571,,             571
2022-2023,128,Virginia Beach City,40,Centerville Elementary,             628,,             628
2022-2023,128,Virginia Beach City,990,Christopher Farms Elementary,             632,,             632
2022-2023,128,Virginia Beach City,720,College Park Elementary,             484,,             484
2022-2023,128,Virginia Beach City,1041,Corporate Landing Elementary,             380,,             380
2022-2023,128,Virginia Beach City,980,Corporate Landing Middle,"           1,056",,"           1,056"
2022-2023,128,Virginia Beach City,230,Creeds Elementary,             315,,             315
2022-2023,128,Virginia Beach City,106,Diamond Springs Elementary,             484,,             484
2022-2023,128,Virginia Beach City,780,Fairfield Elementary,             477,,             477
2022-2023,128,Virginia Beach City,610,First Colonial High,"           1,799",,"           1,799"
2022-2023,128,Virginia Beach City,440,Floyd Kellam High,"           1,886",,"           1,886"
2022-2023,128,Virginia Beach City,30,Frank W. Cox High,"           1,691",,"           1,691"
2022-2023,128,Virginia Beach City,870,Glenwood Elementary,             986,,             986
2022-2023,128,Virginia Beach City,430,Great Neck Middle,"           1,055",,"           1,055"
2022-2023,128,Virginia Beach City,1050,Green Run Collegiate,             371,,             371
2022-2023,128,Virginia Beach City,770,Green Run Elementary,             321,,             321
2022-2023,128,Virginia Beach City,10,Green Run High,"           1,521",,"           1,521"
2022-2023,128,Virginia Beach City,540,Hermitage Elementary,             506,,             506
2022-2023,128,Virginia Beach City,600,Holland Elementary,             460,,             460
2022-2023,128,Virginia Beach City,740,Independence Middle,"           1,193",,"           1,193"
2022-2023,128,Virginia Beach City,800,Indian Lakes Elementary,             537,,             537
2022-2023,128,Virginia Beach City,360,John B. Dey Elementary,             775,,             775
2022-2023,128,Virginia Beach City,450,Kempsville Elementary,             470,,             470
2022-2023,128,Virginia Beach City,620,Kempsville High,"           2,010",,"           2,010"
2022-2023,128,Virginia Beach City,410,Kempsville Meadows Elementary,             470,,             470
2022-2023,128,Virginia Beach City,690,Kempsville Middle,             740,,             740
2022-2023,128,Virginia Beach City,420,King's Grant Elementary,             502,,             502
2022-2023,128,Virginia Beach City,580,Kingston Elementary,             507,,             507
2022-2023,128,Virginia Beach City,932,Landstown Elementary,             676,,             676
2022-2023,128,Virginia Beach City,1030,Landstown High,"           2,229",,"           2,229"
2022-2023,128,Virginia Beach City,931,Landstown Middle,"           1,280",,"           1,280"
2022-2023,128,Virginia Beach City,970,Larkspur Middle,"           1,538",,"           1,538"
2022-2023,128,Virginia Beach City,330,Linkhorn Park Elementary,             517,,             517
2022-2023,128,Virginia Beach City,460,Luxford Elementary,             508,,             508
2022-2023,128,Virginia Beach City,520,Lynnhaven Elementary,             362,,             362
2022-2023,128,Virginia Beach City,730,Lynnhaven Middle,             886,,             886
2022-2023,128,Virginia Beach City,500,Malibu Elementary,             410,,             410
2022-2023,128,Virginia Beach City,1020,New Castle Elementary,             715,,             715
2022-2023,128,Virginia Beach City,710,Newtown Elementary,             443,,             443
2022-2023,128,Virginia Beach City,760,North Landing Elementary,             455,,             455
2022-2023,128,Virginia Beach City,880,Ocean Lakes Elementary,             572,,             572
2022-2023,128,Virginia Beach City,960,Ocean Lakes High,"           1,860",,"           1,860"
2022-2023,128,Virginia Beach City,80,Old Donation School,"           1,335",,"           1,335"
2022-2023,128,Virginia Beach City,820,Parkway Elementary,             469,,             469
2022-2023,128,Virginia Beach City,490,Pembroke Elementary,             522,,             522
2022-2023,128,Virginia Beach City,660,Pembroke Meadows Elementary,             497,,             497
2022-2023,128,Virginia Beach City,640,Plaza Middle,"           1,037",,"           1,037"
2022-2023,128,Virginia Beach City,680,Point O' View Elementary,             725,,             725
2022-2023,128,Virginia Beach City,340,Princess Anne Elementary,             683,,             683
2022-2023,128,Virginia Beach City,321,Princess Anne High,"           1,721",,"           1,721"
2022-2023,128,Virginia Beach City,750,Princess Anne Middle,"           1,401",,"           1,401"
2022-2023,128,Virginia Beach City,692,Providence Elementary,             530,,             530
2022-2023,128,Virginia Beach City,900,Red Mill Elementary,             566,,             566
2022-2023,128,Virginia Beach City,810,Rosemont Elementary,             431,,             431
2022-2023,128,Virginia Beach City,840,Rosemont Forest Elementary,             515,,             515
2022-2023,128,Virginia Beach City,830,Salem Elementary,             556,,             556
2022-2023,128,Virginia Beach City,850,Salem High,"           1,655",,"           1,655"
2022-2023,128,Virginia Beach City,50,Salem Middle,"           1,077",,"           1,077"
2022-2023,128,Virginia Beach City,290,Seatack Elementary an Achievable Dream Academy,             379,,             379
2022-2023,128,Virginia Beach City,300,Shelton Park Elementary,             427,,             427
2022-2023,128,Virginia Beach City,940,Strawbridge Elementary,             620,,             620
2022-2023,128,Virginia Beach City,910,Tallwood Elementary,             594,,             594
2022-2023,128,Virginia Beach City,920,Tallwood High,"           1,868",,"           1,868"
2022-2023,128,Virginia Beach City,350,Thalia Elementary,             594,,             594
2022-2023,128,Virginia Beach City,400,Thoroughgood Elementary,             749,,             749
2022-2023,128,Virginia Beach City,100,Three Oaks Elementary,             660,,             660
2022-2023,128,Virginia Beach City,510,Trantwood Elementary,             500,,             500
2022-2023,128,Virginia Beach City,140,Virginia Beach Middle,             589,,             589
2022-2023,128,Virginia Beach City,130,W.T. Cooke Elementary,             523,,             523
2022-2023,128,Virginia Beach City,20,White Oaks Elementary,             680,,             680
2022-2023,128,Virginia Beach City,470,Williams Elementary,             409,,             409
2022-2023,128,Virginia Beach City,670,Windsor Oaks Elementary,             511,,             511
2022-2023,128,Virginia Beach City,560,Windsor Woods Elementary,             427,,             427
2022-2023,128,Virginia Beach City,390,Woodstock Elementary,             664,,             664
2022-2023,93,Warren County,90,A.S. Rhodes Elementary,             274,,             274
2022-2023,93,Warren County,140,E. Wilson Morrison Elementary,             449,,             449
2022-2023,93,Warren County,371,Hilda J. Barbour Elementary,             469,,             469
2022-2023,93,Warren County,20,Leslie Fox Keyser Elementary,             496,,             496
2022-2023,93,Warren County,240,Ressie Jeffries Elementary,             639,,             639
2022-2023,93,Warren County,250,Skyline High,             894,,             894
2022-2023,93,Warren County,260,Skyline Middle,             569,,             569
2022-2023,93,Warren County,230,Warren County High,             834,               1,             835
2022-2023,93,Warren County,280,Warren County Middle,             544,               1,             545
2022-2023,94,Washington County,1080,Abingdon Elementary,             423,,             423
2022-2023,94,Washington County,1030,Abingdon High,             869,,             869
2022-2023,94,Washington County,40,Damascus Middle,             170,,             170
2022-2023,94,Washington County,1110,E.B. Stanley Middle,             644,,             644
2022-2023,94,Washington County,1090,Glade Spring Middle,             254,,             254
2022-2023,94,Washington County,260,Greendale Elementary,             294,,             294
2022-2023,94,Washington County,1070,High Point Elementary,             596,,             596
2022-2023,94,Washington County,1060,Holston High,             246,,             246
2022-2023,94,Washington County,1040,John S. Battle High,             659,               1,             660
2022-2023,94,Washington County,20,Meadowview Elementary,             551,,             551
2022-2023,94,Washington County,1050,Patrick Henry High,             367,               2,             369
2022-2023,94,Washington County,50,Rhea Valley Elementary,             409,,             409
2022-2023,94,Washington County,1020,Valley Institute Elementary,             277,,             277
2022-2023,94,Washington County,620,Wallace Middle,             426,,             426
2022-2023,94,Washington County,70,Watauga Elementary,             557,,             557
2022-2023,130,Waynesboro City,650,Berkeley Glenn Elementary ,             254,,             254
2022-2023,130,Waynesboro City,640,Kate Collins Middle ,             644,,             644
2022-2023,130,Waynesboro City,620,Wayne Hills Center,             185,,             185
2022-2023,130,Waynesboro City,600,Waynesboro High ,             906,               1,             907
2022-2023,130,Waynesboro City,580,Wenonah Elementary ,             223,,             223
2022-2023,130,Waynesboro City,630,Westwood Hills Elementary ,             384,,             384
2022-2023,130,Waynesboro City,751,William Perry Elementary ,             446,,             446
2022-2023,207,West Point,280,West Point Elementary,             370,,             370
2022-2023,207,West Point,290,West Point Middle/High,             440,,             440
2022-2023,95,Westmoreland County,210,Cople Elementary,             381,,             381
2022-2023,95,Westmoreland County,300,Montross Middle,             309,,             309
2022-2023,95,Westmoreland County,310,Washington District Elementary,             385,,             385
2022-2023,95,Westmoreland County,120,Westmoreland High,             486,,             486
2022-2023,131,Williamsburg-James City County,60,Berkeley Middle,             652,,             652
2022-2023,131,Williamsburg-James City County,40,Clara Byrd Baker Elementary,             507,              48,             555
2022-2023,131,Williamsburg-James City County,80,D.J. Montague Elementary,             514,              19,             533
2022-2023,131,Williamsburg-James City County,190,J. Blaine Blayton Elementary,             478,              71,             549
2022-2023,131,Williamsburg-James City County,25,James Blair Middle,             546,,             546
2022-2023,131,Williamsburg-James City County,201,James River Elementary,             431,,             431
2022-2023,131,Williamsburg-James City County,202,Jamestown High,"           1,232",,"           1,232"
2022-2023,131,Williamsburg-James City County,90,Lafayette High,"           1,213",,"           1,213"
2022-2023,131,Williamsburg-James City County,50,Laurel Lane Elementary,             511,              53,             564
2022-2023,131,Williamsburg-James City County,191,Lois Hornsby Middle,             790,,             790
2022-2023,131,Williamsburg-James City County,205,Matoaka Elementary,             642,,             642
2022-2023,131,Williamsburg-James City County,10,Matthew Whaley Elementary,             435,,             435
2022-2023,131,Williamsburg-James City County,70,Norge Elementary,             631,              64,             695
2022-2023,131,Williamsburg-James City County,203,Stonehouse Elementary,             802,,             802
2022-2023,131,Williamsburg-James City County,100,Toano Middle,             678,,             678
2022-2023,131,Williamsburg-James City County,204,Warhill High,"           1,325",,"           1,325"
2022-2023,132,Winchester City,75,Daniel Morgan Intermediate,             615,,             615
2022-2023,132,Winchester City,70,Daniel Morgan Middle,             613,,             613
2022-2023,132,Winchester City,80,Frederick Douglass Elementary,             325,,             325
2022-2023,132,Winchester City,50,Garland R. Quarles Elementary,             364,,             364
2022-2023,132,Winchester City,40,John Handley High,"           1,384",,"           1,384"
2022-2023,132,Winchester City,90,John Kerr Elementary,             526,,             526
2022-2023,132,Winchester City,20,Virginia Avenue Charlotte Dehart Elementary ,             441,,             441
2022-2023,96,Wise County,1000,Central High,             674,,             674
2022-2023,96,Wise County,651,Coeburn Middle,             307,,             307
2022-2023,96,Wise County,653,Coeburn Primary,             466,,             466
2022-2023,96,Wise County,652,Eastside High,             390,,             390
2022-2023,96,Wise County,73,J.W. Adams Combined,             504,,             504
2022-2023,96,Wise County,320,L.F. Addington Middle,             451,,             451
2022-2023,96,Wise County,871,St. Paul Elementary,             469,,             469
2022-2023,96,Wise County,1010,Union High,             601,,             601
2022-2023,96,Wise County,1013,Union Middle,             583,,             583
2022-2023,96,Wise County,1012,Union Primary,             861,,             861
2022-2023,96,Wise County,1020,Wise Primary,             607,,             607
2022-2023,97,Wythe County,760,Fort Chiswell High,             435,,             435
2022-2023,97,Wythe County,1073,Fort Chiswell Middle,             316,,             316
2022-2023,97,Wythe County,721,George Wythe High,             462,               1,             463
2022-2023,97,Wythe County,730,Jackson Memorial Elementary,             212,,             212
2022-2023,97,Wythe County,100,Max Meadows Elementary,             205,,             205
2022-2023,97,Wythe County,201,Rural Retreat Elementary,             362,,             362
2022-2023,97,Wythe County,202,Rural Retreat High,             312,,             312
2022-2023,97,Wythe County,1074,Rural Retreat Middle,             231,,             231
2022-2023,97,Wythe County,1075,Scott Memorial Middle,             318,,             318
2022-2023,97,Wythe County,740,Sheffey Elementary,             243,,             243
2022-2023,97,Wythe County,440,Speedwell Elementary,             158,,             158
2022-2023,97,Wythe County,190,Spiller Elementary,             625,,             625
2022-2023,98,York County,180,Bethel Manor Elementary,             562,              60,             622
2022-2023,98,York County,20,Bruton High,             711,,             711
2022-2023,98,York County,90,Coventry Elementary,             623,              23,             646
2022-2023,98,York County,160,Dare Elementary,             380,              10,             390
2022-2023,98,York County,140,Grafton Bethel Elementary,             599,              23,             622
2022-2023,98,York County,332,Grafton High,"           1,212",,"           1,212"
2022-2023,98,York County,333,Grafton Middle,             874,,             874
2022-2023,98,York County,10,Magruder Elementary,             663,              40,             703
2022-2023,98,York County,80,Mount Vernon Elementary ,             561,              17,             578
2022-2023,98,York County,200,Queens Lake Middle,             574,,             574
2022-2023,98,York County,170,Seaford Elementary,             472,              32,             504
2022-2023,98,York County,50,Tabb Elementary,             644,              40,             684
2022-2023,98,York County,230,Tabb High,"           1,123",               1,"           1,124"
2022-2023,98,York County,190,Tabb Middle,             903,,             903
2022-2023,98,York County,220,Waller Mill Elementary,             364,              28,             392
2022-2023,98,York County,30,York High,"           1,052",,"           1,052"
2022-2023,98,York County,335,York River Academy,              68,,              68
2022-2023,98,York County,210,Yorktown Elementary,             613,              41,             654
2022-2023,98,York County,60,Yorktown Middle,             644,,             644
