School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2023-2024,87,Southampton County,20,Meherrin Elementary,             235,,             235
2023-2024,87,Southampton County,10,Nottoway Elementary,             249,,             249
2023-2024,87,Southampton County,780,Riverdale Elementary,             569,,             569
2023-2024,87,Southampton County,690,Southampton High,             752,,             752
2023-2024,87,Southampton County,700,Southampton Middle,             532,,             532
2023-2024,88,Spotsylvania County,10,Battlefield Elementary,             668,,             668
2023-2024,88,Spotsylvania County,50,Battlefield Middle,             765,,             765
2023-2024,88,Spotsylvania County,340,Berkeley Elementary,             282,,             282
2023-2024,88,Spotsylvania County,400,Brock Road Elementary,             683,               8,             691
2023-2024,88,Spotsylvania County,511,Cedar Forest Elementary,             782,,             782
2023-2024,88,Spotsylvania County,40,Chancellor Elementary,             439,,             439
2023-2024,88,Spotsylvania County,381,Chancellor High,"           1,377",               2,"           1,379"
2023-2024,88,Spotsylvania County,382,Chancellor Middle,             791,,             791
2023-2024,88,Spotsylvania County,501,Courthouse Road Elementary,             769,,             769
2023-2024,88,Spotsylvania County,22,Courtland Elementary,             563,               1,             564
2023-2024,88,Spotsylvania County,20,Courtland High,"           1,498",,"           1,498"
2023-2024,88,Spotsylvania County,509,Freedom Middle,             753,,             753
2023-2024,88,Spotsylvania County,507,Harrison Road Elementary,             732,,             732
2023-2024,88,Spotsylvania County,30,Lee Hill Elementary,             683,,             683
2023-2024,88,Spotsylvania County,350,Livingston Elementary,             447,               1,             448
2023-2024,88,Spotsylvania County,506,Massaponax High,"           1,713",               2,"           1,715"
2023-2024,88,Spotsylvania County,505,Ni River Middle,             714,               1,             715
2023-2024,88,Spotsylvania County,508,Parkside Elementary,             924,               1,             925
2023-2024,88,Spotsylvania County,220,Post Oak Middle,             711,,             711
2023-2024,88,Spotsylvania County,510,Riverbend High ,"           1,951",               2,"           1,953"
2023-2024,88,Spotsylvania County,503,Riverview Elementary,             669,              10,             679
2023-2024,88,Spotsylvania County,60,Salem Elementary,             582,,             582
2023-2024,88,Spotsylvania County,390,Smith Station Elementary,             704,,             704
2023-2024,88,Spotsylvania County,360,Spotswood Elementary,             524,,             524
2023-2024,88,Spotsylvania County,130,Spotsylvania Elementary,             593,               1,             594
2023-2024,88,Spotsylvania County,370,Spotsylvania High,"           1,326",               2,"           1,328"
2023-2024,88,Spotsylvania County,330,Spotsylvania Middle,"           1,005",,"           1,005"
2023-2024,88,Spotsylvania County,502,Thornburg Middle,             735,,             735
2023-2024,88,Spotsylvania County,504,Wilderness Elementary,             650,,             650
2023-2024,89,Stafford County,40,Andrew G. Wright Middle,             840,               2,             842
2023-2024,89,Stafford County,260,Anne E. Moncure Elementary,             841,,             841
2023-2024,89,Stafford County,433,Anthony Burns Elementary,             745,               2,             747
2023-2024,89,Stafford County,421,Brooke Point High,"           2,242",,"           2,242"
2023-2024,89,Stafford County,424,Colonial Forge High,"           1,988",               3,"           1,991"
2023-2024,89,Stafford County,431,Conway Elementary,             918,,             918
2023-2024,89,Stafford County,432,Donald B. Dixon-Lyle R. Smith Middle,             878,               1,             879
2023-2024,89,Stafford County,10,Edward E. Drew Jr. Middle,             601,,             601
2023-2024,89,Stafford County,280,Falmouth Elementary,             726,               2,             728
2023-2024,89,Stafford County,230,Ferry Farm Elementary,             550,               1,             551
2023-2024,89,Stafford County,41,Garrisonville Elementary,             752,,             752
2023-2024,89,Stafford County,270,Grafton Village Elementary,             744,,             744
2023-2024,89,Stafford County,422,H.H. Poole Middle,"           1,025",               1,"           1,026"
2023-2024,89,Stafford County,320,Hampton Oaks Elementary,             904,,             904
2023-2024,89,Stafford County,250,Hartwood Elementary,             610,,             610
2023-2024,89,Stafford County,427,Kate Waller Barrett Elementary,             787,,             787
2023-2024,89,Stafford County,429,Margaret Brent Elementary ,             807,,             807
2023-2024,89,Stafford County,430,Mountain View High ,"           2,207",               1,"           2,208"
2023-2024,89,Stafford County,30,North Stafford High,"           2,051",               3,"           2,054"
2023-2024,89,Stafford County,992,North Star Early Childhood Education Center,             244,              37,             281
2023-2024,89,Stafford County,300,Park Ridge Elementary,             881,,             881
2023-2024,89,Stafford County,920,Rising Star Early Childhood Education Center at Melchers,             292,              54,             346
2023-2024,89,Stafford County,60,Rockhill Elementary,             646,,             646
2023-2024,89,Stafford County,425,Rocky Run Elementary,             905,               1,             906
2023-2024,89,Stafford County,426,Rodney E. Thompson Middle,"           1,032",               1,"           1,033"
2023-2024,89,Stafford County,440,Shirley C. Heim Middle,             952,,             952
2023-2024,89,Stafford County,111,Stafford Elementary,             815,,             815
2023-2024,89,Stafford County,112,Stafford Middle,             931,,             931
2023-2024,89,Stafford County,20,Stafford Senior High,"           2,227",               2,"           2,229"
2023-2024,89,Stafford County,162,T. Benton Gayle Middle,             928,               1,             929
2023-2024,89,Stafford County,50,Widewater Elementary,             680,,             680
2023-2024,89,Stafford County,423,Winding Creek Elementary,             839,,             839
2023-2024,126,Staunton City,40,Arthur R. Ware Elementary,             370,,             370
2023-2024,126,Staunton City,70,Bessie Weller Elementary,             377,,             377
2023-2024,126,Staunton City,110,Shelburne Middle,             589,,             589
2023-2024,126,Staunton City,41,Staunton City School PreSchool Programs,             143,,             143
2023-2024,126,Staunton City,30,Staunton High,             790,,             790
2023-2024,126,Staunton City,90,Thomas C. McSwain Elementary,             429,,             429
2023-2024,127,Suffolk City,50,Booker T. Washington Elementary,             342,,             342
2023-2024,127,Suffolk City,397,Colonel Fred Cherry Middle,             728,,             728
2023-2024,127,Suffolk City,440,Creekside Elementary,             747,,             747
2023-2024,127,Suffolk City,210,Elephant's Fork Elementary,             644,,             644
2023-2024,127,Suffolk City,90,Florence Bowser Elementary,             874,,             874
2023-2024,127,Suffolk City,390,Forest Glen Middle,             444,,             444
2023-2024,127,Suffolk City,450,Hillpoint Elementary,             739,,             739
2023-2024,127,Suffolk City,370,John F. Kennedy Middle,             546,,             546
2023-2024,127,Suffolk City,380,John Yeates Middle,             517,,             517
2023-2024,127,Suffolk City,230,Kilby Shores Elementary,             460,,             460
2023-2024,127,Suffolk City,395,King's Fork High,"           1,666",,"           1,666"
2023-2024,127,Suffolk City,393,King's Fork Middle,             984,,             984
2023-2024,127,Suffolk City,300,Lakeland High,"           1,067",,"           1,067"
2023-2024,127,Suffolk City,330,Mack Benn Jr. Elementary,             704,,             704
2023-2024,127,Suffolk City,220,Nansemond Parkway Elementary,             448,,             448
2023-2024,127,Suffolk City,240,Nansemond River High,"           1,681",,"           1,681"
2023-2024,127,Suffolk City,391,Northern Shores Elementary,             837,,             837
2023-2024,127,Suffolk City,70,Oakland Elementary,             483,,             483
2023-2024,127,Suffolk City,47,Southwestern Elementary,             609,,             609
2023-2024,90,Surry County,30,Luther P. Jackson Middle,             208,,             208
2023-2024,90,Surry County,10,Surry County High,             203,,             203
2023-2024,90,Surry County,20,Surry Elementary,             283,,             283
2023-2024,91,Sussex County,483,Sussex Central Elementary,             448,,             448
2023-2024,91,Sussex County,340,Sussex Central High,             321,,             321
2023-2024,91,Sussex County,482,Sussex Central Middle,             225,,             225
2023-2024,92,Tazewell County,1020,Abb's Valley-Boissevain Elementary,             155,,             155
2023-2024,92,Tazewell County,830,Cedar Bluff Elementary,             349,,             349
2023-2024,92,Tazewell County,750,Dudley Primary,             242,,             242
2023-2024,92,Tazewell County,940,Graham High,             535,,             535
2023-2024,92,Tazewell County,960,Graham Intermediate,             383,,             383
2023-2024,92,Tazewell County,10,Graham Middle,             325,,             325
2023-2024,92,Tazewell County,822,Richlands Elementary,             561,,             561
2023-2024,92,Tazewell County,821,Richlands High,             600,,             600
2023-2024,92,Tazewell County,823,Richlands Middle,             471,,             471
2023-2024,92,Tazewell County,890,Tazewell High,             509,,             509
2023-2024,92,Tazewell County,450,Tazewell Intermediate,             364,,             364
2023-2024,92,Tazewell County,100,Tazewell Middle,             378,,             378
2023-2024,92,Tazewell County,1030,Tazewell Primary,             435,,             435
2023-2024,128,Virginia Beach City,590,Alanton Elementary,             627,,             627
2023-2024,128,Virginia Beach City,550,Arrowhead Elementary,             537,,             537
2023-2024,128,Virginia Beach City,115,Bayside 6th Grade Campus,             316,,             316
2023-2024,128,Virginia Beach City,280,Bayside Elementary,             500,,             500
2023-2024,128,Virginia Beach City,530,Bayside High,"           1,994",,"           1,994"
2023-2024,128,Virginia Beach City,700,Bayside Middle,             702,,             702
2023-2024,128,Virginia Beach City,60,Birdneck Elementary,             627,,             627
2023-2024,128,Virginia Beach City,790,Brandon Middle,"           1,024",,"           1,024"
2023-2024,128,Virginia Beach City,630,Brookwood Elementary,             579,,             579
2023-2024,128,Virginia Beach City,40,Centerville Elementary,             568,,             568
2023-2024,128,Virginia Beach City,990,Christopher Farms Elementary,             616,,             616
2023-2024,128,Virginia Beach City,720,College Park Elementary,             479,,             479
2023-2024,128,Virginia Beach City,1041,Corporate Landing Elementary,             400,,             400
2023-2024,128,Virginia Beach City,980,Corporate Landing Middle,"           1,040",,"           1,040"
2023-2024,128,Virginia Beach City,230,Creeds Elementary,             323,,             323
2023-2024,128,Virginia Beach City,106,Diamond Springs Elementary,             499,,             499
2023-2024,128,Virginia Beach City,780,Fairfield Elementary,             471,,             471
2023-2024,128,Virginia Beach City,610,First Colonial High,"           1,735",,"           1,735"
2023-2024,128,Virginia Beach City,440,Floyd Kellam High,"           1,896",,"           1,896"
2023-2024,128,Virginia Beach City,30,Frank W. Cox High,"           1,655",,"           1,655"
2023-2024,128,Virginia Beach City,870,Glenwood Elementary,             979,,             979
2023-2024,128,Virginia Beach City,430,Great Neck Middle,"           1,059",,"           1,059"
2023-2024,128,Virginia Beach City,1050,Green Run Collegiate,             377,,             377
2023-2024,128,Virginia Beach City,770,Green Run Elementary,             326,,             326
2023-2024,128,Virginia Beach City,10,Green Run High,"           1,452",,"           1,452"
2023-2024,128,Virginia Beach City,540,Hermitage Elementary,             549,,             549
2023-2024,128,Virginia Beach City,600,Holland Elementary,             458,,             458
2023-2024,128,Virginia Beach City,740,Independence Middle,"           1,211",,"           1,211"
2023-2024,128,Virginia Beach City,800,Indian Lakes Elementary,             494,,             494
2023-2024,128,Virginia Beach City,360,John B. Dey Elementary,             734,,             734
2023-2024,128,Virginia Beach City,450,Kempsville Elementary,             482,,             482
2023-2024,128,Virginia Beach City,620,Kempsville High,"           2,058",,"           2,058"
2023-2024,128,Virginia Beach City,410,Kempsville Meadows Elementary,             442,,             442
2023-2024,128,Virginia Beach City,690,Kempsville Middle,             703,,             703
2023-2024,128,Virginia Beach City,420,King's Grant Elementary,             486,,             486
2023-2024,128,Virginia Beach City,580,Kingston Elementary,             517,,             517
2023-2024,128,Virginia Beach City,932,Landstown Elementary,             624,,             624
2023-2024,128,Virginia Beach City,1030,Landstown High,"           2,216",,"           2,216"
2023-2024,128,Virginia Beach City,931,Landstown Middle,"           1,268",,"           1,268"
2023-2024,128,Virginia Beach City,970,Larkspur Middle,"           1,483",,"           1,483"
2023-2024,128,Virginia Beach City,330,Linkhorn Park Elementary,             526,,             526
2023-2024,128,Virginia Beach City,460,Luxford Elementary,             515,,             515
2023-2024,128,Virginia Beach City,520,Lynnhaven Elementary,             374,,             374
2023-2024,128,Virginia Beach City,730,Lynnhaven Middle,             724,,             724
2023-2024,128,Virginia Beach City,500,Malibu Elementary,             421,,             421
2023-2024,128,Virginia Beach City,1020,New Castle Elementary,             723,,             723
2023-2024,128,Virginia Beach City,710,Newtown Elementary,             430,,             430
2023-2024,128,Virginia Beach City,760,North Landing Elementary,             446,,             446
2023-2024,128,Virginia Beach City,880,Ocean Lakes Elementary,             565,,             565
2023-2024,128,Virginia Beach City,960,Ocean Lakes High,"           1,819",,"           1,819"
2023-2024,128,Virginia Beach City,80,Old Donation School,"           1,346",,"           1,346"
2023-2024,128,Virginia Beach City,820,Parkway Elementary,             456,,             456
2023-2024,128,Virginia Beach City,490,Pembroke Elementary,             539,,             539
2023-2024,128,Virginia Beach City,660,Pembroke Meadows Elementary,             495,,             495
2023-2024,128,Virginia Beach City,640,Plaza Middle,"           1,056",,"           1,056"
2023-2024,128,Virginia Beach City,680,Point O' View Elementary,             733,,             733
2023-2024,128,Virginia Beach City,340,Princess Anne Elementary,             626,,             626
2023-2024,128,Virginia Beach City,321,Princess Anne High,"           1,720",,"           1,720"
2023-2024,128,Virginia Beach City,750,Princess Anne Middle,"           1,333",,"           1,333"
2023-2024,128,Virginia Beach City,692,Providence Elementary,             542,,             542
2023-2024,128,Virginia Beach City,900,Red Mill Elementary,             557,,             557
2023-2024,128,Virginia Beach City,810,Rosemont Elementary,             388,,             388
2023-2024,128,Virginia Beach City,840,Rosemont Forest Elementary,             504,,             504
2023-2024,128,Virginia Beach City,830,Salem Elementary,             572,,             572
2023-2024,128,Virginia Beach City,850,Salem High,"           1,684",,"           1,684"
2023-2024,128,Virginia Beach City,50,Salem Middle,"           1,101",,"           1,101"
2023-2024,128,Virginia Beach City,290,Seatack Elementary an Achievable Dream Academy,             404,,             404
2023-2024,128,Virginia Beach City,300,Shelton Park Elementary,             462,,             462
2023-2024,128,Virginia Beach City,940,Strawbridge Elementary,             615,,             615
2023-2024,128,Virginia Beach City,910,Tallwood Elementary,             539,,             539
2023-2024,128,Virginia Beach City,920,Tallwood High,"           1,882",,"           1,882"
2023-2024,128,Virginia Beach City,350,Thalia Elementary,             584,,             584
2023-2024,128,Virginia Beach City,400,Thoroughgood Elementary,             754,,             754
2023-2024,128,Virginia Beach City,100,Three Oaks Elementary,             710,,             710
2023-2024,128,Virginia Beach City,510,Trantwood Elementary,             526,,             526
2023-2024,128,Virginia Beach City,140,Virginia Beach Middle,             637,,             637
2023-2024,128,Virginia Beach City,130,W.T. Cooke Elementary,             559,,             559
2023-2024,128,Virginia Beach City,20,White Oaks Elementary,             645,,             645
2023-2024,128,Virginia Beach City,470,Williams Elementary,             440,,             440
2023-2024,128,Virginia Beach City,670,Windsor Oaks Elementary,             492,,             492
2023-2024,128,Virginia Beach City,560,Windsor Woods Elementary,             437,,             437
2023-2024,128,Virginia Beach City,390,Woodstock Elementary,             691,,             691
2023-2024,93,Warren County,90,A.S. Rhodes Elementary,             265,,             265
2023-2024,93,Warren County,140,E. Wilson Morrison Elementary,             439,,             439
2023-2024,93,Warren County,371,Hilda J. Barbour Elementary,             470,,             470
2023-2024,93,Warren County,20,Leslie Fox Keyser Elementary,             510,,             510
2023-2024,93,Warren County,240,Ressie Jeffries Elementary,             643,,             643
2023-2024,93,Warren County,250,Skyline High,             880,               2,             882
2023-2024,93,Warren County,260,Skyline Middle,             579,,             579
2023-2024,93,Warren County,230,Warren County High,             817,               1,             818
2023-2024,93,Warren County,280,Warren County Middle,             529,               1,             530
2023-2024,94,Washington County,1080,Abingdon Elementary,             410,,             410
2023-2024,94,Washington County,1030,Abingdon High,             879,,             879
2023-2024,94,Washington County,40,Damascus Middle,             162,,             162
2023-2024,94,Washington County,1110,E.B. Stanley Middle,             664,,             664
2023-2024,94,Washington County,1090,Glade Spring Middle,             233,               1,             234
2023-2024,94,Washington County,260,Greendale Elementary,             285,,             285
2023-2024,94,Washington County,1070,High Point Elementary,             568,,             568
2023-2024,94,Washington County,1060,Holston High,             251,,             251
2023-2024,94,Washington County,1040,John S. Battle High,             648,               1,             649
2023-2024,94,Washington County,20,Meadowview Elementary,             534,,             534
2023-2024,94,Washington County,1050,Patrick Henry High,             390,               2,             392
2023-2024,94,Washington County,50,Rhea Valley Elementary,             420,,             420
2023-2024,94,Washington County,1020,Valley Institute Elementary,             270,,             270
2023-2024,94,Washington County,620,Wallace Middle,             427,,             427
2023-2024,94,Washington County,70,Watauga Elementary,             568,,             568
2023-2024,130,Waynesboro City,650,Berkeley Glenn Elementary ,             257,,             257
2023-2024,130,Waynesboro City,640,Kate Collins Middle ,             624,,             624
2023-2024,130,Waynesboro City,620,Wayne Hills Center,             195,,             195
2023-2024,130,Waynesboro City,600,Waynesboro High ,             917,,             917
2023-2024,130,Waynesboro City,580,Wenonah Elementary ,             214,,             214
2023-2024,130,Waynesboro City,630,Westwood Hills Elementary ,             381,,             381
2023-2024,130,Waynesboro City,751,William Perry Elementary ,             472,,             472
2023-2024,207,West Point,280,West Point Elementary,             389,,             389
2023-2024,207,West Point,290,West Point Middle/High,             451,,             451
2023-2024,95,Westmoreland County,210,Cople Elementary,             362,,             362
2023-2024,95,Westmoreland County,300,Montross Middle,             336,,             336
2023-2024,95,Westmoreland County,310,Washington District Elementary,             387,,             387
2023-2024,95,Westmoreland County,120,Westmoreland High,             494,,             494
2023-2024,131,Williamsburg-James City County,60,Berkeley Middle,             665,,             665
2023-2024,131,Williamsburg-James City County,40,Clara Byrd Baker Elementary,             495,              55,             550
2023-2024,131,Williamsburg-James City County,80,D.J. Montague Elementary,             520,              19,             539
2023-2024,131,Williamsburg-James City County,190,J. Blaine Blayton Elementary,             495,              78,             573
2023-2024,131,Williamsburg-James City County,25,James Blair Middle,             520,,             520
2023-2024,131,Williamsburg-James City County,201,James River Elementary,             445,,             445
2023-2024,131,Williamsburg-James City County,202,Jamestown High,"           1,233",,"           1,233"
2023-2024,131,Williamsburg-James City County,90,Lafayette High,"           1,248",,"           1,248"
2023-2024,131,Williamsburg-James City County,50,Laurel Lane Elementary,             500,              57,             557
2023-2024,131,Williamsburg-James City County,191,Lois Hornsby Middle,             807,,             807
2023-2024,131,Williamsburg-James City County,205,Matoaka Elementary,             601,,             601
2023-2024,131,Williamsburg-James City County,10,Matthew Whaley Elementary,             454,,             454
2023-2024,131,Williamsburg-James City County,70,Norge Elementary,             607,              70,             677
2023-2024,131,Williamsburg-James City County,203,Stonehouse Elementary,             827,,             827
2023-2024,131,Williamsburg-James City County,100,Toano Middle,             700,,             700
2023-2024,131,Williamsburg-James City County,204,Warhill High,"           1,298",,"           1,298"
2023-2024,132,Winchester City,75,Daniel Morgan Intermediate,             600,,             600
2023-2024,132,Winchester City,70,Daniel Morgan Middle,             589,,             589
2023-2024,132,Winchester City,80,Frederick Douglass Elementary,             286,,             286
2023-2024,132,Winchester City,50,Garland R. Quarles Elementary,             388,,             388
2023-2024,132,Winchester City,40,John Handley High,"           1,355",,"           1,355"
2023-2024,132,Winchester City,90,John Kerr Elementary,             604,,             604
2023-2024,132,Winchester City,20,Virginia Avenue Charlotte Dehart Elementary ,             414,,             414
2023-2024,96,Wise County,1000,Central High,             663,,             663
2023-2024,96,Wise County,651,Coeburn Middle,             338,,             338
2023-2024,96,Wise County,653,Coeburn Primary,             443,,             443
2023-2024,96,Wise County,652,Eastside High,             394,,             394
2023-2024,96,Wise County,73,J.W. Adams Combined,             512,,             512
2023-2024,96,Wise County,320,L.F. Addington Middle,             409,,             409
2023-2024,96,Wise County,871,St. Paul Elementary,             542,,             542
2023-2024,96,Wise County,1010,Union High,             567,,             567
2023-2024,96,Wise County,1013,Union Middle,             569,,             569
2023-2024,96,Wise County,1012,Union Primary,             830,,             830
2023-2024,96,Wise County,1020,Wise Primary,             616,,             616
2023-2024,97,Wythe County,760,Fort Chiswell High,             431,,             431
2023-2024,97,Wythe County,1073,Fort Chiswell Middle,             306,,             306
2023-2024,97,Wythe County,721,George Wythe High,             449,               1,             450
2023-2024,97,Wythe County,730,Jackson Memorial Elementary,             220,,             220
2023-2024,97,Wythe County,100,Max Meadows Elementary,             201,,             201
2023-2024,97,Wythe County,201,Rural Retreat Elementary,             361,,             361
2023-2024,97,Wythe County,202,Rural Retreat High,             310,,             310
2023-2024,97,Wythe County,1074,Rural Retreat Middle,             229,,             229
2023-2024,97,Wythe County,1075,Scott Memorial Middle,             305,,             305
2023-2024,97,Wythe County,740,Sheffey Elementary,             221,,             221
2023-2024,97,Wythe County,440,Speedwell Elementary,             134,,             134
2023-2024,97,Wythe County,190,Spiller Elementary,             635,,             635
2023-2024,98,York County,180,Bethel Manor Elementary,             573,              56,             629
2023-2024,98,York County,20,Bruton High,             737,,             737
2023-2024,98,York County,90,Coventry Elementary,             622,              37,             659
2023-2024,98,York County,160,Dare Elementary,             392,              19,             411
2023-2024,98,York County,140,Grafton Bethel Elementary,             604,              25,             629
2023-2024,98,York County,332,Grafton High,"           1,229",,"           1,229"
2023-2024,98,York County,333,Grafton Middle,             913,,             913
2023-2024,98,York County,10,Magruder Elementary,             653,              60,             713
2023-2024,98,York County,80,Mount Vernon Elementary ,             548,              19,             567
2023-2024,98,York County,200,Queens Lake Middle,             567,,             567
2023-2024,98,York County,170,Seaford Elementary,             473,              31,             504
2023-2024,98,York County,50,Tabb Elementary,             653,              49,             702
2023-2024,98,York County,230,Tabb High,"           1,131",,"           1,131"
2023-2024,98,York County,190,Tabb Middle,             971,,             971
2023-2024,98,York County,220,Waller Mill Elementary,             360,              30,             390
2023-2024,98,York County,30,York High,             988,,             988
2023-2024,98,York County,335,York River Academy,              71,,              71
2023-2024,98,York County,210,Yorktown Elementary,             598,              49,             647
2023-2024,98,York County,60,Yorktown Middle,             652,,             652
