School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2021-2022,88,Spotsylvania County,381,Chancellor High,"           1,397",,"           1,397"
2021-2022,88,Spotsylvania County,382,Chancellor Middle,             858,,             858
2021-2022,88,Spotsylvania County,501,Courthouse Road Elementary,             764,,             764
2021-2022,88,Spotsylvania County,22,Courtland Elementary,             503,,             503
2021-2022,88,Spotsylvania County,20,Courtland High,"           1,549",               1,"           1,550"
2021-2022,88,Spotsylvania County,509,Freedom Middle,             773,,             773
2021-2022,88,Spotsylvania County,507,Harrison Road Elementary,             714,,             714
2021-2022,88,Spotsylvania County,30,Lee Hill Elementary,             625,               1,             626
2021-2022,88,Spotsylvania County,350,Livingston Elementary,             401,,             401
2021-2022,88,Spotsylvania County,506,Massaponax High,"           1,705",               4,"           1,709"
2021-2022,88,Spotsylvania County,505,Ni River Middle,             717,               1,             718
2021-2022,88,Spotsylvania County,508,Parkside Elementary,             949,,             949
2021-2022,88,Spotsylvania County,220,Post Oak Middle,             697,,             697
2021-2022,88,Spotsylvania County,510,Riverbend High ,"           1,919",               3,"           1,922"
2021-2022,88,Spotsylvania County,503,Riverview Elementary,             657,,             657
2021-2022,88,Spotsylvania County,60,Salem Elementary,             591,,             591
2021-2022,88,Spotsylvania County,390,Smith Station Elementary,             680,,             680
2021-2022,88,Spotsylvania County,360,Spotswood Elementary,             513,,             513
2021-2022,88,Spotsylvania County,130,Spotsylvania Elementary,             559,,             559
2021-2022,88,Spotsylvania County,370,Spotsylvania High,"           1,305",               2,"           1,307"
2021-2022,88,Spotsylvania County,330,Spotsylvania Middle,             972,,             972
2021-2022,88,Spotsylvania County,502,Thornburg Middle,             672,,             672
2021-2022,88,Spotsylvania County,504,Wilderness Elementary,             640,,             640
2021-2022,89,Stafford County,40,Andrew G. Wright Middle,             884,               3,             887
2021-2022,89,Stafford County,260,Anne E. Moncure Elementary,             858,,             858
2021-2022,89,Stafford County,433,Anthony Burns Elementary,             703,               1,             704
2021-2022,89,Stafford County,421,Brooke Point High,"           2,055",,"           2,055"
2021-2022,89,Stafford County,424,Colonial Forge High,"           1,998",               1,"           1,999"
2021-2022,89,Stafford County,431,Conway Elementary,             942,,             942
2021-2022,89,Stafford County,432,Donald B. Dixon-Lyle R. Smith Middle,             816,               2,             818
2021-2022,89,Stafford County,10,Edward E. Drew Jr. Middle,             635,               1,             636
2021-2022,89,Stafford County,280,Falmouth Elementary,             614,,             614
2021-2022,89,Stafford County,230,Ferry Farm Elementary,             618,,             618
2021-2022,89,Stafford County,41,Garrisonville Elementary,             555,,             555
2021-2022,89,Stafford County,270,Grafton Village Elementary,             717,,             717
2021-2022,89,Stafford County,422,H.H. Poole Middle,             996,               1,             997
2021-2022,89,Stafford County,320,Hampton Oaks Elementary,             867,,             867
2021-2022,89,Stafford County,250,Hartwood Elementary,             590,,             590
2021-2022,89,Stafford County,427,Kate Waller Barrett Elementary,             777,,             777
2021-2022,89,Stafford County,429,Margaret Brent Elementary ,             800,               1,             801
2021-2022,89,Stafford County,430,Mountain View High ,"           2,144",               2,"           2,146"
2021-2022,89,Stafford County,30,North Stafford High,"           1,864",               1,"           1,865"
2021-2022,89,Stafford County,992,North Star Early Childhood Education Center,             251,,             251
2021-2022,89,Stafford County,300,Park Ridge Elementary,             975,,             975
2021-2022,89,Stafford County,920,Rising Star Early Childhood Education Center at Melchers,             273,,             273
2021-2022,89,Stafford County,60,Rockhill Elementary,             639,,             639
2021-2022,89,Stafford County,425,Rocky Run Elementary,             886,,             886
2021-2022,89,Stafford County,426,Rodney E. Thompson Middle,             995,               1,             996
2021-2022,89,Stafford County,440,Shirley C. Heim Middle,             998,,             998
2021-2022,89,Stafford County,111,Stafford Elementary,             703,               1,             704
2021-2022,89,Stafford County,112,Stafford Middle,             907,,             907
2021-2022,89,Stafford County,20,Stafford Senior High,"           2,060",               2,"           2,062"
2021-2022,89,Stafford County,162,T. Benton Gayle Middle,             948,,             948
2021-2022,89,Stafford County,50,Widewater Elementary,             593,,             593
2021-2022,89,Stafford County,423,Winding Creek Elementary,             795,,             795
2021-2022,126,Staunton City,40,Arthur R. Ware Elementary,             392,,             392
2021-2022,126,Staunton City,70,Bessie Weller Elementary,             370,,             370
2021-2022,126,Staunton City,110,Shelburne Middle,             599,,             599
2021-2022,126,Staunton City,41,Staunton City School PreSchool Programs,             114,,             114
2021-2022,126,Staunton City,30,Staunton High,             840,,             840
2021-2022,126,Staunton City,90,Thomas C. McSwain Elementary,             425,,             425
2021-2022,127,Suffolk City,50,Booker T. Washington Elementary,             345,,             345
2021-2022,127,Suffolk City,397,Colonel Fred Cherry Middle,             759,,             759
2021-2022,127,Suffolk City,440,Creekside Elementary,             727,,             727
2021-2022,127,Suffolk City,210,Elephant's Fork Elementary,             531,,             531
2021-2022,127,Suffolk City,90,Florence Bowser Elementary,             764,,             764
2021-2022,127,Suffolk City,390,Forest Glen Middle,             437,,             437
2021-2022,127,Suffolk City,450,Hillpoint Elementary,             720,,             720
2021-2022,127,Suffolk City,370,John F. Kennedy Middle,             511,,             511
2021-2022,127,Suffolk City,380,John Yeates Middle,             480,,             480
2021-2022,127,Suffolk City,230,Kilby Shores Elementary,             478,,             478
2021-2022,127,Suffolk City,395,King's Fork High,"           1,675",,"           1,675"
2021-2022,127,Suffolk City,393,King's Fork Middle,"           1,058",,"           1,058"
2021-2022,127,Suffolk City,300,Lakeland High,"           1,085",,"           1,085"
2021-2022,127,Suffolk City,330,Mack Benn Jr. Elementary,             638,,             638
2021-2022,127,Suffolk City,220,Nansemond Parkway Elementary,             396,,             396
2021-2022,127,Suffolk City,240,Nansemond River High,"           1,662",,"           1,662"
2021-2022,127,Suffolk City,391,Northern Shores Elementary,             776,,             776
2021-2022,127,Suffolk City,70,Oakland Elementary,             458,,             458
2021-2022,127,Suffolk City,47,Southwestern Elementary,             548,,             548
2021-2022,90,Surry County,30,Luther P. Jackson Middle,             189,,             189
2021-2022,90,Surry County,10,Surry County High,             228,,             228
2021-2022,90,Surry County,20,Surry Elementary,             240,,             240
2021-2022,91,Sussex County,483,Sussex Central Elementary,             439,,             439
2021-2022,91,Sussex County,340,Sussex Central High,             312,,             312
2021-2022,91,Sussex County,482,Sussex Central Middle,             224,,             224
2021-2022,92,Tazewell County,1020,Abb's Valley-Boissevain Elementary,             156,,             156
2021-2022,92,Tazewell County,830,Cedar Bluff Elementary,             395,,             395
2021-2022,92,Tazewell County,750,Dudley Primary,             340,,             340
2021-2022,92,Tazewell County,940,Graham High,             513,,             513
2021-2022,92,Tazewell County,960,Graham Intermediate,             256,,             256
2021-2022,92,Tazewell County,10,Graham Middle,             389,,             389
2021-2022,92,Tazewell County,822,Richlands Elementary,             580,,             580
2021-2022,92,Tazewell County,821,Richlands High,             680,,             680
2021-2022,92,Tazewell County,823,Richlands Middle,             465,,             465
2021-2022,92,Tazewell County,890,Tazewell High,             514,,             514
2021-2022,92,Tazewell County,450,Tazewell Intermediate,             355,,             355
2021-2022,92,Tazewell County,100,Tazewell Middle,             366,,             366
2021-2022,92,Tazewell County,1030,Tazewell Primary,             411,,             411
2021-2022,128,Virginia Beach City,590,Alanton Elementary,             600,,             600
2021-2022,128,Virginia Beach City,550,Arrowhead Elementary,             519,,             519
2021-2022,128,Virginia Beach City,115,Bayside 6th Grade Campus,             348,,             348
2021-2022,128,Virginia Beach City,280,Bayside Elementary,             489,,             489
2021-2022,128,Virginia Beach City,530,Bayside High,"           1,946",,"           1,946"
2021-2022,128,Virginia Beach City,700,Bayside Middle,             764,,             764
2021-2022,128,Virginia Beach City,60,Birdneck Elementary,             622,,             622
2021-2022,128,Virginia Beach City,790,Brandon Middle,"           1,085",,"           1,085"
2021-2022,128,Virginia Beach City,630,Brookwood Elementary,             568,,             568
2021-2022,128,Virginia Beach City,40,Centerville Elementary,             622,,             622
2021-2022,128,Virginia Beach City,990,Christopher Farms Elementary,             657,,             657
2021-2022,128,Virginia Beach City,720,College Park Elementary,             488,,             488
2021-2022,128,Virginia Beach City,1041,Corporate Landing Elementary,             402,,             402
2021-2022,128,Virginia Beach City,980,Corporate Landing Middle,"           1,068",,"           1,068"
2021-2022,128,Virginia Beach City,230,Creeds Elementary,             307,,             307
2021-2022,128,Virginia Beach City,106,Diamond Springs Elementary,             527,,             527
2021-2022,128,Virginia Beach City,780,Fairfield Elementary,             512,,             512
2021-2022,128,Virginia Beach City,610,First Colonial High,"           1,807",,"           1,807"
2021-2022,128,Virginia Beach City,440,Floyd Kellam High,"           1,907",,"           1,907"
2021-2022,128,Virginia Beach City,30,Frank W. Cox High,"           1,720",,"           1,720"
2021-2022,128,Virginia Beach City,870,Glenwood Elementary,             969,,             969
2021-2022,128,Virginia Beach City,430,Great Neck Middle,"           1,078",,"           1,078"
2021-2022,128,Virginia Beach City,1050,Green Run Collegiate,             400,,             400
2021-2022,128,Virginia Beach City,770,Green Run Elementary,             316,,             316
2021-2022,128,Virginia Beach City,10,Green Run High,"           1,471",,"           1,471"
2021-2022,128,Virginia Beach City,540,Hermitage Elementary,             497,,             497
2021-2022,128,Virginia Beach City,600,Holland Elementary,             459,,             459
2021-2022,128,Virginia Beach City,740,Independence Middle,"           1,200",,"           1,200"
2021-2022,128,Virginia Beach City,800,Indian Lakes Elementary,             557,,             557
2021-2022,128,Virginia Beach City,360,John B. Dey Elementary,             750,,             750
2021-2022,128,Virginia Beach City,450,Kempsville Elementary,             440,,             440
2021-2022,128,Virginia Beach City,620,Kempsville High,"           1,936",,"           1,936"
2021-2022,128,Virginia Beach City,410,Kempsville Meadows Elementary,             469,,             469
2021-2022,128,Virginia Beach City,690,Kempsville Middle,             787,,             787
2021-2022,128,Virginia Beach City,420,King's Grant Elementary,             499,,             499
2021-2022,128,Virginia Beach City,580,Kingston Elementary,             492,,             492
2021-2022,128,Virginia Beach City,932,Landstown Elementary,             715,,             715
2021-2022,128,Virginia Beach City,1030,Landstown High,"           2,197",,"           2,197"
2021-2022,128,Virginia Beach City,931,Landstown Middle,"           1,349",,"           1,349"
2021-2022,128,Virginia Beach City,970,Larkspur Middle,"           1,553",,"           1,553"
2021-2022,128,Virginia Beach City,330,Linkhorn Park Elementary,             512,,             512
2021-2022,128,Virginia Beach City,460,Luxford Elementary,             465,,             465
2021-2022,128,Virginia Beach City,520,Lynnhaven Elementary,             365,,             365
2021-2022,128,Virginia Beach City,730,Lynnhaven Middle,             946,,             946
2021-2022,128,Virginia Beach City,500,Malibu Elementary,             372,,             372
2021-2022,128,Virginia Beach City,1020,New Castle Elementary,             700,,             700
2021-2022,128,Virginia Beach City,710,Newtown Elementary,             427,,             427
2021-2022,128,Virginia Beach City,760,North Landing Elementary,             453,,             453
2021-2022,128,Virginia Beach City,880,Ocean Lakes Elementary,             581,,             581
2021-2022,128,Virginia Beach City,960,Ocean Lakes High,"           1,979",,"           1,979"
2021-2022,128,Virginia Beach City,80,Old Donation School,"           1,306",,"           1,306"
2021-2022,128,Virginia Beach City,820,Parkway Elementary,             465,,             465
2021-2022,128,Virginia Beach City,490,Pembroke Elementary,             488,,             488
2021-2022,128,Virginia Beach City,660,Pembroke Meadows Elementary,             485,,             485
2021-2022,128,Virginia Beach City,640,Plaza Middle,"           1,029",,"           1,029"
2021-2022,128,Virginia Beach City,680,Point O' View Elementary,             747,,             747
2021-2022,128,Virginia Beach City,340,Princess Anne Elementary,             641,,             641
2021-2022,128,Virginia Beach City,321,Princess Anne High,"           1,709",,"           1,709"
2021-2022,128,Virginia Beach City,750,Princess Anne Middle,"           1,340",,"           1,340"
2021-2022,128,Virginia Beach City,692,Providence Elementary,             534,,             534
2021-2022,128,Virginia Beach City,900,Red Mill Elementary,             589,,             589
2021-2022,128,Virginia Beach City,810,Rosemont Elementary,             430,,             430
2021-2022,128,Virginia Beach City,840,Rosemont Forest Elementary,             523,,             523
2021-2022,128,Virginia Beach City,830,Salem Elementary,             535,,             535
2021-2022,128,Virginia Beach City,850,Salem High,"           1,664",,"           1,664"
2021-2022,128,Virginia Beach City,50,Salem Middle,"           1,115",,"           1,115"
2021-2022,128,Virginia Beach City,290,Seatack Elementary an Achievable Dream Academy,             369,,             369
2021-2022,128,Virginia Beach City,300,Shelton Park Elementary,             421,,             421
2021-2022,128,Virginia Beach City,940,Strawbridge Elementary,             592,,             592
2021-2022,128,Virginia Beach City,910,Tallwood Elementary,             564,,             564
2021-2022,128,Virginia Beach City,920,Tallwood High,"           1,836",,"           1,836"
2021-2022,128,Virginia Beach City,350,Thalia Elementary,             544,,             544
2021-2022,128,Virginia Beach City,400,Thoroughgood Elementary,             727,,             727
2021-2022,128,Virginia Beach City,100,Three Oaks Elementary,             656,,             656
2021-2022,128,Virginia Beach City,510,Trantwood Elementary,             511,,             511
2021-2022,128,Virginia Beach City,140,Virginia Beach Middle,             619,,             619
2021-2022,128,Virginia Beach City,130,W.T. Cooke Elementary,             527,,             527
2021-2022,128,Virginia Beach City,20,White Oaks Elementary,             631,,             631
2021-2022,128,Virginia Beach City,470,Williams Elementary,             434,,             434
2021-2022,128,Virginia Beach City,670,Windsor Oaks Elementary,             502,,             502
2021-2022,128,Virginia Beach City,560,Windsor Woods Elementary,             419,,             419
2021-2022,128,Virginia Beach City,390,Woodstock Elementary,             654,,             654
2021-2022,93,Warren County,90,A.S. Rhodes Elementary,             268,,             268
2021-2022,93,Warren County,140,E. Wilson Morrison Elementary,             478,,             478
2021-2022,93,Warren County,371,Hilda J. Barbour Elementary,             437,,             437
2021-2022,93,Warren County,20,Leslie Fox Keyser Elementary,             523,,             523
2021-2022,93,Warren County,240,Ressie Jeffries Elementary,             592,,             592
2021-2022,93,Warren County,250,Skyline High,             881,,             881
2021-2022,93,Warren County,260,Skyline Middle,             583,               1,             584
2021-2022,93,Warren County,230,Warren County High,             850,               1,             851
2021-2022,93,Warren County,280,Warren County Middle,             558,,             558
2021-2022,94,Washington County,1080,Abingdon Elementary,             441,,             441
2021-2022,94,Washington County,1030,Abingdon High,             860,               1,             861
2021-2022,94,Washington County,40,Damascus Middle,             165,,             165
2021-2022,94,Washington County,1110,E.B. Stanley Middle,             656,,             656
2021-2022,94,Washington County,1090,Glade Spring Middle,             276,,             276
2021-2022,94,Washington County,260,Greendale Elementary,             275,,             275
2021-2022,94,Washington County,1070,High Point Elementary,             542,               1,             543
2021-2022,94,Washington County,1060,Holston High,             272,,             272
2021-2022,94,Washington County,1040,John S. Battle High,             652,,             652
2021-2022,94,Washington County,20,Meadowview Elementary,             506,,             506
2021-2022,94,Washington County,1050,Patrick Henry High,             399,,             399
2021-2022,94,Washington County,50,Rhea Valley Elementary,             397,,             397
2021-2022,94,Washington County,1020,Valley Institute Elementary,             275,,             275
2021-2022,94,Washington County,620,Wallace Middle,             455,,             455
2021-2022,94,Washington County,70,Watauga Elementary,             561,               1,             562
2021-2022,130,Waynesboro City,650,Berkeley Glenn Elementary ,             244,,             244
2021-2022,130,Waynesboro City,640,Kate Collins Middle ,             694,,             694
2021-2022,130,Waynesboro City,620,Wayne Hills Center,             145,,             145
2021-2022,130,Waynesboro City,600,Waynesboro High ,             894,               1,             895
2021-2022,130,Waynesboro City,580,Wenonah Elementary ,             234,,             234
2021-2022,130,Waynesboro City,630,Westwood Hills Elementary ,             381,,             381
2021-2022,130,Waynesboro City,751,William Perry Elementary ,             429,,             429
2021-2022,207,West Point,280,West Point Elementary,             361,,             361
2021-2022,207,West Point,290,West Point Middle/High,             452,,             452
2021-2022,95,Westmoreland County,210,Cople Elementary,             338,,             338
2021-2022,95,Westmoreland County,300,Montross Middle,             333,,             333
2021-2022,95,Westmoreland County,120,Washington & Lee High,             485,,             485
2021-2022,95,Westmoreland County,310,Washington District Elementary,             375,,             375
2021-2022,131,Williamsburg-James City County,60,Berkeley Middle,             631,,             631
2021-2022,131,Williamsburg-James City County,40,Clara Byrd Baker Elementary,             480,              49,             529
2021-2022,131,Williamsburg-James City County,80,D.J. Montague Elementary,             507,              25,             532
2021-2022,131,Williamsburg-James City County,190,J. Blaine Blayton Elementary,             473,              63,             536
2021-2022,131,Williamsburg-James City County,25,James Blair Middle,             545,,             545
2021-2022,131,Williamsburg-James City County,201,James River Elementary,             420,,             420
2021-2022,131,Williamsburg-James City County,202,Jamestown High,"           1,237",,"           1,237"
2021-2022,131,Williamsburg-James City County,90,Lafayette High,"           1,137",,"           1,137"
2021-2022,131,Williamsburg-James City County,50,Laurel Lane Elementary,             434,              40,             474
2021-2022,131,Williamsburg-James City County,191,Lois Hornsby Middle,             793,,             793
2021-2022,131,Williamsburg-James City County,205,Matoaka Elementary,             675,,             675
2021-2022,131,Williamsburg-James City County,10,Matthew Whaley Elementary,             454,,             454
2021-2022,131,Williamsburg-James City County,70,Norge Elementary,             594,              57,             651
2021-2022,131,Williamsburg-James City County,203,Stonehouse Elementary,             758,,             758
2021-2022,131,Williamsburg-James City County,100,Toano Middle,             616,,             616
2021-2022,131,Williamsburg-James City County,204,Warhill High,"           1,334",,"           1,334"
2021-2022,132,Winchester City,75,Daniel Morgan Intermediate,             589,,             589
2021-2022,132,Winchester City,70,Daniel Morgan Middle,             623,,             623
2021-2022,132,Winchester City,80,Frederick Douglass Elementary,             322,,             322
2021-2022,132,Winchester City,50,Garland R. Quarles Elementary,             366,,             366
2021-2022,132,Winchester City,40,John Handley High,"           1,343",,"           1,343"
2021-2022,132,Winchester City,90,John Kerr Elementary,             503,,             503
2021-2022,132,Winchester City,20,Virginia Avenue Charlotte Dehart Elementary ,             397,,             397
2021-2022,96,Wise County,1000,Central High,             680,,             680
2021-2022,96,Wise County,651,Coeburn Middle,             311,,             311
2021-2022,96,Wise County,653,Coeburn Primary,             441,,             441
2021-2022,96,Wise County,652,Eastside High,             384,,             384
2021-2022,96,Wise County,73,J.W. Adams Combined,             494,,             494
2021-2022,96,Wise County,320,L.F. Addington Middle,             451,,             451
2021-2022,96,Wise County,871,St. Paul Elementary,             429,,             429
2021-2022,96,Wise County,1010,Union High,             576,,             576
2021-2022,96,Wise County,1013,Union Middle,             586,,             586
2021-2022,96,Wise County,1012,Union Primary,             839,,             839
2021-2022,96,Wise County,1020,Wise Primary,             574,,             574
2021-2022,97,Wythe County,760,Fort Chiswell High,             458,,             458
2021-2022,97,Wythe County,1073,Fort Chiswell Middle,             316,,             316
2021-2022,97,Wythe County,721,George Wythe High,             448,               1,             449
2021-2022,97,Wythe County,730,Jackson Memorial Elementary,             212,,             212
2021-2022,97,Wythe County,100,Max Meadows Elementary,             208,,             208
2021-2022,97,Wythe County,201,Rural Retreat Elementary,             339,,             339
2021-2022,97,Wythe County,202,Rural Retreat High,             321,,             321
2021-2022,97,Wythe County,1074,Rural Retreat Middle,             226,               1,             227
2021-2022,97,Wythe County,1075,Scott Memorial Middle,             320,,             320
2021-2022,97,Wythe County,740,Sheffey Elementary,             251,,             251
2021-2022,97,Wythe County,440,Speedwell Elementary,             144,,             144
2021-2022,97,Wythe County,190,Spiller Elementary,             588,,             588
2021-2022,98,York County,180,Bethel Manor Elementary,             601,              55,             656
2021-2022,98,York County,20,Bruton High,             659,,             659
2021-2022,98,York County,90,Coventry Elementary,             662,              38,             700
2021-2022,98,York County,160,Dare Elementary,             374,              26,             400
2021-2022,98,York County,140,Grafton Bethel Elementary,             618,              13,             631
2021-2022,98,York County,332,Grafton High,"           1,180",,"           1,180"
2021-2022,98,York County,333,Grafton Middle,             881,,             881
2021-2022,98,York County,10,Magruder Elementary,             595,              11,             606
2021-2022,98,York County,80,Mount Vernon Elementary ,             583,               6,             589
2021-2022,98,York County,200,Queens Lake Middle,             540,,             540
2021-2022,98,York County,170,Seaford Elementary,             522,              32,             554
2021-2022,98,York County,50,Tabb Elementary,             635,              59,             694
2021-2022,98,York County,230,Tabb High,"           1,082",               1,"           1,083"
2021-2022,98,York County,190,Tabb Middle,             890,,             890
2021-2022,98,York County,220,Waller Mill Elementary,             359,              45,             404
2021-2022,98,York County,30,York High,"           1,091",,"           1,091"
2021-2022,98,York County,335,York River Academy,              61,,              61
2021-2022,98,York County,210,Yorktown Elementary,             580,              34,             614
2021-2022,98,York County,60,Yorktown Middle,             641,,             641
