School Year,Division Number,Division Name,School Number,School Name,FT Count,PT Count,Total Count
2019-2020,88,Spotsylvania County,50,Battlefield Middle,             857,,             857
2019-2020,88,Spotsylvania County,340,Berkeley Elementary,             267,,             267
2019-2020,88,Spotsylvania County,400,Brock Road Elementary,             679,,             679
2019-2020,88,Spotsylvania County,511,Cedar Forest Elementary,             724,,             724
2019-2020,88,Spotsylvania County,40,Chancellor Elementary,             458,,             458
2019-2020,88,Spotsylvania County,381,Chancellor High,"           1,320",               6,"           1,326"
2019-2020,88,Spotsylvania County,382,Chancellor Middle,             864,,             864
2019-2020,88,Spotsylvania County,501,Courthouse Road Elementary,             810,,             810
2019-2020,88,Spotsylvania County,22,Courtland Elementary,             554,,             554
2019-2020,88,Spotsylvania County,20,Courtland High,"           1,420",               3,"           1,423"
2019-2020,88,Spotsylvania County,509,Freedom Middle,             822,,             822
2019-2020,88,Spotsylvania County,507,Harrison Road Elementary,             812,,             812
2019-2020,88,Spotsylvania County,30,Lee Hill Elementary,             652,,             652
2019-2020,88,Spotsylvania County,350,Livingston Elementary,             391,,             391
2019-2020,88,Spotsylvania County,506,Massaponax High,"           1,743",               6,"           1,749"
2019-2020,88,Spotsylvania County,505,Ni River Middle,             722,,             722
2019-2020,88,Spotsylvania County,508,Parkside Elementary,             857,,             857
2019-2020,88,Spotsylvania County,220,Post Oak Middle,             748,,             748
2019-2020,88,Spotsylvania County,510,Riverbend High ,"           1,918",               1,"           1,919"
2019-2020,88,Spotsylvania County,503,Riverview Elementary,             669,,             669
2019-2020,88,Spotsylvania County,130,Robert E. Lee Elementary,             511,,             511
2019-2020,88,Spotsylvania County,60,Salem Elementary,             616,,             616
2019-2020,88,Spotsylvania County,390,Smith Station Elementary,             660,,             660
2019-2020,88,Spotsylvania County,360,Spotswood Elementary,             546,,             546
2019-2020,88,Spotsylvania County,370,Spotsylvania High,"           1,208",               3,"           1,211"
2019-2020,88,Spotsylvania County,330,Spotsylvania Middle,             938,,             938
2019-2020,88,Spotsylvania County,502,Thornburg Middle,             745,,             745
2019-2020,88,Spotsylvania County,504,Wilderness Elementary,             700,,             700
2019-2020,89,Stafford County,40,Andrew G. Wright Middle,             897,               1,             898
2019-2020,89,Stafford County,260,Anne E. Moncure Elementary,             880,,             880
2019-2020,89,Stafford County,433,Anthony Burns Elementary,             753,               3,             756
2019-2020,89,Stafford County,421,Brooke Point High,"           1,951",,"           1,951"
2019-2020,89,Stafford County,424,Colonial Forge High,"           1,997",,"           1,997"
2019-2020,89,Stafford County,431,Conway Elementary,             889,,             889
2019-2020,89,Stafford County,432,Donald B. Dixon-Lyle R. Smith Middle,             803,               1,             804
2019-2020,89,Stafford County,10,Edward E. Drew Jr. Middle,             629,,             629
2019-2020,89,Stafford County,280,Falmouth Elementary,             646,               1,             647
2019-2020,89,Stafford County,230,Ferry Farm Elementary,             639,,             639
2019-2020,89,Stafford County,41,Garrisonville Elementary,             543,,             543
2019-2020,89,Stafford County,270,Grafton Village Elementary,             721,,             721
2019-2020,89,Stafford County,422,H.H. Poole Middle,             895,               1,             896
2019-2020,89,Stafford County,320,Hampton Oaks Elementary,             871,,             871
2019-2020,89,Stafford County,250,Hartwood Elementary,             549,,             549
2019-2020,89,Stafford County,427,Kate Waller Barrett Elementary,             860,,             860
2019-2020,89,Stafford County,429,Margaret Brent Elementary ,             812,               1,             813
2019-2020,89,Stafford County,430,Mountain View High ,"           1,976",              10,"           1,986"
2019-2020,89,Stafford County,30,North Stafford High,"           1,784",               2,"           1,786"
2019-2020,89,Stafford County,992,North Star Early Childhood Education Center,             234,               5,             239
2019-2020,89,Stafford County,300,Park Ridge Elementary,             793,,             793
2019-2020,89,Stafford County,920,Rising Star Early Childhood Education Center at Melchers,             356,               3,             359
2019-2020,89,Stafford County,60,Rockhill Elementary,             659,               1,             660
2019-2020,89,Stafford County,425,Rocky Run Elementary,             839,,             839
2019-2020,89,Stafford County,426,Rodney E. Thompson Middle,"           1,027",,"           1,027"
2019-2020,89,Stafford County,440,Shirley C. Heim Middle,             988,,             988
2019-2020,89,Stafford County,111,Stafford Elementary,             720,,             720
2019-2020,89,Stafford County,112,Stafford Middle,             981,               1,             982
2019-2020,89,Stafford County,20,Stafford Senior High,"           1,986",               2,"           1,988"
2019-2020,89,Stafford County,162,T. Benton Gayle Middle,             947,               2,             949
2019-2020,89,Stafford County,50,Widewater Elementary,             661,,             661
2019-2020,89,Stafford County,423,Winding Creek Elementary,             800,,             800
2019-2020,126,Staunton City,40,Arthur R. Ware Elementary,             425,,             425
2019-2020,126,Staunton City,70,Bessie Weller Elementary,             377,,             377
2019-2020,126,Staunton City,110,Shelburne Middle,             634,,             634
2019-2020,126,Staunton City,41,Staunton City School PreSchool Programs,              90,,              90
2019-2020,126,Staunton City,30,Staunton High,             792,               1,             793
2019-2020,126,Staunton City,90,Thomas C. McSwain Elementary,             419,,             419
2019-2020,127,Suffolk City,50,Booker T. Washington Elementary,             343,,             343
2019-2020,127,Suffolk City,397,Colonel Fred Cherry Middle School,             794,,             794
2019-2020,127,Suffolk City,440,Creekside Elementary,             748,,             748
2019-2020,127,Suffolk City,210,Elephant's Fork Elementary,             599,,             599
2019-2020,127,Suffolk City,90,Florence Bowser Elementary,             821,,             821
2019-2020,127,Suffolk City,390,Forest Glen Middle,             454,               1,             455
2019-2020,127,Suffolk City,450,Hillpoint Elementary,             786,,             786
2019-2020,127,Suffolk City,370,John F. Kennedy Middle,             551,,             551
2019-2020,127,Suffolk City,380,John Yeates Middle,             552,,             552
2019-2020,127,Suffolk City,230,Kilby Shores Elementary,             511,,             511
2019-2020,127,Suffolk City,395,King's Fork High,"           1,518",,"           1,518"
2019-2020,127,Suffolk City,393,King's Fork Middle,"           1,003",,"           1,003"
2019-2020,127,Suffolk City,300,Lakeland High,"           1,049",,"           1,049"
2019-2020,127,Suffolk City,330,Mack Benn Jr. Elementary,             606,,             606
2019-2020,127,Suffolk City,220,Nansemond Parkway Elementary,             482,,             482
2019-2020,127,Suffolk City,240,Nansemond River High,"           1,602",,"           1,602"
2019-2020,127,Suffolk City,391,Northern Shores Elementary,             819,,             819
2019-2020,127,Suffolk City,70,Oakland Elementary,             454,,             454
2019-2020,127,Suffolk City,47,Pioneer Elementary,             630,,             630
2019-2020,90,Surry County,30,Luther P. Jackson Middle,             209,,             209
2019-2020,90,Surry County,10,Surry County High,             231,,             231
2019-2020,90,Surry County,20,Surry Elementary,             298,,             298
2019-2020,91,Sussex County,483,Sussex Central Elementary,             529,               3,             532
2019-2020,91,Sussex County,340,Sussex Central High,             321,               1,             322
2019-2020,91,Sussex County,482,Sussex Central Middle,             241,,             241
2019-2020,92,Tazewell County,1020,Abb's Valley-Boissevain Elementary,             166,,             166
2019-2020,92,Tazewell County,830,Cedar Bluff Elementary,             405,,             405
2019-2020,92,Tazewell County,750,Dudley Primary,             310,,             310
2019-2020,92,Tazewell County,940,Graham High,             498,,             498
2019-2020,92,Tazewell County,960,Graham Intermediate,             275,,             275
2019-2020,92,Tazewell County,10,Graham Middle,             426,,             426
2019-2020,92,Tazewell County,822,Richlands Elementary,             619,,             619
2019-2020,92,Tazewell County,821,Richlands High,             719,,             719
2019-2020,92,Tazewell County,823,Richlands Middle,             505,,             505
2019-2020,92,Tazewell County,890,Tazewell High,             529,,             529
2019-2020,92,Tazewell County,450,Tazewell Intermediate,             340,,             340
2019-2020,92,Tazewell County,100,Tazewell Middle,             393,,             393
2019-2020,92,Tazewell County,1030,Tazewell Primary,             400,,             400
2019-2020,128,Virginia Beach City,590,Alanton Elementary,             648,,             648
2019-2020,128,Virginia Beach City,550,Arrowhead Elementary,             536,,             536
2019-2020,128,Virginia Beach City,115,Bayside 6th Grade Campus,             441,,             441
2019-2020,128,Virginia Beach City,280,Bayside Elementary,             561,,             561
2019-2020,128,Virginia Beach City,530,Bayside High,"           1,941",,"           1,941"
2019-2020,128,Virginia Beach City,700,Bayside Middle,             789,,             789
2019-2020,128,Virginia Beach City,60,Birdneck Elementary,             617,,             617
2019-2020,128,Virginia Beach City,790,Brandon Middle,"           1,177",,"           1,177"
2019-2020,128,Virginia Beach City,630,Brookwood Elementary,             592,,             592
2019-2020,128,Virginia Beach City,40,Centerville Elementary,             718,,             718
2019-2020,128,Virginia Beach City,990,Christopher Farms Elementary,             679,,             679
2019-2020,128,Virginia Beach City,720,College Park Elementary,             530,,             530
2019-2020,128,Virginia Beach City,1041,Corporate Landing Elementary,             443,,             443
2019-2020,128,Virginia Beach City,980,Corporate Landing Middle,"           1,187",,"           1,187"
2019-2020,128,Virginia Beach City,230,Creeds Elementary,             329,,             329
2019-2020,128,Virginia Beach City,106,Diamond Springs Elementary,             577,,             577
2019-2020,128,Virginia Beach City,780,Fairfield Elementary,             581,,             581
2019-2020,128,Virginia Beach City,610,First Colonial High,"           1,858",,"           1,858"
2019-2020,128,Virginia Beach City,440,Floyd Kellam High,"           1,957",,"           1,957"
2019-2020,128,Virginia Beach City,30,Frank W. Cox High,"           1,783",,"           1,783"
2019-2020,128,Virginia Beach City,870,Glenwood Elementary,"           1,001",,"           1,001"
2019-2020,128,Virginia Beach City,430,Great Neck Middle,"           1,116",,"           1,116"
2019-2020,128,Virginia Beach City,1050,Green Run Collegiate,             371,,             371
2019-2020,128,Virginia Beach City,770,Green Run Elementary,             382,,             382
2019-2020,128,Virginia Beach City,10,Green Run High,"           1,384",,"           1,384"
2019-2020,128,Virginia Beach City,540,Hermitage Elementary,             625,,             625
2019-2020,128,Virginia Beach City,600,Holland Elementary,             588,,             588
2019-2020,128,Virginia Beach City,740,Independence Middle,"           1,302",,"           1,302"
2019-2020,128,Virginia Beach City,800,Indian Lakes Elementary,             632,,             632
2019-2020,128,Virginia Beach City,360,John B. Dey Elementary,             781,,             781
2019-2020,128,Virginia Beach City,450,Kempsville Elementary,             479,,             479
2019-2020,128,Virginia Beach City,620,Kempsville High,"           1,787",,"           1,787"
2019-2020,128,Virginia Beach City,410,Kempsville Meadows Elementary,             484,,             484
2019-2020,128,Virginia Beach City,690,Kempsville Middle,             772,,             772
2019-2020,128,Virginia Beach City,420,King's Grant Elementary,             571,,             571
2019-2020,128,Virginia Beach City,580,Kingston Elementary,             538,,             538
2019-2020,128,Virginia Beach City,932,Landstown Elementary,             857,,             857
2019-2020,128,Virginia Beach City,1030,Landstown High,"           2,214",,"           2,214"
2019-2020,128,Virginia Beach City,931,Landstown Middle,"           1,439",,"           1,439"
2019-2020,128,Virginia Beach City,970,Larkspur Middle,"           1,619",,"           1,619"
2019-2020,128,Virginia Beach City,330,Linkhorn Park Elementary,             581,,             581
2019-2020,128,Virginia Beach City,460,Luxford Elementary,             515,,             515
2019-2020,128,Virginia Beach City,520,Lynnhaven Elementary,             431,,             431
2019-2020,128,Virginia Beach City,730,Lynnhaven Middle,             974,,             974
2019-2020,128,Virginia Beach City,500,Malibu Elementary,             379,,             379
2019-2020,128,Virginia Beach City,1020,New Castle Elementary,             797,,             797
2019-2020,128,Virginia Beach City,710,Newtown Elementary,             461,,             461
2019-2020,128,Virginia Beach City,760,North Landing Elementary,             462,,             462
2019-2020,128,Virginia Beach City,880,Ocean Lakes Elementary,             594,,             594
2019-2020,128,Virginia Beach City,960,Ocean Lakes High,"           2,034",,"           2,034"
2019-2020,128,Virginia Beach City,80,Old Donation School,"           1,289",,"           1,289"
2019-2020,128,Virginia Beach City,820,Parkway Elementary,             457,,             457
2019-2020,128,Virginia Beach City,490,Pembroke Elementary,             507,,             507
2019-2020,128,Virginia Beach City,660,Pembroke Meadows Elementary,             532,,             532
2019-2020,128,Virginia Beach City,640,Plaza Middle,"           1,061",,"           1,061"
2019-2020,128,Virginia Beach City,680,Point O' View Elementary,             742,,             742
2019-2020,128,Virginia Beach City,340,Princess Anne Elementary,             678,,             678
2019-2020,128,Virginia Beach City,321,Princess Anne High,"           1,759",,"           1,759"
2019-2020,128,Virginia Beach City,750,Princess Anne Middle,"           1,389",,"           1,389"
2019-2020,128,Virginia Beach City,692,Providence Elementary,             584,,             584
2019-2020,128,Virginia Beach City,900,Red Mill Elementary,             643,,             643
2019-2020,128,Virginia Beach City,810,Rosemont Elementary,             427,,             427
2019-2020,128,Virginia Beach City,840,Rosemont Forest Elementary,             510,,             510
2019-2020,128,Virginia Beach City,830,Salem Elementary,             500,,             500
2019-2020,128,Virginia Beach City,850,Salem High,"           1,767",,"           1,767"
2019-2020,128,Virginia Beach City,50,Salem Middle,"           1,094",,"           1,094"
2019-2020,128,Virginia Beach City,290,Seatack Elementary an Achievable Dream Academy,             449,,             449
2019-2020,128,Virginia Beach City,300,Shelton Park Elementary,             429,,             429
2019-2020,128,Virginia Beach City,940,Strawbridge Elementary,             678,,             678
2019-2020,128,Virginia Beach City,910,Tallwood Elementary,             621,,             621
2019-2020,128,Virginia Beach City,920,Tallwood High,"           1,890",,"           1,890"
2019-2020,128,Virginia Beach City,350,Thalia Elementary,             568,,             568
2019-2020,128,Virginia Beach City,400,Thoroughgood Elementary,             688,,             688
2019-2020,128,Virginia Beach City,100,Three Oaks Elementary,             717,,             717
2019-2020,128,Virginia Beach City,510,Trantwood Elementary,             524,,             524
2019-2020,128,Virginia Beach City,140,Virginia Beach Middle,             750,,             750
2019-2020,128,Virginia Beach City,130,W.T. Cooke Elementary,             515,,             515
2019-2020,128,Virginia Beach City,20,White Oaks Elementary,             643,,             643
2019-2020,128,Virginia Beach City,470,Williams Elementary,             490,,             490
2019-2020,128,Virginia Beach City,670,Windsor Oaks Elementary,             586,,             586
2019-2020,128,Virginia Beach City,560,Windsor Woods Elementary,             407,,             407
2019-2020,128,Virginia Beach City,390,Woodstock Elementary,             698,,             698
2019-2020,93,Warren County,90,A.S. Rhodes Elementary,             254,,             254
2019-2020,93,Warren County,140,E. Wilson Morrison Elementary,             468,,             468
2019-2020,93,Warren County,371,Hilda J. Barbour Elementary,             492,               1,             493
2019-2020,93,Warren County,20,Leslie Fox Keyser Elementary,             599,,             599
2019-2020,93,Warren County,240,Ressie Jeffries Elementary,             578,,             578
2019-2020,93,Warren County,250,Skyline High,             887,,             887
2019-2020,93,Warren County,260,Skyline Middle School,             668,               1,             669
2019-2020,93,Warren County,230,Warren County High,             821,,             821
2019-2020,93,Warren County,280,Warren County Middle School,             605,               2,             607
2019-2020,94,Washington County,1080,Abingdon Elementary,             440,,             440
2019-2020,94,Washington County,1030,Abingdon High,             890,,             890
2019-2020,94,Washington County,40,Damascus Middle,             200,,             200
2019-2020,94,Washington County,1110,E.B. Stanley Middle,             665,,             665
2019-2020,94,Washington County,1090,Glade Spring Middle,             302,,             302
2019-2020,94,Washington County,260,Greendale Elementary,             304,,             304
2019-2020,94,Washington County,1070,High Point Elementary,             594,,             594
2019-2020,94,Washington County,1060,Holston High,             284,,             284
2019-2020,94,Washington County,1040,John S. Battle High,             651,,             651
2019-2020,94,Washington County,20,Meadowview Elementary,             559,,             559
2019-2020,94,Washington County,1050,Patrick Henry High,             414,,             414
2019-2020,94,Washington County,50,Rhea Valley Elementary,             401,,             401
2019-2020,94,Washington County,1020,Valley Institute Elementary,             311,               1,             312
2019-2020,94,Washington County,620,Wallace Middle,             485,,             485
2019-2020,94,Washington County,70,Watauga Elementary,             550,               1,             551
2019-2020,130,Waynesboro City,650,Berkeley Glenn Elementary,             257,,             257
2019-2020,130,Waynesboro City,640,Kate Collins Middle,             692,,             692
2019-2020,130,Waynesboro City,620,Wayne Hills Center,              82,,              82
2019-2020,130,Waynesboro City,600,Waynesboro High,             857,,             857
2019-2020,130,Waynesboro City,580,Wenonah Elementary,             255,,             255
2019-2020,130,Waynesboro City,630,Westwood Hills Elementary,             414,,             414
2019-2020,130,Waynesboro City,751,William Perry Elementary,             404,,             404
2019-2020,207,West Point,280,West Point Elementary,             328,,             328
2019-2020,207,West Point,290,West Point Middle/High,             474,,             474
2019-2020,95,Westmoreland County,210,Cople Elementary,             375,,             375
2019-2020,95,Westmoreland County,300,Montross Middle,             369,,             369
2019-2020,95,Westmoreland County,120,Washington & Lee High,             479,,             479
2019-2020,95,Westmoreland County,310,Washington District Elementary,             380,,             380
2019-2020,131,Williamsburg-James City County,60,Berkeley Middle,             635,,             635
2019-2020,131,Williamsburg-James City County,40,Clara Byrd Baker Elementary,             522,              21,             543
2019-2020,131,Williamsburg-James City County,80,D.J. Montague Elementary,             517,              12,             529
2019-2020,131,Williamsburg-James City County,190,J. Blaine Blayton Elementary,             527,              52,             579
2019-2020,131,Williamsburg-James City County,25,James Blair Middle,             536,,             536
2019-2020,131,Williamsburg-James City County,201,James River Elementary,             454,,             454
2019-2020,131,Williamsburg-James City County,202,Jamestown High,"           1,300",,"           1,300"
2019-2020,131,Williamsburg-James City County,90,Lafayette High,"           1,119",,"           1,119"
2019-2020,131,Williamsburg-James City County,50,Laurel Lane Elementary,             493,              24,             517
2019-2020,131,Williamsburg-James City County,191,Lois Hornsby Middle,             810,,             810
2019-2020,131,Williamsburg-James City County,205,Matoaka Elementary,             759,               1,             760
2019-2020,131,Williamsburg-James City County,10,Matthew Whaley Elementary,             501,,             501
2019-2020,131,Williamsburg-James City County,70,Norge Elementary,             637,              56,             693
2019-2020,131,Williamsburg-James City County,203,Stonehouse Elementary,             766,,             766
2019-2020,131,Williamsburg-James City County,100,Toano Middle,             680,,             680
2019-2020,131,Williamsburg-James City County,204,Warhill High,"           1,383",,"           1,383"
2019-2020,132,Winchester City,75,Daniel Morgan Intermediate School,             639,               1,             640
2019-2020,132,Winchester City,70,Daniel Morgan Middle School,             676,               2,             678
2019-2020,132,Winchester City,80,Frederick Douglass Elementary,             351,,             351
2019-2020,132,Winchester City,50,Garland R. Quarles Elementary,             416,,             416
2019-2020,132,Winchester City,40,John Handley High School,"           1,323",               2,"           1,325"
2019-2020,132,Winchester City,90,John Kerr Elementary,             553,,             553
2019-2020,132,Winchester City,20,Virginia Avenue Charlotte Dehart Elementary ,             429,,             429
2019-2020,96,Wise County,1000,Central High,             627,,             627
2019-2020,96,Wise County,651,Coeburn Middle,             340,,             340
2019-2020,96,Wise County,653,Coeburn Primary,             410,,             410
2019-2020,96,Wise County,652,Eastside High,             392,,             392
2019-2020,96,Wise County,73,J.W. Adams Combined,             447,,             447
2019-2020,96,Wise County,320,L.F. Addington Middle,             503,,             503
2019-2020,96,Wise County,871,St. Paul Elementary,             292,,             292
2019-2020,96,Wise County,1010,Union High,             585,,             585
2019-2020,96,Wise County,1013,Union Middle,             609,,             609
2019-2020,96,Wise County,1012,Union Primary School,             801,,             801
2019-2020,96,Wise County,1020,Wise Primary,             630,,             630
2019-2020,97,Wythe County,760,Fort Chiswell High,             483,,             483
2019-2020,97,Wythe County,1073,Fort Chiswell Middle,             326,,             326
2019-2020,97,Wythe County,721,George Wythe High,             409,,             409
2019-2020,97,Wythe County,730,Jackson Memorial Elementary,             214,,             214
2019-2020,97,Wythe County,100,Max Meadows Elementary,             217,,             217
2019-2020,97,Wythe County,201,Rural Retreat Elementary,             365,,             365
2019-2020,97,Wythe County,202,Rural Retreat High,             338,,             338
2019-2020,97,Wythe County,1074,Rural Retreat Middle,             240,,             240
2019-2020,97,Wythe County,1075,Scott Memorial Middle,             381,,             381
2019-2020,97,Wythe County,740,Sheffey Elementary,             247,,             247
2019-2020,97,Wythe County,440,Speedwell Elementary,             144,,             144
2019-2020,97,Wythe County,190,Spiller Elementary,             618,,             618
2019-2020,98,York County,180,Bethel Manor Elementary,             652,              36,             688
2019-2020,98,York County,20,Bruton High,             578,,             578
2019-2020,98,York County,90,Coventry Elementary,             729,              22,             751
2019-2020,98,York County,160,Dare Elementary,             410,              13,             423
2019-2020,98,York County,140,Grafton Bethel Elementary,             643,              18,             661
2019-2020,98,York County,332,Grafton High,"           1,183",,"           1,183"
2019-2020,98,York County,333,Grafton Middle,             928,,             928
2019-2020,98,York County,10,Magruder Elementary,             620,              21,             641
2019-2020,98,York County,80,Mount Vernon Elementary ,             597,              14,             611
2019-2020,98,York County,200,Queens Lake Middle,             518,,             518
2019-2020,98,York County,170,Seaford Elementary,             534,              19,             553
2019-2020,98,York County,50,Tabb Elementary,             692,              31,             723
2019-2020,98,York County,230,Tabb High,"           1,133",,"           1,133"
2019-2020,98,York County,190,Tabb Middle,             902,,             902
2019-2020,98,York County,220,Waller Mill Elementary,             358,              17,             375
2019-2020,98,York County,30,York High,"           1,137",,"           1,137"
2019-2020,98,York County,335,York River Academy,              68,,              68
2019-2020,98,York County,210,Yorktown Elementary,             586,              15,             601
2019-2020,98,York County,60,Yorktown Middle,             710,,             710
